n,m,Id,first_size_graph_AFFS,first_size_graph_AFFC,first_size_graph_AFBS,first_size_graph_AFBC,first_size_graph_AFZFS,first_size_graph_AFZFC,first_size_graph_AFZBS,first_size_graph_AFZBC,first_size_graph_TI,first_size_graph_ATI,gap_AFFS,gap_AFFC,gap_AFBS,gap_AFBC,gap_AFZFS,gap_AFZFC,gap_AFZBS,gap_AFZBC,gap_TI,gap_ATI,global_lower_bound_AFFS,global_lower_bound_AFFC,global_lower_bound_AFBS,global_lower_bound_AFBC,global_lower_bound_AFZFS,global_lower_bound_AFZFC,global_lower_bound_AFZBS,global_lower_bound_AFZBC,global_lower_bound_TI,global_lower_bound_ATI,global_upper_bound_AFFS,global_upper_bound_AFFC,global_upper_bound_AFBS,global_upper_bound_AFBC,global_upper_bound_AFZFS,global_upper_bound_AFZFC,global_upper_bound_AFZBS,global_upper_bound_AFZBC,global_upper_bound_TI,global_upper_bound_ATI,nb_generated_col_AFFS,nb_generated_col_AFFC,nb_generated_col_AFBS,nb_generated_col_AFBC,nb_generated_col_AFZFS,nb_generated_col_AFZFC,nb_generated_col_AFZBS,nb_generated_col_AFZBC,nb_generated_col_TI,nb_generated_col_ATI,opt_AFFS,opt_AFFC,opt_AFBS,opt_AFBC,opt_AFZFS,opt_AFZFC,opt_AFZBS,opt_AFZBC,opt_TI,opt_ATI,reduction_AFFS,reduction_AFFC,reduction_AFBS,reduction_AFBC,reduction_AFZFS,reduction_AFZFC,reduction_AFZBS,reduction_AFZBC,reduction_TI,reduction_ATI,tot_cputime_AFFS,tot_cputime_AFFC,tot_cputime_AFBS,tot_cputime_AFBC,tot_cputime_AFZFS,tot_cputime_AFZFC,tot_cputime_AFZBS,tot_cputime_AFZBC,tot_cputime_TI,tot_cputime_ATI,tot_lb_AFFS,tot_lb_AFFC,tot_lb_AFBS,tot_lb_AFBC,tot_lb_AFZFS,tot_lb_AFZFC,tot_lb_AFZBS,tot_lb_AFZBC,tot_lb_TI,tot_lb_ATI
40,4,16,32854,32854,32854,32854,32854,32854,32854,32854,21724,406274,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,21479,21482,21479,21482,21479,21482,21479,21482,21479,21482,21497,21497,21497,21497,21497,21497,21497,21497,21497,21497,79,99,68,95,79,99,68,95,85,91,False,False,False,False,False,False,False,False,False,False,0.8843367626199446,0.8845193887841809,0.8847628903364959,0.8801363608425112,0.828392280975577,0.8277226517067108,0.8300359164537031,0.8307664211106481,0.900893021501524,0.9310539192738618,1.054286,1.110992,1.029618,1.051341,1.1402219999999998,1.323049,1.157449,1.191738,1.677962,1.7729580000000005,0.13541199999999998,0.205027,0.108331,0.159984,0.220061,0.393806,0.234051,0.280144,0.094816,0.8235709999999999
40,4,21,27796,27796,27796,27796,27796,27796,27796,27796,19712,369418,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,22792,22793,22792,22793,22792,22793,22792,22793,22792,22793,22793,22793,22793,22793,22793,22793,22793,22793,22793,22793,119,134,127,125,119,134,127,125,123,110,False,True,False,True,False,True,False,True,False,True,0.9749244495260136,0.9999999999640236,0.9741329687374395,0.9999999999640236,0.906677219711229,0.8730752625963061,0.9059576917216161,0.8773924305339835,0.9725040583922228,0.9451840462539854,0.7103470000000001,0.766641,0.691558,0.728212,0.786369,1.111591,0.983088,1.0632979999999999,1.132775,1.316843,0.169399,0.220625,0.136101,0.180091,0.24046900000000002,0.580593,0.45888100000000004,0.515515,0.153375,0.712086
40,4,26,34326,34326,34326,34326,34326,34326,34326,34326,22409,418873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,58,61,56,62,61,59,56,62,54,58,True,True,True,True,True,True,True,True,True,True,0.9999999999708675,0.9999999999708675,0.9999999999708675,0.9999999999708675,0.9999999999708675,0.5540406688645912,0.9999999999708675,0.5540406688645912,0.999999999955375,0.9450382335434725,0.3838,0.464768,0.385619,0.42821800000000004,0.637079,0.687191,0.569779,0.513899,0.5149189999999999,0.9356260000000001,0.082191,0.159777,0.06561900000000001,0.10329100000000001,0.301666,0.36196100000000003,0.22794099999999998,0.20629499999999998,0.052180999999999984,0.578311
40,4,31,36434,36434,36434,36434,36434,36434,36434,36434,23995,448037,0.01485347244137506,0.012820512769148586,0.01485347244137506,0.012820512769148586,0.01485347244137506,0.012820512769148586,0.01485347244137506,0.012820512769148586,0.016077170353387578,0.012820512769148586,2491,2496,2491,2496,2491,2496,2491,2496,2488,2496,2528,2528,2528,2528,2528,2528,2528,2528,2528,2528,98,89,98,93,98,89,98,93,87,97,False,False,False,False,False,False,False,False,False,False,0.7606356699577144,0.7553933139167976,0.7606356699577144,0.7546796947698666,0.7312400504822079,0.7343141021920647,0.7312400504822079,0.7347532524363299,0.658262137917972,0.8418367233044551,0.698511,0.8537049999999999,0.757143,0.749725,0.9037360000000001,0.885631,0.896534,0.933588,0.915504,1.509252,0.18701800000000002,0.295457,0.204759,0.220029,0.349017,0.36449499999999996,0.339371,0.38104699999999997,0.086634,0.958364
40,4,36,35704,35704,35704,35704,35704,35704,35704,35704,21435,400946,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,6352,6355,6352,6355,6352,6355,6352,6355,6352,6355,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,119,118,125,122,119,118,125,122,122,124,False,False,False,False,False,False,False,False,False,False,0.7650683396604002,0.7640040331401522,0.771678243312467,0.761595339436433,0.7352117409608108,0.7412614832864312,0.7413735155517204,0.7413735155517204,0.7576860274897277,0.8989739266611988,1.030259,1.1521219999999999,0.98455,1.062856,1.1663430000000001,1.384357,1.022714,1.536953,1.315272,1.872744,0.269746,0.387087,0.22629200000000002,0.30422899999999997,0.42274300000000004,0.607087,0.255237,0.789714,0.124572,1.111163
40,4,41,34842,34842,34842,34842,34842,34842,34842,34842,21902,409499,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.004141843969281223,0.0036293523853752115,17634,17634,17634,17634,17634,17634,17634,17634,17625,17634,17698,17698,17698,17698,17698,17698,17698,17698,17698,17698,215,222,220,230,215,222,220,230,221,222,False,False,False,False,False,False,False,False,False,False,0.7744675965566137,0.7624131794741286,0.7725733310150803,0.761953963585272,0.7096607542417295,0.7098903621861578,0.7113254118388346,0.710062568144479,0.7697013970975389,0.897862998442248,1.057754,1.1297409999999999,0.8583959999999999,0.977916,1.35425,2.2753509999999997,1.244785,1.662198,1.22363,2.465522,0.453016,0.546639,0.271364,0.4055760000000001,0.754937,1.6996369999999998,0.642315,1.057791,0.26903,1.831878
40,4,46,23302,23302,23302,23302,23302,23302,23302,23302,16537,310970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,100,72,96,88,100,72,96,88,112,78,True,True,True,True,True,True,True,True,True,True,0.9999999999570852,0.9999999999570852,0.9999999999570852,0.9999999999570852,0.9999999999570852,0.9193202299837215,0.9999999999570852,0.9232683889398648,0.9999999999395295,0.945374151844405,0.831866,0.875725,0.820684,0.851351,0.908058,0.904042,0.927966,0.9457180000000001,1.340309,1.2795530000000002,0.119208,0.134694,0.097786,0.125115,0.206183,0.185245,0.187146,0.21468,0.147452,0.514518
40,4,51,39266,39266,39266,39266,39266,39266,39266,39266,25533,476060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999745327,0.9999999999745327,0.9999999999745327,0.9999999999745327,0.9999999999745327,0.9999999999745327,0.9999999999745327,0.9999999999745327,0.999999999960835,0.9999999999978995,0.128002,0.11955199999999999,0.122677,0.12928499999999998,0.13406500000000002,0.129931,0.136904,0.129167,0.151426,0.173055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,56,33796,33796,33796,33796,33796,33796,33796,33796,20784,388928,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,798,798,798,798,798,798,798,798,798,798,826,826,826,826,826,826,826,826,826,826,81,79,81,81,81,79,81,81,78,78,False,False,False,False,False,False,False,False,False,False,0.5529056692936174,0.5416617351005545,0.5529056692936174,0.5398271984690547,0.5308320511146043,0.5297668362963142,0.5308320511146043,0.5291158716851369,0.47964780598154116,0.6599576271169472,0.755165,0.712862,0.6359199999999999,0.647489,0.8694209999999999,1.026373,0.8863989999999999,0.740927,0.7646029999999999,0.900524,0.239533,0.25052399999999997,0.163245,0.183443,0.335717,0.48878599999999994,0.35012600000000005,0.27914,0.074296,0.41794499999999996
40,4,61,35688,35688,35688,35688,35688,35688,35688,35688,21079,394496,0.006839945271080786,0.006151742985438492,0.006839945271080786,0.006151742985438492,0.006839945271080786,0.006151742985438492,0.006839945271080786,0.006151742985438492,0.007529089654306517,0.006014215410040712,7310,7315,7310,7315,7310,7315,7310,7315,7305,7316,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,109,111,115,111,109,111,115,111,135,109,False,False,False,False,False,False,False,False,False,False,0.8270286930949611,0.8298587760359264,0.8270286930949611,0.8276171261816965,0.801838152858052,0.8109728760140391,0.801838152858052,0.8109728760140391,0.813748280240346,0.9143616158315563,1.207243,1.293341,1.195562,1.252774,1.527392,1.7187169999999998,1.296096,1.74062,1.86617,1.94927,0.169354,0.23083,0.148766,0.205306,0.45372399999999996,0.630153,0.235269,0.6817439999999999,0.14893299999999998,0.863821
40,4,66,36038,36038,36038,36038,36038,36038,36038,36038,21941,410280,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,20247,20247,20247,20247,20247,20247,20247,20247,20247,20247,20253,20253,20253,20253,20253,20253,20253,20253,20253,20253,120,127,113,125,120,127,113,125,125,126,False,False,False,False,False,False,False,False,False,False,0.9530495587725998,0.9442810366572983,0.9511626616085476,0.9359564903453034,0.9028247960235634,0.9057106387450549,0.9109828514093185,0.8970531105805801,0.9506859304065135,0.9390221312251656,1.028329,1.178555,1.055884,1.095207,1.5501719999999999,1.531621,1.41654,1.481011,1.467538,1.9874180000000001,0.15323499999999998,0.28021999999999997,0.136715,0.21670999999999999,0.6629520000000001,0.628081,0.533587,0.60665,0.143801,1.062417
40,4,71,29674,29674,29674,29674,29674,29674,29674,29674,19343,362448,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,26740,26740,26740,26740,26740,26740,26740,26740,26740,26740,26742,26742,26742,26742,26742,26742,26742,26742,26742,26742,157,194,204,168,157,194,204,168,173,166,False,False,False,False,False,False,False,False,False,False,0.9609085394297733,0.9615825301286789,0.9675136482790485,0.9424411942797587,0.9000471793185938,0.8963402304746128,0.9090112556140388,0.890746107673696,0.9659825259284505,0.9416385246961174,0.897858,0.930163,0.8425440000000001,0.885776,0.9516319999999999,1.336065,1.026241,1.016417,1.257853,1.3912129999999998,0.25058800000000003,0.335429,0.23822600000000002,0.283508,0.344659,0.707834,0.400269,0.394045,0.22407,0.767197
40,4,76,34834,34834,34834,34834,34834,34834,34834,34834,21224,397180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999712924,0.9999999999712924,0.9999999999712924,0.9999999999712924,0.9999999999712924,0.9999999999712924,0.9999999999712924,0.9999999999712924,0.9999999999528835,0.9999999999974822,0.031736,0.034096,0.027218,0.040050999999999996,0.039550999999999996,0.048116,0.043391000000000006,0.052969,0.006804000000000001,0.059817999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,81,35818,35818,35818,35818,35818,35818,35818,35818,20099,376329,0.10408921739611121,0.09999999814814818,0.10408921739611121,0.09999999814814818,0.10408921739611121,0.09999999814814818,0.10408921739611121,0.09999999814814818,0.10614524942001398,0.09191176301632789,538,540,538,540,538,540,538,540,537,544,594,594,594,594,594,594,594,594,594,594,131,138,132,136,131,138,132,136,126,127,False,False,False,False,False,False,False,False,False,False,0.7293818750145351,0.7255011446556061,0.7296889831724359,0.7223742252297064,0.7165670891530357,0.720252387047846,0.7169579540812732,0.720252387047846,0.6973481267377806,0.8806762168185798,1.088008,1.4211260000000001,1.19012,1.194369,1.388842,1.347585,1.21374,1.283137,1.573515,1.71012,0.229404,0.519572,0.30357199999999995,0.284485,0.484642,0.4181760000000001,0.303817,0.382883,0.155994,0.790329
40,4,86,37124,37124,37124,37124,37124,37124,37124,37124,20738,387867,0.004239084348793802,0.004026276745017426,0.004239084348793802,0.004026276745017426,0.004239084348793802,0.004026276745017426,0.004239084348793802,0.004026276745017426,0.004451982182633068,0.004026276745017426,4718,4719,4718,4719,4718,4719,4718,4719,4717,4719,4738,4738,4738,4738,4738,4738,4738,4738,4738,4738,107,121,111,115,107,119,111,115,112,111,False,False,False,False,False,False,False,False,False,False,0.928590669083919,0.9263549186260545,0.9292371511440244,0.9233918758505713,0.9045900226025054,0.9086305354781642,0.9050210106425757,0.9084150414581291,0.9225576236415007,0.9366973730661884,1.46697,1.564478,1.407769,1.58257,1.64205,1.7870169999999999,1.607758,1.8785830000000001,2.210727,2.40996,0.149653,0.24756799999999998,0.114901,0.259371,0.325707,0.44501199999999996,0.289536,0.558204,0.121233,1.062682
40,4,91,37848,37848,37848,37848,37848,37848,37848,37848,21898,409339,0.0009643821518809425,0.0007713569449306698,0.0009643821518809425,0.0007713569449306698,0.0009643821518809425,0.0007713569449306698,0.0009643821518809425,0.0007713569449306698,0.0018661518649509962,0.0007713569449306698,15554,15557,15554,15557,15554,15557,15554,15557,15540,15557,15569,15569,15569,15569,15569,15569,15569,15569,15569,15569,175,187,171,192,175,187,171,192,184,177,False,False,False,False,False,False,False,False,False,False,0.9356108644859541,0.9378566898927855,0.935716550387452,0.9306700485909251,0.8908264637261988,0.8988057492892939,0.8915134220859355,0.8982244768310551,0.8922276006533826,0.9396734735733959,0.999906,1.079615,0.890484,1.072791,1.216278,1.638841,1.424849,1.567394,1.26724,2.033661,0.349434,0.43433299999999997,0.239382,0.417835,0.546944,0.985273,0.76859,0.905393,0.23591,1.356351
40,4,96,36762,36762,36762,36762,36762,36762,36762,36762,22268,416349,8.272438988481335e-05,5.5148072559656954e-05,8.272438988481335e-05,5.5148072559656954e-05,8.272438988481335e-05,5.5148072559656954e-05,8.272438988481335e-05,5.5148072559656954e-05,0.0001654624675513037,5.5148072559656954e-05,36265,36266,36265,36266,36265,36266,36265,36266,36262,36266,36268,36268,36268,36268,36268,36268,36268,36268,36268,36268,102,88,98,79,96,88,98,79,110,84,False,False,False,False,False,False,False,False,False,False,0.9635493172035376,0.9591969968728796,0.9596594309080121,0.9497851041578319,0.9119743212852409,0.9107774331943099,0.9111582612232425,0.9089821010579135,0.9382072929343359,0.9417531926318022,0.7784439999999999,0.853908,0.816558,0.830177,1.102287,1.242173,1.080898,1.024585,1.107269,1.475601,0.168503,0.21668099999999998,0.187569,0.198718,0.506329,0.6370819999999999,0.46564799999999995,0.416596,0.14138299999999998,0.786604
40,4,101,39454,39454,39454,39454,39454,39454,39454,39454,23297,434918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.999999999974654,0.999999999974654,0.999999999974654,0.999999999974654,0.999999999974654,0.999999999974654,0.999999999974654,0.999999999974654,0.999999999957076,0.9999999999977007,0.028943,0.033579000000000005,0.037249000000000004,0.023941999999999998,0.046972,0.047314,0.050492,0.043655,0.008786,0.06669299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,106,41562,41562,41562,41562,41562,41562,41562,41562,22632,422340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999759396,0.9999999999759396,0.9999999999759396,0.9999999999759396,0.9999999999759396,0.9999999999759396,0.9999999999759396,0.9999999999759396,0.9999999999558148,0.9999999999976322,0.039517000000000004,0.030844,0.038413,0.035985,0.051301,0.048344,0.045706000000000004,0.047779,0.008773999999999999,0.052427999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,111,40338,40338,40338,40338,40338,40338,40338,40338,23020,430070,0.007328626322880841,0.005262219046323386,0.007328626322880841,0.005262219046323386,0.007328626322880841,0.005262219046323386,0.007328626322880841,0.005262219046323386,0.008049369458859342,0.005262219046323386,11189,11212,11189,11212,11189,11212,11189,11212,11181,11212,11271,11271,11271,11271,11271,11271,11271,11271,11271,11271,129,148,143,135,145,133,143,135,141,142,False,False,False,False,False,False,False,False,False,False,0.8004115226139022,0.834101839435914,0.8008081709355742,0.8303832614202394,0.7848182854681734,0.824185631394115,0.7858099062723534,0.8243343745147421,0.7861424847616792,0.913367591320219,1.355704,1.589379,1.3493110000000001,1.2361870000000001,1.9721490000000002,1.541881,1.457838,1.7161540000000002,1.7037509999999998,2.236193,0.330932,0.515095,0.296373,0.25078,0.898174,0.5511699999999999,0.472075,0.71024,0.158782,1.208282
40,4,116,35244,35244,35244,35244,35244,35244,35244,35244,20679,387065,0.003991501960991758,0.0036038355083314014,0.003991501960991758,0.0036038355083314014,0.003991501960991758,0.0036038355083314014,0.003991501960991758,0.0036038355083314014,0.004508856679865471,0.0036038355083314014,15533,15539,15533,15539,15533,15539,15533,15539,15525,15539,15595,15595,15595,15595,15595,15595,15595,15595,15595,15595,177,172,178,175,177,172,178,175,194,173,False,False,False,False,False,False,False,False,False,False,0.7926455566680103,0.8013278855748119,0.7917943479516572,0.7917943479516572,0.7618885483837848,0.7795936896839294,0.7608670979241611,0.7733514924306732,0.7856762899180001,0.9082867218660734,1.034017,1.075787,0.89989,1.02926,1.408221,1.3661530000000002,1.337651,1.4036879999999998,1.280241,2.168262,0.35888000000000003,0.40327199999999996,0.21404299999999998,0.351916,0.728167,0.70612,0.642573,0.726815,0.233855,1.466573
40,4,121,36678,36678,36678,36678,36678,36678,36678,36678,23096,431552,0.0007835236174212212,0.0006995159347772696,0.0007835236174212212,0.0006995159347772696,0.0007835236174212212,0.0006995159347772696,0.0007835236174212212,0.0006995159347772696,0.0008115293127713643,0.0006995159347772696,35736,35739,35736,35739,35736,35739,35736,35739,35735,35739,35764,35764,35764,35764,35764,35764,35764,35764,35764,35764,105,113,106,128,105,113,106,128,122,107,False,False,False,False,False,False,False,False,False,False,0.8445389606618534,0.8468836904725753,0.8450842466643469,0.8442663176606067,0.7964992638421806,0.8076776268932964,0.7970990784449234,0.8089863132992806,0.8532646345318122,0.9233510677718482,0.9039659999999999,1.031324,0.851619,0.976751,1.110382,1.166649,1.016299,1.449122,1.298957,1.770057,0.187281,0.292091,0.132766,0.24481599999999998,0.387,0.449614,0.315695,0.741216,0.123644,1.0259690000000001
50,2,1,110258,110258,110258,110258,110258,110258,110258,110258,69625,1708948,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,167,172,177,170,165,162,177,170,133,171,False,False,False,False,False,False,False,False,False,False,0.5179488109659349,0.5241887209950826,0.5331313827519715,0.5059587512878344,0.5042536595938231,0.5164795298253507,0.5175678862257835,0.5010430082125465,0.25759425493346366,0.6736249435321182,2.1979130000000002,2.750984,1.59287,1.7444110000000002,3.1229310000000003,3.4491669999999996,2.253373,2.7574520000000002,1.069406,5.397564,1.5622280000000002,2.13173,0.9873930000000001,1.133634,2.4553119999999997,2.777705,1.6273549999999999,2.063206,0.175043,4.534243
50,2,6,107308,107308,107308,107308,107308,107308,107308,107308,68954,1692534,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0012628034227144638,0.0007713344079858816,14261,14261,14261,14261,14261,14261,14261,14261,14254,14261,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,392,381,374,388,392,381,374,388,326,370,False,False,False,False,False,False,False,False,False,False,0.7366738733296989,0.7361986058752731,0.7474559212663785,0.7356208297542064,0.6965184329155654,0.7140567338808471,0.7088008349730794,0.7084280761852945,0.5967891637816981,0.8598645581117662,3.442975,4.650289,2.658228,3.0956,7.924824,7.68814,4.366834,6.8100580000000015,2.296342,11.97447,2.309889,3.510543,1.482299,1.94913,6.728232000000001,6.504398999999999,3.1491700000000002,5.618412,0.6112569999999999,10.439685
50,2,11,93294,93294,93294,93294,93294,93294,93294,93294,64632,1586594,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23030,23030,23030,23030,23030,23030,23030,23030,23030,23030,425,417,421,396,425,417,421,396,427,395,False,False,False,False,False,False,False,False,False,False,0.8212210860203099,0.809762685694581,0.8206529894653392,0.8077046755331779,0.7613351340840641,0.7608635067554091,0.7603918794267542,0.7594914999811404,0.7505879440408685,0.916251416555895,3.9275550000000004,4.95173,3.4704610000000002,3.5474989999999997,7.11793,8.235826,4.93679,5.601567,3.4812730000000003,11.813028,2.410444,3.4440980000000003,1.951339,2.030519,5.564007,6.673214,3.379438,4.081826,1.114313,9.942802
50,2,16,81842,81842,81842,81842,81842,81842,81842,81842,60310,1480654,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013475331446756067,0.0013257699242951097,46011,46011,46011,46011,46011,46011,46011,46011,46010,46011,46072,46072,46072,46072,46072,46072,46072,46072,46072,46072,464,449,471,445,464,449,471,445,508,456,False,False,False,False,False,False,False,False,False,False,0.8464602526716545,0.836587571163503,0.8467535006372431,0.8336062168466851,0.7618826519297931,0.7783045380027578,0.7762518022436372,0.7615894039642044,0.8463107278917873,0.941816251466621,3.8545769999999995,4.947253,3.1177099999999998,3.589428,7.1282830000000015,9.171567999999999,4.913772,6.770616,2.30377,11.932486,2.547555,3.643039,1.7860479999999999,2.286852,5.799143,7.810169,3.553408,5.383922,1.050585,10.285196000000001
50,2,21,87068,87068,87068,87068,87068,87068,87068,87068,67749,1662884,6.30267233250174e-05,3.601429767293487e-05,6.30267233250174e-05,3.601429767293487e-05,6.30267233250174e-05,3.601429767293487e-05,6.30267233250174e-05,3.601429767293487e-05,9.904556094912249e-05,3.601429767293487e-05,111064,111067,111064,111067,111064,111067,111064,111067,111060,111067,111071,111071,111071,111071,111071,111071,111071,111071,111071,111071,559,521,555,531,559,521,555,531,584,524,False,False,False,False,False,False,False,False,False,False,0.9394955666727215,0.9427344144698083,0.9395644783279786,0.9386686268096355,0.8705839114155536,0.8833785087416345,0.8706987641743156,0.8846189185362635,0.9329584200367097,0.955803892513876,3.7604339999999996,6.4907660000000025,4.325487,4.448601999999998,7.131589999999999,7.517428,6.186456,7.096519,4.082165,15.830003,2.616336,5.29868,3.1660150000000002,3.250299,5.956536,6.339505,4.9943300000000015,5.878237,2.168509,14.38349
50,2,26,102546,102546,102546,102546,102546,102546,102546,102546,62090,1524366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,214,123,133,125,113,215,133,125,187,103,True,True,True,True,True,True,True,True,True,True,0.9999999999902484,0.9999999999902484,0.9999999999902484,0.9999999999902484,0.9999999999902484,0.515632009044569,0.9999999999902484,0.4941782224514445,0.9999999999838943,0.9584214027333603,1.744865,2.064075,1.123018,1.253442,2.056025,3.641483,1.827723,2.0998959999999998,1.206129,3.6398980000000014,1.105264,1.395165,0.496467,0.6016130000000001,1.375998,2.970839,1.155341,1.4219680000000001,0.265716,2.712192
50,2,31,108838,108838,108838,108838,108838,108838,108838,108838,66741,1638188,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,5289,5289,5289,5289,5289,5289,5289,5289,5289,5289,5378,5378,5378,5378,5378,5378,5378,5378,5378,5378,351,343,338,329,348,346,338,329,305,332,False,False,False,False,False,False,False,False,False,False,0.6071868281243024,0.6248001617024863,0.6074532791799974,0.6225399217127976,0.5955089215109106,0.5979345449144791,0.5877542769934421,0.6136092173632959,0.47386164425954275,0.7319642190025003,3.621658,4.498398,2.664972,2.943311,5.218851,6.991567999999999,4.3809010000000015,4.750808999999999,2.3905990000000004,10.807625999999999,2.486443,3.3508199999999997,1.522717,1.8144490000000002,4.053968,5.8432330000000015,3.216014,3.590061,0.625066,9.365325
50,2,36,104968,104968,104968,104968,104968,104968,104968,104968,67129,1647796,0.003547037956722411,0.0033345683568863768,0.003547037956722411,0.0033345683568863768,0.003547037956722411,0.0033345683568863768,0.003547037956722411,0.0033345683568863768,0.0036533065051870036,0.0033345683568863768,18889,18893,18889,18893,18889,18893,18889,18893,18887,18893,18956,18956,18956,18956,18956,18956,18956,18956,18956,18956,382,397,393,385,382,397,393,385,393,381,False,False,False,False,False,False,False,False,False,False,0.831682036422227,0.8231270482354325,0.8318630439673819,0.8215075070419413,0.7951947260041614,0.7966808932170121,0.7954424205396365,0.7957282219267232,0.7968836121378707,0.9285239192224471,5.726794,7.5245570000000015,5.611031,5.129621,7.7844729999999975,8.654497000000001,6.312125,7.6335880000000005,5.627425,13.287298000000002,2.8963389999999998,4.699264,2.720095,2.254084,4.954718,5.816015,3.3934889999999998,4.737286,1.051444,10.066664999999999
