n,m,Id,first_size_graph_AFFS,first_size_graph_AFFC,first_size_graph_AFBS,first_size_graph_AFBC,first_size_graph_AFZFS,first_size_graph_AFZFC,first_size_graph_AFZBS,first_size_graph_AFZBC,first_size_graph_TI,first_size_graph_ATI,gap_AFFS,gap_AFFC,gap_AFBS,gap_AFBC,gap_AFZFS,gap_AFZFC,gap_AFZBS,gap_AFZBC,gap_TI,gap_ATI,global_lower_bound_AFFS,global_lower_bound_AFFC,global_lower_bound_AFBS,global_lower_bound_AFBC,global_lower_bound_AFZFS,global_lower_bound_AFZFC,global_lower_bound_AFZBS,global_lower_bound_AFZBC,global_lower_bound_TI,global_lower_bound_ATI,global_upper_bound_AFFS,global_upper_bound_AFFC,global_upper_bound_AFBS,global_upper_bound_AFBC,global_upper_bound_AFZFS,global_upper_bound_AFZFC,global_upper_bound_AFZBS,global_upper_bound_AFZBC,global_upper_bound_TI,global_upper_bound_ATI,nb_generated_col_AFFS,nb_generated_col_AFFC,nb_generated_col_AFBS,nb_generated_col_AFBC,nb_generated_col_AFZFS,nb_generated_col_AFZFC,nb_generated_col_AFZBS,nb_generated_col_AFZBC,nb_generated_col_TI,nb_generated_col_ATI,opt_AFFS,opt_AFFC,opt_AFBS,opt_AFBC,opt_AFZFS,opt_AFZFC,opt_AFZBS,opt_AFZBC,opt_TI,opt_ATI,reduction_AFFS,reduction_AFFC,reduction_AFBS,reduction_AFBC,reduction_AFZFS,reduction_AFZFC,reduction_AFZBS,reduction_AFZBC,reduction_TI,reduction_ATI,rel_error_AFFS,rel_error_AFFC,rel_error_AFBS,rel_error_AFBC,rel_error_AFZFS,rel_error_AFZFC,rel_error_AFZBS,rel_error_AFZBC,rel_error_TI,rel_error_ATI,tot_cputime_AFFS,tot_cputime_AFFC,tot_cputime_AFBS,tot_cputime_AFBC,tot_cputime_AFZFS,tot_cputime_AFZFC,tot_cputime_AFZBS,tot_cputime_AFZBC,tot_cputime_TI,tot_cputime_ATI,tot_lb_AFFS,tot_lb_AFFC,tot_lb_AFBS,tot_lb_AFBC,tot_lb_AFZFS,tot_lb_AFZFC,tot_lb_AFZBS,tot_lb_AFZBC,tot_lb_TI,tot_lb_ATI
50,2,1,55129,55129,55129,55129,40608,40608,40608,40608,0,0,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,153,151,165,149,153,151,165,149,128,161,False,False,False,False,False,False,False,False,False,False,0.5241343031703072,0.5220845652828442,0.5090424277511103,0.5231366431365863,0.3625394010943031,0.339144996051538,0.3418784475881137,0.3613819936869242,0.0,0.0,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,1.181984,1.974519,1.1162299999999998,1.607784,2.707561,2.223076,2.471605,2.48788,0.619221,4.403112,0.543416,1.099812,0.5387609999999999,0.774701,1.766471,1.630442,1.585589,1.60077,0.09132799999999999,3.449757
50,2,6,53654,53654,53654,53654,43030,43030,43030,43030,0,0,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0012628034227144638,0.0007713344079858816,14261,14261,14261,14261,14261,14261,14261,14261,14254,14261,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,395,398,369,382,395,398,369,382,348,354,False,False,False,False,False,False,False,False,False,False,0.7265255153254832,0.7358444850200201,0.7258918253862546,0.723431617386897,0.6728561468586368,0.6714617708419367,0.6734836160661519,0.6725075528544618,0.0,0.0,0.000771,0.000771,0.000771,0.000771,0.000771,0.000771,0.000771,0.000771,0.001263,0.000771,3.766577,4.896048,2.139177,2.617355,5.318553,6.071185,3.414422,5.601907,1.567552,10.059897,2.152529,3.276569,1.069038,1.4547700000000001,3.9774089999999998,4.925467,2.2593669999999997,3.9864870000000003,0.41620100000000004,8.310182000000001
50,2,11,46647,46647,46647,46647,37016,37016,37016,37016,0,0,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23030,23030,23030,23030,23030,23030,23030,23030,23030,23030,371,378,385,385,371,378,385,385,381,362,False,False,False,False,False,False,False,False,False,False,0.8088623062402971,0.8087765558169062,0.8087122429993631,0.8076618003128248,0.7921709530799608,0.7909012318783526,0.7916846768750896,0.7912794467043636,0.0,0.0,0.0013039999999999998,0.0013039999999999998,0.0013039999999999998,0.0013039999999999998,0.0013039999999999998,0.0013039999999999998,0.0013039999999999998,0.0013039999999999998,0.0013039999999999998,0.0013039999999999998,2.636357,5.015228,3.5928150000000003,2.965215,3.9536870000000004,6.315551,3.836819,4.546467,2.955192,7.0563009999999995,1.231048,2.864195,1.430037,1.515056,2.39262,4.161647,2.071899,2.753666,0.83076,5.535833
50,2,16,40921,40921,40921,40921,31978,31978,31978,31978,0,0,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013475331446756067,0.0013257699242951097,46011,46011,46011,46011,46011,46011,46011,46011,46010,46011,46072,46072,46072,46072,46072,46072,46072,46072,46072,46072,425,425,419,418,425,425,419,418,466,415,False,False,False,False,False,False,False,False,False,False,0.8340705261153425,0.8390313041998233,0.8377850003460867,0.8331907822185872,0.8296641440731233,0.8304772030511453,0.8347301269361833,0.8290387140900294,0.0,0.0,0.001326,0.001326,0.001326,0.001326,0.001326,0.001326,0.001326,0.001326,0.001348,0.001326,2.754597,4.8064599999999995,2.365357,2.940029,4.301875,6.354008,4.596967,4.011865,2.8985060000000002,10.140291,1.444372,2.857573,1.120755,1.511875,3.0407740000000003,4.381596,2.727769,2.727589,1.1261299999999999,8.724335
50,2,21,43534,43534,43534,43534,28229,28229,28229,28229,0,0,6.30267233250174e-05,3.601429767293487e-05,6.30267233250174e-05,3.601429767293487e-05,6.30267233250174e-05,3.601429767293487e-05,6.30267233250174e-05,3.601429767293487e-05,9.904556094912249e-05,3.601429767293487e-05,111064,111067,111064,111067,111064,111067,111064,111067,111060,111067,111071,111071,111071,111071,111071,111071,111071,111071,111071,111071,509,507,528,496,509,507,528,496,556,510,False,False,False,False,False,False,False,False,False,False,0.9259888822316812,0.9414710341126138,0.9262645288527067,0.9365783065894111,0.9156541145306013,0.9313117715494239,0.9173899181367604,0.933437245352884,0.0,0.0,6.3e-05,3.6e-05,6.3e-05,3.6e-05,6.3e-05,3.6e-05,6.3e-05,3.6e-05,9.9e-05,3.6e-05,2.842546,4.267941,3.5876,3.837442,5.951989,4.8982730000000005,5.445535,5.460736,3.195689,10.00485,1.751255,2.62775,1.906911,2.434909,4.189222,3.82761,3.742654,3.8031050000000004,1.605446,8.913886
50,2,26,51273,51273,51273,51273,41381,41381,41381,41381,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,168,108,166,163,159,84,166,163,161,102,True,True,True,True,True,True,True,True,True,True,0.9999999999804966,0.9999999999804966,0.9999999999804966,0.9999999999804966,0.9999999999758343,0.37754041709051156,0.9999999999758343,0.4026243928275628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.710047,1.290729,1.357232,1.6235979999999999,1.832285,2.111423,2.1757,2.497522,0.702603,3.1314740000000003,0.7939579999999999,0.699774,0.455067,0.723899,1.177129,1.182364,1.205351,1.536308,0.121189,2.135046
50,2,31,54419,54419,54419,54419,46714,46714,46714,46714,0,0,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,5289,5289,5289,5289,5289,5289,5289,5289,5289,5289,5378,5378,5378,5378,5378,5378,5378,5378,5378,5378,316,325,311,307,316,325,311,307,287,298,False,False,False,False,False,False,False,False,False,False,0.6323526709305141,0.5973832668627247,0.5959131920726968,0.5968503647513396,0.6018752408142768,0.5596609153452999,0.5588474547125305,0.5595966947690286,0.0,0.0,0.016827,0.016827,0.016827,0.016827,0.016827,0.016827,0.016827,0.016827,0.016827,0.016827,3.3685989999999997,3.0256979999999998,2.347743,3.228171,4.928993,4.174084,4.336976,4.3660760000000005,1.336534,6.841335000000001,1.753298,1.9508759999999998,1.2131299999999998,1.528606,3.271625,3.090779,2.647997,2.797612,0.323822,5.159902
50,2,36,52484,52484,52484,52484,46241,46241,46241,46241,0,0,0.003547037956722411,0.0033345683568863768,0.003547037956722411,0.0033345683568863768,0.003547037956722411,0.0033345683568863768,0.003547037956722411,0.0033345683568863768,0.0036533065051870036,0.0033345683568863768,18889,18893,18889,18893,18889,18893,18889,18893,18887,18893,18956,18956,18956,18956,18956,18956,18956,18956,18956,18956,375,358,338,358,375,358,338,358,377,350,False,False,False,False,False,False,False,False,False,False,0.8202690343567512,0.8222124837889221,0.8206501028728631,0.8225173386018116,0.8234467247502553,0.8250037845023895,0.8247659003735913,0.8257174368887844,0.0,0.0,0.003547,0.0033350000000000003,0.003547,0.0033350000000000003,0.003547,0.0033350000000000003,0.003547,0.0033350000000000003,0.003653,0.0033350000000000003,6.089557,5.592111,5.150034,4.327287,8.121633000000001,8.7141,6.8184309999999995,5.752511,3.3415190000000004,12.713284,1.970346,2.845334,1.263188,1.305332,3.853938,4.401669,2.7453849999999997,2.9820889999999998,0.562004,8.434774
50,2,41,50583,50583,50583,50583,42361,42361,42361,42361,0,0,0.004168865434256236,0.002713739954495128,0.004168865434256236,0.0025552540758791245,0.004168865434256236,0.002713739954495128,0.004168865434256236,0.0025552540758791245,0.0048582140769767605,0.002344017487333346,37900,37955,37900,37961,37900,37955,37900,37961,37874,37969,38058,38058,38058,38058,38058,38058,38058,38058,38058,38058,392,387,414,404,392,387,414,404,427,379,False,False,False,False,False,False,False,False,False,False,0.7759128560825591,0.8246644129287574,0.7775339540798779,0.8276100666068124,0.7925214229883024,0.8421897499860204,0.7943391326740554,0.8468402539872326,0.0,0.0,0.004169,0.0027140000000000003,0.004169,0.002555,0.004169,0.0027140000000000003,0.004169,0.002555,0.0048579999999999995,0.002344,3.025434,3.6452089999999995,3.7520910000000005,3.064384,4.282533,7.1175,5.395328,6.322704,2.246937,8.689488,1.5538290000000001,2.10474,1.463117,1.470333,2.697523,4.795461,3.119206,3.9158839999999997,0.770092,7.143517999999999
50,2,46,42683,42683,42683,42683,30933,30933,30933,30933,0,0,0.0003045734752680766,0.0002802007699088494,0.0003045734752680766,0.0002802007699088494,0.0003045734752680766,0.0002802007699088494,0.0003045734752680766,0.0002802007699088494,0.00036551043527839584,0.000268014862609732,82082,82084,82082,82084,82082,82084,82082,82084,82077,82085,82107,82107,82107,82107,82107,82107,82107,82107,82107,82107,576,558,561,559,576,558,561,559,541,538,False,False,False,False,False,False,False,False,False,False,0.8807956329011364,0.8838413419655637,0.8764847831484084,0.8837710563717693,0.8748908931925486,0.8755051239493258,0.8689102252976139,0.8775417838270604,0.0,0.0,0.000305,0.00028,0.000305,0.00028,0.000305,0.00028,0.000305,0.00028,0.000366,0.000268,4.638729,4.067299,3.781089,4.464873000000001,5.894401,5.373708000000001,5.832248,6.603091,2.156557,9.973469,2.844199,2.960811,2.0447740000000003,2.7228,4.039148,4.230786,4.069897,4.830408,0.990309,8.802567999999999
50,2,51,52101,52101,52101,52101,44342,44342,44342,44342,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999808065,0.9999999999808065,0.9999999999808065,0.9999999999808065,0.999999999977448,0.999999999977448,0.999999999977448,0.999999999977448,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.082355,0.069029,0.050151,0.061825,0.11583199999999999,0.082932,0.09136,0.09863,0.001193,0.11196400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,56,50314,50314,50314,50314,45592,45592,45592,45592,0,0,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,730,730,730,730,730,730,730,730,730,730,761,761,761,761,761,761,761,761,761,761,180,190,180,173,173,182,180,173,161,174,False,False,False,False,False,False,False,False,False,False,0.49962237149700633,0.5153237667346002,0.5144890090131079,0.4996024963131613,0.4742060010424152,0.4734821898474846,0.4742060010424152,0.45707580276239085,0.0,0.0,0.042466000000000004,0.042466000000000004,0.042466000000000004,0.042466000000000004,0.042466000000000004,0.042466000000000004,0.042466000000000004,0.042466000000000004,0.042466000000000004,0.042466000000000004,1.7622099999999998,1.857523,1.716116,1.938706,2.347079,3.054565,2.430018,2.718722,1.171642,4.972698,0.8730180000000001,1.1649770000000002,0.702623,0.902291,1.568055,2.0396549999999998,1.52216,1.6630029999999998,0.189619,3.859147
50,2,61,60718,60718,60718,60718,55987,55987,55987,55987,0,0,0.012590192893101022,0.012590192893101022,0.012590192893101022,0.012292065352353845,0.012590192893101022,0.012590192893101022,0.012590192893101022,0.012292065352353845,0.013336280567833569,0.012292065352353845,13582,13582,13582,13586,13582,13582,13582,13586,13572,13586,13753,13753,13753,13753,13753,13753,13753,13753,13753,13753,355,371,373,374,355,371,373,374,381,381,False,False,False,False,False,False,False,False,False,False,0.7167067426345284,0.7143680621773714,0.716920847183423,0.7069732204501635,0.7288299069296653,0.7253112329518404,0.7291335488465334,0.7451194027051794,0.0,0.0,0.01259,0.01259,0.01259,0.012292,0.01259,0.01259,0.01259,0.012292,0.013336,0.012292,4.503394,4.101458999999999,2.984424,4.51014,6.46972,7.276982,5.830026999999999,5.083569000000001,2.956309,8.238328,2.176759,2.4205240000000003,1.245966,2.030461,3.9936830000000003,4.867228,3.335232,3.3792769999999996,0.8081020000000001,6.308967
50,2,66,41698,41698,41698,41698,36751,36751,36751,36751,0,0,0.0004646044747610699,0.0002444748679238033,0.0004646044747610699,0.0002444748679238033,0.0004646044747610699,0.0002444748679238033,0.0004646044747610699,0.0002444748679238033,0.0006848309933266078,0.0002444748679238033,40895,40904,40895,40904,40895,40904,40895,40904,40886,40904,40914,40914,40914,40914,40914,40914,40914,40914,40914,40914,516,585,572,567,516,585,572,567,557,590,False,False,False,False,False,False,False,False,False,False,0.9151997697511823,0.942035589214302,0.9156074631657248,0.9390858074502594,0.9290631547188086,0.9515931539018913,0.9304780822037365,0.9521917770685916,0.0,0.0,0.000465,0.000244,0.000465,0.000244,0.000465,0.000244,0.000465,0.000244,0.000685,0.000244,3.611669,5.5525139999999995,4.3537550000000005,4.944713,5.083785,8.464166,6.529104,7.614164,2.759379,10.507606,1.836339,3.271757,2.285308,2.235757,3.221294,5.81214,3.922574,4.986553,1.001263,8.583928
50,2,71,47533,47533,47533,47533,36890,36890,36890,36890,0,0,1.2733662709120656e-05,1.2733662709120656e-05,1.2733662709120656e-05,1.2733662709120656e-05,1.2733662709120656e-05,1.2733662709120656e-05,1.2733662709120656e-05,1.2733662709120656e-05,0.00015282535880174405,1.2733662709120656e-05,78532,78532,78532,78532,78532,78532,78532,78532,78521,78532,78533,78533,78533,78533,78533,78533,78533,78533,78533,78533,703,663,754,647,703,663,754,647,584,673,False,False,False,False,False,False,False,False,False,False,0.9735341762360142,0.9735341762360142,0.9743967348794649,0.9678118359672688,0.9828950934946356,0.9749796692606403,0.9869612360805919,0.9769314177018994,0.0,0.0,1.3000000000000001e-05,1.3000000000000001e-05,1.3000000000000001e-05,1.3000000000000001e-05,1.3000000000000001e-05,1.3000000000000001e-05,1.3000000000000001e-05,1.3000000000000001e-05,0.000153,1.3000000000000001e-05,5.4917739999999995,6.658102,5.62324,5.023503,8.985584,9.909471,8.244591999999999,6.744721000000001,2.6921939999999998,13.385323999999999,3.474621,5.279642,3.575683,3.000161,6.881717999999999,8.227153999999999,6.22494,5.125067,1.368894,11.885852
50,2,76,62242,62242,62242,62242,56955,56955,56955,56955,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999839336,0.9999999999839336,0.9999999999839336,0.9999999999839336,0.9999999999824423,0.9999999999824423,0.9999999999824423,0.9999999999824423,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08594700000000001,0.086724,0.110976,0.077166,0.123346,0.117006,0.11268399999999999,0.122531,0.002001,0.19525399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,81,60456,60456,60456,60456,57933,57933,57933,57933,0,0,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,538,538,538,538,538,538,538,538,538,538,542,542,542,542,542,542,542,542,542,542,312,364,293,310,326,348,293,310,255,281,False,False,False,False,False,False,False,False,False,False,0.5507145692644119,0.550879978818465,0.5507145692644119,0.5494078337873923,0.5480641430523525,0.53104448241018,0.5317004125363489,0.5305784267942179,0.0,0.0,0.007435,0.007435,0.007435,0.007435,0.007435,0.007435,0.007435,0.007435,0.007435,0.007435,3.5310660000000005,5.0512,2.199205,3.443946,5.582294999999999,5.088483,3.9074690000000003,4.513527,1.773436,7.417967999999999,2.032429,3.513272,1.038907,1.913093,4.112198,3.967549,2.486712,3.081166,0.45192200000000005,6.177263
50,2,86,54793,54793,54793,54793,51692,51692,51692,51692,0,0,0.027834462470137572,0.026410172785775864,0.027834462470137572,0.02607561927471022,0.027834462470137572,0.026326513956861593,0.027834462470137572,0.02607561927471022,0.028758169911145288,0.025908424290444498,12251,12268,12251,12272,12251,12269,12251,12272,12240,12274,12592,12592,12592,12592,12592,12592,12592,12592,12592,12592,389,401,397,403,408,407,397,403,398,400,False,False,False,False,False,False,False,False,False,False,0.6959648130108597,0.7055098278848483,0.6955450513624816,0.6815834139272976,0.7098777373537515,0.7191441615584782,0.710612860777091,0.7186024916675965,0.0,0.0,0.027833999999999998,0.026410000000000003,0.027833999999999998,0.026076,0.027833999999999998,0.026327,0.027833999999999998,0.026076,0.028758,0.025907999999999997,5.816753,7.014297999999999,4.983699,4.155682,5.83864,7.269036,6.314621,6.268917,4.215642,11.155846,2.359226,3.500773,1.6636990000000003,1.852148,3.5687,4.890951,2.936707,3.3104720000000003,0.8745850000000001,7.946302
50,2,91,56988,56988,56988,56988,50568,50568,50568,50568,0,0,0.0012687940110239601,0.001162938216018324,0.0012687940110239601,0.001162938216018324,0.0012687940110239601,0.001162938216018324,0.0012687940110239601,0.001162938216018324,0.0013534947654957185,0.001162938216018324,47289,47294,47289,47294,47289,47294,47289,47294,47285,47294,47349,47349,47349,47349,47349,47349,47349,47349,47349,47349,481,486,484,479,481,486,484,479,475,447,False,False,False,False,False,False,False,False,False,False,0.8597073067863461,0.8672703025046102,0.8594440934782859,0.8672176598429983,0.8769379844787822,0.8831672203590577,0.8767402309587735,0.8848876759831339,0.0,0.0,0.001269,0.001163,0.001269,0.001163,0.001269,0.001163,0.001269,0.001163,0.001353,0.001163,5.143228,6.533793,3.101968,3.733429,5.888884,8.789501,6.427144999999999,7.45758,2.379009,9.148683,2.900764,4.106367,1.548991,2.1394830000000002,4.168716000000001,6.511092,4.130037000000001,5.071953,0.9121520000000001,7.551518
50,2,96,52501,52501,52501,52501,43554,43554,43554,43554,0,0,0.0003556034482375427,0.00033404452486648516,0.0003556034482375427,0.00033404452486648516,0.0003556034482375427,0.00033404452486648516,0.0003556034482375427,0.00033404452486648516,0.00037716330089256625,0.00032326541164366825,92800,92802,92800,92802,92800,92802,92800,92802,92798,92803,92833,92833,92833,92833,92833,92833,92833,92833,92833,92833,515,459,521,510,515,459,521,510,509,522,False,False,False,False,False,False,False,False,False,False,0.8934686958173469,0.902097102895143,0.8954686577227964,0.9002495190396326,0.897437663569421,0.9051063047962276,0.8994581438926514,0.9048537447558237,0.0,0.0,0.000356,0.000334,0.000356,0.000334,0.000356,0.000334,0.000356,0.000334,0.000377,0.000323,3.62109,5.7598,4.246972,4.965455,7.434092999999999,7.556195,6.366171,6.335369999999999,3.13825,11.113849,2.139243,3.633082,2.142172,2.812657,5.254462,5.8421129999999994,4.322499,4.855551,1.253233,9.624001
50,2,101,52376,52376,52376,52376,50002,50002,50002,50002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999809073,0.9999999999809073,0.9999999999809073,0.9999999999809073,0.9999999999800008,0.9999999999800008,0.9999999999800008,0.9999999999800008,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.077919,0.058838,0.072729,0.064205,0.091133,0.058332,0.08101,0.052391999999999994,0.002589,0.15371500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,106,56424,56424,56424,56424,56052,56052,56052,56052,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999822771,0.9999999999822771,0.9999999999822771,0.9999999999822771,0.9999999999821594,0.9999999999821594,0.9999999999821594,0.9999999999821594,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.081859,0.08581699999999999,0.07270599999999999,0.086228,0.102232,0.097457,0.097946,0.092891,0.000925,0.143869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,111,61047,61047,61047,61047,58449,58449,58449,58449,0,0,0.004632906502391798,0.004503635073985952,0.004632906502391798,0.004503635073985952,0.004632906502391798,0.004503635073985952,0.004632906502391798,0.004503635073985952,0.006121922924267352,0.004503635073985952,15541,15543,15541,15543,15541,15543,15541,15543,15518,15543,15613,15613,15613,15613,15613,15613,15613,15613,15613,15613,471,520,488,507,471,483,488,507,515,489,False,False,False,False,False,False,False,False,False,False,0.8512621422698697,0.8633184267717772,0.8523432764779212,0.8587154159768913,0.8668240688315142,0.866054166865711,0.8621020034412548,0.868842922875176,0.0,0.0,0.004633,0.004504,0.004633,0.004504,0.004633,0.004504,0.004633,0.004504,0.006122,0.004504,5.320545,7.3909020000000005,4.431972,4.126036,8.070885,8.932966,6.497371,6.363997,3.135017,12.556667,3.0838959999999997,5.1491620000000005,2.293396,2.5882169999999998,5.788767,6.803773,4.336972,4.697557,1.175907,10.340003999999999
50,2,116,47899,47899,47899,47899,44210,44210,44210,44210,0,0,0.007588187034665614,0.0068654575228684,0.007588187034665614,0.006659153771816846,0.007588187034665614,0.0068654575228684,0.007588187034665614,0.006659153771816846,0.008208495788934693,0.006556033596314263,19504,19518,19504,19522,19504,19518,19504,19522,19492,19524,19652,19652,19652,19652,19652,19652,19652,19652,19652,19652,423,427,416,426,423,440,416,426,425,448,False,False,False,False,False,False,False,False,False,False,0.7485124950260232,0.7645879872071528,0.7444623060868815,0.7666757134644423,0.7742818366710182,0.7867450802807794,0.7703913141648859,0.7930784890116924,0.0,0.0,0.007587999999999999,0.0068650000000000004,0.007587999999999999,0.006659,0.007587999999999999,0.0068650000000000004,0.007587999999999999,0.006659,0.008208,0.006556,3.6545629999999996,5.6049739999999995,3.729993,4.412637,6.0035099999999995,5.465689,4.842987,5.889019,2.829421,8.773128999999999,1.575588,3.412844,1.540897,2.193539,3.7758839999999996,4.044502,2.859458,3.788189,0.859449,7.2424789999999994
50,2,121,48017,48017,48017,48017,41369,41369,41369,41369,0,0,0.00021584804292597656,0.00021584804292597656,0.00021584804292597656,0.00021584804292597656,0.00021584804292597656,0.00021584804292597656,0.00021584804292597656,0.00021584804292597656,0.00021584804292597656,0.00021584804292597656,41696,41696,41696,41696,41696,41696,41696,41696,41696,41696,41705,41705,41705,41705,41705,41705,41705,41705,41705,41705,632,601,723,571,632,601,723,571,547,626,False,False,False,False,False,False,False,False,False,False,0.9520794718338905,0.9492054897026219,0.9515588228970665,0.9477684986369875,0.9645870095732412,0.958882254805316,0.9643452826762952,0.9604534796354649,0.0,0.0,0.00021600000000000002,0.00021600000000000002,0.00021600000000000002,0.00021600000000000002,0.00021600000000000002,0.00021600000000000002,0.00021600000000000002,0.00021600000000000002,0.00021600000000000002,0.00021600000000000002,4.942591999999999,6.000918,6.778446000000001,6.905391000000001,7.747089,11.393237,7.5423350000000005,7.832403,3.944097,14.382804,2.858393,3.955026,3.430671,3.489923,5.66595,8.207838,5.276751,4.818754,1.109537,11.198407000000001
50,4,1,27717,27717,27717,27717,22898,22898,22898,22898,0,0,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,777,777,777,777,777,777,777,777,777,777,785,785,785,785,785,785,785,785,785,785,76,80,81,80,83,80,81,80,73,85,False,False,False,False,False,False,False,False,False,False,0.5360609012325988,0.5361691380547617,0.5360609012325988,0.5323086913976148,0.44409992137111975,0.44117390163153225,0.44409992137111975,0.44117390163153225,0.0,0.0,0.010296,0.010296,0.010296,0.010296,0.010296,0.010296,0.010296,0.010296,0.010296,0.010296,1.3424719999999999,1.116983,1.29136,1.343067,1.157346,1.809707,1.169299,1.6688049999999999,0.792225,1.621022,0.293125,0.350273,0.22167399999999998,0.277685,0.43346,0.720333,0.41839499999999996,0.592875,0.052414999999999996,0.8509540000000001
50,4,6,27520,27520,27520,27520,23164,23164,23164,23164,0,0,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,8298,8298,8298,8298,8298,8298,8298,8298,8298,8298,8317,8317,8317,8317,8317,8317,8317,8317,8317,8317,120,109,111,114,120,109,111,114,103,111,False,False,False,False,False,False,False,False,False,False,0.7439680232287802,0.7437136627636732,0.743023255786954,0.7421511627637299,0.7219823864305827,0.7231479882264226,0.7230184769157737,0.7232774995370714,0.0,0.0,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,1.831827,2.380676,1.812132,2.475878,2.848448,1.9722380000000002,2.4260580000000003,2.013905,2.1649380000000003,2.671934,0.351995,0.522095,0.202205,0.36336,0.664698,0.58118,0.447729,0.557507,0.13689400000000002,1.163294
