NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost
wt050_006,2.030495,1.972238,0.58118,0.581185,1.353893,0.033558,0.425766,0.00229,8298,8317,0.00229,109,28/8/2019,4,1,0.8,6,50,4,23164,6413
wt050_006,2.488148,2.426058,0.447729,0.447734,1.93306,0.042623,0.29061,0.00229,8298,8317,0.00229,111,28/8/2019,4,1,0.8,7,50,4,23164,6416
wt050_006,2.059128,2.013905,0.557507,0.557509,1.425198,0.030586,0.410769,0.00229,8298,8317,0.00229,114,28/8/2019,4,1,0.8,8,50,4,23164,6410
wt050_006,2.224329,2.164938,0.136894,0.136898,2.019587,0,0.031034,0.00229,8298,8317,0.00229,103,28/8/2019,4,1,0.8,9,50,4,0,0
wt050_006,2.72093,2.671934,1.163294,1.163296,1.451101,0,1.047293,0.00229,8298,8317,0.00229,111,28/8/2019,4,1,0.8,10,50,4,0,0
wt050_011,2.724168,2.636357,1.231048,1.231053,1.354513,0.045741,0.690559,0.001304,23000,23030,0.001304,371,28/8/2019,4,1,0.8,1,50,2,46647,8916
wt050_011,5.110455,5.015228,2.864195,2.8642,2.083752,0.062408,2.13164,0.001304,23000,23030,0.001304,378,28/8/2019,4,1,0.8,2,50,2,46647,8920
wt050_011,3.680961,3.592815,1.430037,1.430042,2.095981,0.064564,0.622376,0.001304,23000,23030,0.001304,385,28/8/2019,4,1,0.8,3,50,2,46647,8923
wt050_011,3.010131,2.965215,1.515056,1.515061,1.408198,0.038015,0.905013,0.001304,23000,23030,0.001304,385,28/8/2019,4,1,0.8,4,50,2,46647,8972
wt050_011,4.037553,3.953687,2.39262,2.392625,1.500407,0.058795,1.815464,0.001304,23000,23030,0.001304,371,28/8/2019,4,1,0.8,5,50,2,37016,7693
wt050_011,6.415647,6.315551,4.161647,4.161652,2.073485,0.078545,3.392397,0.001304,23000,23030,0.001304,378,28/8/2019,4,1,0.8,6,50,2,37016,7740
wt050_011,3.918876,3.836819,2.071899,2.071904,1.701487,0.060063,1.438424,0.001304,23000,23030,0.001304,385,28/8/2019,4,1,0.8,7,50,2,37016,7711
wt050_011,4.598524,4.546467,2.753666,2.753672,1.718811,0.072032,2.150034,0.001304,23000,23030,0.001304,385,28/8/2019,4,1,0.8,8,50,2,37016,7726
wt050_011,3.013475,2.955192,0.83076,0.830766,2.116574,0,0.154733,0.001304,23000,23030,0.001304,381,28/8/2019,4,1,0.8,9,50,2,0,0
wt050_011,7.25113,7.056301,5.535833,5.535836,1.410982,0,5.031625,0.001304,23000,23030,0.001304,362,28/8/2019,4,1,0.8,10,50,2,0,0
wt050_011,2.46088,2.400404,0.471106,0.471112,1.882531,0.041561,0.245647,0.00101,12871,12884,0.00101,150,28/8/2019,4,1,0.8,1,50,4,24600,4291
wt050_011,1.841444,1.817098,0.511381,0.511385,1.27168,0.030157,0.338417,0.00101,12871,12884,0.00101,148,28/8/2019,4,1,0.8,2,50,4,24600,4303
wt050_011,2.293809,2.227311,0.288003,0.288007,1.907015,0.030699,0.094548,0.00101,12871,12884,0.00101,134,28/8/2019,4,1,0.8,3,50,4,24600,4288
wt050_011,2.455019,2.409978,0.470025,0.470032,1.895933,0.038639,0.228569,0.00101,12871,12884,0.00101,152,28/8/2019,4,1,0.8,4,50,4,24600,4360
wt050_011,2.18799,2.144208,0.789653,0.789658,1.297679,0.050501,0.519596,0.00101,12871,12884,0.00101,150,28/8/2019,4,1,0.8,5,50,4,20422,3569
wt050_011,2.983346,2.927477,0.949216,0.949222,1.919405,0.055845,0.688518,0.00101,12871,12884,0.00101,148,28/8/2019,4,1,0.8,6,50,4,20422,3640
wt050_011,2.48876,2.456344,0.481836,0.481842,1.926376,0.042085,0.306717,0.00101,12871,12884,0.00101,134,28/8/2019,4,1,0.8,7,50,4,20422,3576
wt050_011,2.902072,2.842909,0.87244,0.872445,1.920945,0.044002,0.613763,0.00101,12871,12884,0.00101,152,28/8/2019,4,1,0.8,8,50,4,20422,3633
wt050_011,1.595222,1.553136,0.159761,0.159764,1.387121,0,0.024686,0.001088,12870,12884,0.001088,158,28/8/2019,4,1,0.8,9,50,4,0,0
wt050_011,4.040481,3.985039,1.972811,1.972816,1.928155,0,1.772774,0.00101,12871,12884,0.00101,143,28/8/2019,4,1,0.8,10,50,4,0,0
wt050_016,2.813361,2.754597,1.444372,1.444376,1.272406,0.036716,0.809895,0.001326,46011,46072,0.001326,425,28/8/2019,4,1,0.8,1,50,2,40921,6790
wt050_016,4.860721,4.80646,2.857573,2.85758,1.88422,0.063324,1.984899,0.001326,46011,46072,0.001326,425,28/8/2019,4,1,0.8,2,50,2,40921,6587
wt050_016,2.432091,2.365357,1.120755,1.120757,1.205063,0.038726,0.469659,0.001326,46011,46072,0.001326,419,28/8/2019,4,1,0.8,3,50,2,40921,6638
wt050_016,3.029411,2.940029,1.511875,1.511881,1.386359,0.037085,0.818717,0.001326,46011,46072,0.001326,418,28/8/2019,4,1,0.8,4,50,2,40921,6826
wt050_016,4.3658,4.301875,3.040774,3.04078,1.198513,0.057571,2.173783,0.001326,46011,46072,0.001326,425,28/8/2019,4,1,0.8,5,50,2,31978,5447
wt050_016,6.457303,6.354008,4.381596,4.381601,1.883042,0.084323,3.464102,0.001326,46011,46072,0.001326,425,28/8/2019,4,1,0.8,6,50,2,31978,5421
wt050_016,4.741909,4.596967,2.727769,2.727775,1.786081,0.077878,1.813488,0.001326,46011,46072,0.001326,419,28/8/2019,4,1,0.8,7,50,2,31978,5285
wt050_016,4.069962,4.011865,2.727589,2.727595,1.225373,0.054809,2.08037,0.001326,46011,46072,0.001326,418,28/8/2019,4,1,0.8,8,50,2,31978,5467
wt050_016,2.966568,2.898506,1.12613,1.126135,1.764302,0,0.166776,0.001348,46010,46072,0.001348,466,28/8/2019,4,1,0.8,9,50,2,0,0
wt050_016,10.275218,10.140291,8.724335,8.724339,1.320026,0,7.922657,0.001326,46011,46072,0.001326,415,28/8/2019,4,1,0.8,10,50,2,0,0
wt050_016,2.758352,2.699582,1.004293,1.004299,1.671895,0.019179,0.476206,0.000118,25373,25376,0.000118,303,28/8/2019,4,1,0.8,1,50,4,23675,1178
wt050_016,2.6505,2.596746,1.010858,1.010863,1.558544,0.023796,0.606404,0.000118,25373,25376,0.000118,317,28/8/2019,4,1,0.8,2,50,4,23675,1123
wt050_016,2.292309,2.235955,0.686235,0.68624,1.512204,0.032853,0.220232,0.000118,25373,25376,0.000118,309,28/8/2019,4,1,0.8,3,50,4,23675,1181
wt050_016,2.286368,2.219907,0.944868,0.944875,1.239335,0.031744,0.431821,0.000118,25373,25376,0.000118,307,28/8/2019,4,1,0.8,4,50,4,23675,1263
wt050_016,2.908395,2.866784,1.329417,1.329423,1.500832,0.031837,0.864673,0.000118,25373,25376,0.000118,303,28/8/2019,4,1,0.8,5,50,4,19090,708
wt050_016,3.023388,2.948616,1.83698,1.836983,1.061261,0.049661,1.312519,0.000118,25373,25376,0.000118,317,28/8/2019,4,1,0.8,6,50,4,19090,777
wt050_016,2.344247,2.275782,0.946122,0.946124,1.296579,0.032377,0.545343,0.000118,25373,25376,0.000118,309,28/8/2019,4,1,0.8,7,50,4,19090,707
wt050_016,3.49829,3.38722,1.637525,1.637531,1.700841,0.048688,1.099065,0.000118,25373,25376,0.000118,307,28/8/2019,4,1,0.8,8,50,4,19090,763
wt050_016,2.233505,2.191512,0.507561,0.507562,1.683573,0,0.051113,0.000118,25373,25376,0.000118,327,28/8/2019,4,1,0.8,9,50,4,0,0
wt050_016,4.406504,4.33742,3.208763,3.208767,1.077263,0,2.732936,0.000118,25373,25376,0.000118,305,28/8/2019,4,1,0.8,10,50,4,0,0
wt050_021,2.903638,2.842546,1.751255,1.751259,1.046581,0.044147,0.945271,6.3E-05,111064,111071,6.3E-05,509,28/8/2019,4,1,0.8,1,50,2,43534,3222
wt050_021,4.386064,4.267941,2.62775,2.627755,1.579126,0.058965,1.851748,3.6E-05,111067,111071,3.6E-05,507,28/8/2019,4,1,0.8,2,50,2,43534,2548
wt050_021,3.653555,3.5876,1.906911,1.906917,1.609552,0.069345,0.763259,6.3E-05,111064,111071,6.3E-05,528,28/8/2019,4,1,0.8,3,50,2,43534,3210
wt050_021,3.92075,3.837442,2.434909,2.434915,1.343282,0.054048,1.335505,3.6E-05,111067,111071,3.6E-05,496,28/8/2019,4,1,0.8,4,50,2,43534,2761
wt050_021,6.178053,5.951989,4.189222,4.189225,1.666415,0.095892,2.979909,6.3E-05,111064,111071,6.3E-05,509,28/8/2019,4,1,0.8,5,50,2,28229,2381
wt050_021,4.96503,4.898273,3.82761,3.827615,0.997733,0.069465,3.052028,3.6E-05,111067,111071,3.6E-05,507,28/8/2019,4,1,0.8,6,50,2,28229,1939
wt050_021,5.56093,5.445535,3.742654,3.742659,1.617157,0.080864,2.560366,6.3E-05,111064,111071,6.3E-05,528,28/8/2019,4,1,0.8,7,50,2,28229,2332
wt050_021,5.568153,5.460736,3.803105,3.803112,1.561327,0.091071,2.909392,3.6E-05,111067,111071,3.6E-05,496,28/8/2019,4,1,0.8,8,50,2,28229,1879
wt050_021,3.308853,3.195689,1.605446,1.60545,1.582514,0,0.215405,9.9E-05,111060,111071,9.9E-05,556,28/8/2019,4,1,0.8,9,50,2,0,0
wt050_021,10.107831,10.00485,8.913886,8.91389,0.992673,0,8.064848,3.6E-05,111067,111071,3.6E-05,510,28/8/2019,4,1,0.8,10,50,2,0,0
wt050_021,2.578271,2.491086,0.560901,0.560906,1.89229,0.03539,0.273783,3.4E-05,59440,59442,3.4E-05,171,28/8/2019,4,1,0.8,1,50,4,26695,1378
wt050_021,2.204779,2.137556,0.857532,0.857536,1.249362,0.028042,0.540744,3.4E-05,59440,59442,3.4E-05,195,28/8/2019,4,1,0.8,2,50,4,26695,1356
wt050_021,2.518204,2.425803,0.464707,0.464713,1.921536,0.033246,0.159325,3.4E-05,59440,59442,3.4E-05,197,28/8/2019,4,1,0.8,3,50,4,26695,1272
wt050_021,2.05852,1.981322,0.56757,0.567576,1.380711,0.027167,0.288407,3.4E-05,59440,59442,3.4E-05,212,28/8/2019,4,1,0.8,4,50,4,26695,1541
wt050_021,3.000375,2.885098,0.963598,0.963602,1.879462,0.039317,0.656056,3.4E-05,59440,59442,3.4E-05,171,28/8/2019,4,1,0.8,5,50,4,20461,763
wt050_021,2.438982,2.387706,1.040558,1.040564,1.311741,0.030349,0.777455,3.4E-05,59440,59442,3.4E-05,195,28/8/2019,4,1,0.8,6,50,4,20461,947
wt050_021,2.900093,2.842681,0.909342,0.909348,1.88199,0.048347,0.582762,3.4E-05,59440,59442,3.4E-05,197,28/8/2019,4,1,0.8,7,50,4,20461,665
wt050_021,3.344847,3.24,1.304457,1.304463,1.88705,0.045731,0.946499,3.4E-05,59440,59442,3.4E-05,212,28/8/2019,4,1,0.8,8,50,4,20461,944
wt050_021,1.863887,1.796617,0.357875,0.35788,1.43288,0,0.04448,3.4E-05,59440,59442,3.4E-05,194,28/8/2019,4,1,0.8,9,50,4,0,0
wt050_021,4.575955,4.463479,2.405566,2.405571,1.980018,0,2.14033,3.4E-05,59440,59442,3.4E-05,176,28/8/2019,4,1,0.8,10,50,4,0,0
wt050_026,1.775059,1.710047,0.793958,0.793965,0.838911,0.075142,0.568915,0,26,26,0,168,28/8/2019,4,1,0.8,1,50,2,51273,0
wt050_026,1.324575,1.290729,0.699774,0.699778,0.535733,0.051838,0.579303,0,26,26,0,108,28/8/2019,4,1,0.8,2,50,2,51273,0
wt050_026,1.404199,1.357232,0.455067,0.455072,0.821072,0.080187,0.253905,0,26,26,0,166,28/8/2019,4,1,0.8,3,50,2,51273,0
wt050_026,1.663032,1.623598,0.723899,0.723904,0.820933,0.077328,0.504125,0,26,26,0,163,28/8/2019,4,1,0.8,4,50,2,51273,0
wt050_026,1.857896,1.832285,1.177129,1.177134,0.578992,0.071547,0.987185,0,26,26,0,159,28/8/2019,4,1,0.8,5,50,2,41381,0
wt050_026,2.162622,2.111423,1.182364,1.182371,0.816389,0.107717,0.948487,0,26,26,0,84,28/8/2019,4,1,0.8,6,50,2,41381,25758
wt050_026,2.223051,2.1757,1.205351,1.205359,0.853517,0.112181,0.966765,0,26,26,0,166,28/8/2019,4,1,0.8,7,50,2,41381,0
wt050_026,2.549888,2.497522,1.536308,1.536314,0.846929,0.109311,1.258478,0,26,26,0,163,28/8/2019,4,1,0.8,8,50,2,41381,24720
wt050_026,0.718307,0.702603,0.121189,0.121195,0.578979,0,0.042207,0,26,26,0,161,28/8/2019,4,1,0.8,9,50,2,0,0
wt050_026,3.178741,3.131474,2.135046,2.135053,0.805948,0,2.040076,0,26,26,0,102,28/8/2019,4,1,0.8,10,50,2,0,0
wt050_026,1.094404,1.057608,0.173469,0.173476,0.84517,0.037194,0.11222,0,54,54,0,44,28/8/2019,4,1,0.8,1,50,4,25966,0
wt050_026,1.159731,1.143389,0.288949,0.288954,0.808299,0.041466,0.216505,0,54,54,0,52,28/8/2019,4,1,0.8,2,50,4,25966,0
wt050_026,0.965631,0.950619,0.108106,0.108111,0.795952,0.044526,0.050512,0,54,54,0,47,28/8/2019,4,1,0.8,3,50,4,25966,0
wt050_026,0.815897,0.786737,0.131591,0.131596,0.633553,0.020427,0.080271,0,54,54,0,50,28/8/2019,4,1,0.8,4,50,4,25966,75
wt050_026,1.184119,1.152646,0.274446,0.274451,0.824095,0.048679,0.210529,0,54,54,0,36,28/8/2019,4,1,0.8,5,50,4,22730,0
wt050_026,1.317783,1.299753,0.423605,0.42361,0.816872,0.057139,0.306563,0,54,54,0,44,28/8/2019,4,1,0.8,6,50,4,22730,10828
wt050_026,0.819775,0.80761,0.204545,0.204552,0.564023,0.034179,0.148147,0,54,54,0,47,28/8/2019,4,1,0.8,7,50,4,22730,0
wt050_026,0.976901,0.957646,0.36182,0.361823,0.55338,0.04165,0.245458,0,54,54,0,50,28/8/2019,4,1,0.8,8,50,4,22730,12016
wt050_026,0.625603,0.614078,0.052928,0.052932,0.555687,0,0.011493,0,54,54,0,60,28/8/2019,4,1,0.8,9,50,4,0,0
wt050_026,1.723938,1.701867,0.805734,0.805737,0.816124,0,0.751859,0,54,54,0,50,28/8/2019,4,1,0.8,10,50,4,0,0
wt050_031,3.408579,3.368599,1.753298,1.753304,1.528454,0.082156,1.191658,0.016827,5289,5378,0.016827,316,28/8/2019,4,1,0.8,1,50,2,54419,20007
wt050_031,3.063846,3.025698,1.950876,1.95088,1.023114,0.04816,1.487494,0.016827,5289,5378,0.016827,325,28/8/2019,4,1,0.8,2,50,2,54419,21910
wt050_031,2.421411,2.347743,1.21313,1.213136,1.063623,0.070015,0.597887,0.016827,5289,5378,0.016827,311,28/8/2019,4,1,0.8,3,50,2,54419,21990
wt050_031,3.295338,3.228171,1.528606,1.528612,1.606013,0.091888,0.920307,0.016827,5289,5378,0.016827,307,28/8/2019,4,1,0.8,4,50,2,54419,21939
wt050_031,5.004182,4.928993,3.271625,3.271631,1.552466,0.100017,2.612096,0.016827,5289,5378,0.016827,316,28/8/2019,4,1,0.8,5,50,2,46714,18598
wt050_031,4.253161,4.174084,3.090779,3.090784,1.011924,0.066717,2.584083,0.016827,5289,5378,0.016827,325,28/8/2019,4,1,0.8,6,50,2,46714,20570
wt050_031,4.391122,4.336976,2.647997,2.648005,1.571447,0.113142,1.984863,0.016827,5289,5378,0.016827,311,28/8/2019,4,1,0.8,7,50,2,46714,20608
wt050_031,4.457334,4.366076,2.797612,2.797617,1.457877,0.109944,2.285057,0.016827,5289,5378,0.016827,307,28/8/2019,4,1,0.8,8,50,2,46714,20573
wt050_031,1.374353,1.336534,0.323822,0.323825,1.007298,0,0.082989,0.016827,5289,5378,0.016827,287,28/8/2019,4,1,0.8,9,50,2,0,0
wt050_031,6.922891,6.841335,5.159902,5.159906,1.521376,0,4.778814,0.016827,5289,5378,0.016827,298,28/8/2019,4,1,0.8,10,50,2,0,0
wt050_031,2.236932,2.202561,0.304727,0.304733,1.858345,0.036785,0.162853,0,3061,3061,0,96,28/8/2019,4,1,0.8,1,50,4,27426,0
wt050_031,2.112641,2.026079,0.47395,0.473956,1.508047,0.041806,0.335521,0,3061,3061,0,99,28/8/2019,4,1,0.8,2,50,4,27426,0
wt050_031,1.616425,1.582719,0.216144,0.216148,1.329195,0.032367,0.088252,0,3061,3061,0,114,28/8/2019,4,1,0.8,3,50,4,27426,0
wt050_031,2.315893,2.258613,0.342371,0.342374,1.87558,0.039854,0.182527,0,3061,3061,0,107,28/8/2019,4,1,0.8,4,50,4,27426,43
wt050_031,1.980572,1.929659,0.489169,0.489174,1.397666,0.037588,0.352006,0,3061,3061,0,96,28/8/2019,4,1,0.8,5,50,4,24158,0
wt050_031,2.753487,2.698344,0.763906,0.763912,1.869969,0.05829,0.578786,0,3061,3061,0,99,28/8/2019,4,1,0.8,6,50,4,24158,5592
wt050_031,2.584494,2.514812,0.565173,0.565179,1.891591,0.053273,0.374305,0,3061,3061,0,114,28/8/2019,4,1,0.8,7,50,4,24158,0
wt050_031,2.429622,2.370228,0.513963,0.513969,1.824227,0.030305,0.376212,0,3061,3061,0,107,28/8/2019,4,1,0.8,8,50,4,24158,5490
wt050_031,2.053543,2.005557,0.167869,0.167873,1.836121,0,0.032377,0,3061,3061,0,122,28/8/2019,4,1,0.8,9,50,4,0,0
wt050_031,2.761586,2.733667,1.274921,1.274924,1.358993,0,1.151954,0,3061,3061,0,87,28/8/2019,4,1,0.8,10,50,4,0,0
wt050_036,6.213331,6.089557,1.970346,1.970351,4.032766,0.081478,1.276473,0.003547,18889,18956,0.003547,375,28/8/2019,4,1,0.8,1,50,2,52484,9433
wt050_036,5.666577,5.592111,2.845334,2.845339,2.672963,0.072132,2.098804,0.003335,18893,18956,0.003335,358,28/8/2019,4,1,0.8,2,50,2,52484,9331
wt050_036,5.314084,5.150034,1.263188,1.263191,3.810125,0.075772,0.649206,0.003547,18889,18956,0.003547,338,28/8/2019,4,1,0.8,3,50,2,52484,9413
wt050_036,4.40906,4.327287,1.305332,1.305336,2.961692,0.055855,0.802533,0.003335,18893,18956,0.003335,358,28/8/2019,4,1,0.8,4,50,2,52484,9315
wt050_036,8.244417,8.121633,3.853938,3.853943,4.17773,0.08722,3.099734,0.003547,18889,18956,0.003547,375,28/8/2019,4,1,0.8,5,50,2,46241,8164
wt050_036,8.927921,8.7141,4.401669,4.401675,4.207328,0.102783,3.66933,0.003335,18893,18956,0.003335,358,28/8/2019,4,1,0.8,6,50,2,46241,8092
wt050_036,6.931468,6.818431,2.745385,2.74539,3.978208,0.089823,2.066032,0.003547,18889,18956,0.003547,338,28/8/2019,4,1,0.8,7,50,2,46241,8103
wt050_036,5.83515,5.752511,2.982089,2.982093,2.707171,0.058548,2.370286,0.003335,18893,18956,0.003335,358,28/8/2019,4,1,0.8,8,50,2,46241,8059
wt050_036,3.406345,3.341519,0.562004,0.562008,2.773715,0,0.097893,0.003653,18887,18956,0.003653,377,28/8/2019,4,1,0.8,9,50,2,0,0
wt050_036,12.804521,12.713284,8.434774,8.434779,4.114143,0,7.743542,0.003335,18893,18956,0.003335,350,28/8/2019,4,1,0.8,10,50,2,0,0
wt050_036,2.855333,2.811484,0.729018,0.729023,2.037591,0.04241,0.343582,0.001482,10794,10810,0.001482,234,28/8/2019,4,1,0.8,1,50,4,28437,3618
wt050_036,3.370314,3.28654,1.169715,1.169719,2.076633,0.037969,0.740912,0.001482,10794,10810,0.001482,242,28/8/2019,4,1,0.8,2,50,4,28437,3340
wt050_036,2.107263,2.062028,0.484456,0.484462,1.544925,0.027844,0.180613,0.001482,10794,10810,0.001482,260,28/8/2019,4,1,0.8,3,50,4,28437,3566
wt050_036,2.402851,2.349986,0.522948,0.522952,1.796249,0.026978,0.2547,0.001482,10794,10810,0.001482,230,28/8/2019,4,1,0.8,4,50,4,28437,3478
wt050_036,2.512609,2.453204,1.051573,1.051579,1.371344,0.025645,0.734803,0.001482,10794,10810,0.001482,234,28/8/2019,4,1,0.8,5,50,4,25320,2908
wt050_036,3.94225,3.86531,1.769832,1.769839,2.045957,0.045654,1.340998,0.001482,10794,10810,0.001482,242,28/8/2019,4,1,0.8,6,50,4,25320,2751
wt050_036,2.472423,2.412177,0.976957,0.976961,1.408427,0.023632,0.618299,0.001482,10794,10810,0.001482,260,28/8/2019,4,1,0.8,7,50,4,25320,2859
wt050_036,2.589266,2.532722,1.069865,1.06987,1.428167,0.030263,0.763957,0.001482,10794,10810,0.001482,230,28/8/2019,4,1,0.8,8,50,4,25320,2811
wt050_036,1.887028,1.848243,0.354331,0.354336,1.486403,0,0.050379,0.001482,10794,10810,0.001482,246,28/8/2019,4,1,0.8,9,50,4,0,0
wt050_036,5.20623,5.146397,3.004893,3.004896,2.057234,0,2.67351,0.001482,10794,10810,0.001482,213,28/8/2019,4,1,0.8,10,50,4,0,0
wt050_041,3.077492,3.025434,1.553829,1.553834,1.42467,0.044978,0.937083,0.004169,37900,38058,0.004169,392,28/8/2019,4,1,0.8,1,50,2,50583,11335
wt050_041,3.69729,3.645209,2.10474,2.104745,1.492146,0.044059,1.496365,0.002714,37955,38058,0.002714,387,28/8/2019,4,1,0.8,2,50,2,50583,8869
wt050_041,3.827091,3.752091,1.463117,1.463123,2.217644,0.065471,0.655144,0.004169,37900,38058,0.004169,414,28/8/2019,4,1,0.8,3,50,2,50583,11253
wt050_041,3.133739,3.064384,1.470333,1.470338,1.54217,0.046377,0.872384,0.002555,37961,38058,0.002555,404,28/8/2019,4,1,0.8,4,50,2,50583,8720
wt050_041,4.368719,4.282533,2.697523,2.69753,1.523622,0.060694,2.076996,0.004169,37900,38058,0.004169,392,28/8/2019,4,1,0.8,5,50,2,42361,8789
wt050_041,7.194751,7.1175,4.795461,4.795466,2.21691,0.099805,3.928372,0.002714,37955,38058,0.002714,387,28/8/2019,4,1,0.8,6,50,2,42361,6685
wt050_041,5.49374,5.395328,3.119206,3.119211,2.180817,0.089367,2.253837,0.004169,37900,38058,0.004169,414,28/8/2019,4,1,0.8,7,50,2,42361,8712
wt050_041,6.428274,6.322704,3.915884,3.91589,2.306306,0.095387,3.050592,0.002555,37961,38058,0.002555,404,28/8/2019,4,1,0.8,8,50,2,42361,6488
wt050_041,2.315148,2.246937,0.770092,0.770098,1.473575,0,0.118052,0.004858,37874,38058,0.004858,427,28/8/2019,4,1,0.8,9,50,2,0,0
wt050_041,8.805141,8.689488,7.143518,7.143522,1.446612,0,6.434479,0.002344,37969,38058,0.002344,379,28/8/2019,4,1,0.8,10,50,2,0,0
wt050_041,3.947393,3.854755,0.553405,0.55341,3.250606,0.044182,0.297586,0.001239,21783,21810,0.001239,177,28/8/2019,4,1,0.8,1,50,4,27357,3832
wt050_041,3.309621,3.22308,0.568471,0.568477,2.621066,0.028215,0.383321,0.001239,21783,21810,0.001239,178,28/8/2019,4,1,0.8,2,50,4,27357,3830
wt050_041,3.727301,3.622111,0.356182,0.356188,3.217892,0.044412,0.129503,0.001239,21783,21810,0.001239,165,28/8/2019,4,1,0.8,3,50,4,27357,3808
wt050_041,2.638837,2.546373,0.395629,0.395634,2.130701,0.018317,0.20663,0.001239,21783,21810,0.001239,175,28/8/2019,4,1,0.8,4,50,4,27357,3923
wt050_041,4.458919,4.357405,1.000977,1.000982,3.300978,0.048799,0.714284,0.001239,21783,21810,0.001239,177,28/8/2019,4,1,0.8,5,50,4,23238,2571
wt050_041,3.613644,3.528555,0.910858,0.910863,2.580044,0.031699,0.701767,0.001239,21783,21810,0.001239,178,28/8/2019,4,1,0.8,6,50,4,23238,2599
wt050_041,4.184926,4.052322,0.762824,0.76283,3.234668,0.048268,0.519508,0.001239,21783,21810,0.001239,165,28/8/2019,4,1,0.8,7,50,4,23238,2565
wt050_041,3.289551,3.226038,0.8408,0.840806,2.344571,0.035619,0.625981,0.001239,21783,21810,0.001239,175,28/8/2019,4,1,0.8,8,50,4,23238,2648
wt050_041,3.661095,3.604451,0.303846,0.30385,3.291234,0,0.04357,0.001377,21780,21810,0.001377,180,28/8/2019,4,1,0.8,9,50,4,0,0
wt050_041,5.014788,4.906096,2.27944,2.279445,2.549412,0,2.04267,0.001239,21783,21810,0.001239,173,28/8/2019,4,1,0.8,10,50,4,0,0
wt050_046,4.736376,4.638729,2.844199,2.844204,1.750442,0.043441,1.515937,0.000305,82082,82107,0.000305,576,28/8/2019,4,1,0.8,1,50,2,42683,5088
wt050_046,4.131146,4.067299,2.960811,2.960818,1.068641,0.033919,1.957978,0.00028,82084,82107,0.00028,558,28/8/2019,4,1,0.8,2,50,2,42683,4958
wt050_046,3.887998,3.781089,2.044774,2.044779,1.683058,0.052934,0.81411,0.000305,82082,82107,0.000305,561,28/8/2019,4,1,0.8,3,50,2,42683,5272
wt050_046,4.580239,4.464873,2.7228,2.722807,1.684572,0.053434,1.399386,0.00028,82084,82107,0.00028,559,28/8/2019,4,1,0.8,4,50,2,42683,4961
wt050_046,5.969096,5.894401,4.039148,4.039153,1.765772,0.088289,2.988775,0.000305,82082,82107,0.000305,576,28/8/2019,4,1,0.8,5,50,2,30933,3870
wt050_046,5.451008,5.373708,4.230786,4.230789,1.086796,0.055499,3.25027,0.00028,82084,82107,0.00028,558,28/8/2019,4,1,0.8,6,50,2,30933,3851
wt050_046,5.953263,5.832248,4.069897,4.069902,1.66679,0.091775,2.816596,0.000305,82082,82107,0.000305,561,28/8/2019,4,1,0.8,7,50,2,30933,4055
wt050_046,6.722305,6.603091,4.830408,4.830414,1.684118,0.088165,3.526476,0.00028,82084,82107,0.00028,559,28/8/2019,4,1,0.8,8,50,2,30933,3788
wt050_046,2.225579,2.156557,0.990309,0.990313,1.161656,0,0.119427,0.000366,82077,82107,0.000366,541,28/8/2019,4,1,0.8,9,50,2,0,0
wt050_046,10.09256,9.973469,8.802568,8.802571,1.087038,0,7.944786,0.000268,82085,82107,0.000268,538,28/8/2019,4,1,0.8,10,50,2,0,0
wt050_046,2.804557,2.735604,1.12129,1.121297,1.569111,0.041514,0.501584,9E-05,44452,44456,9E-05,330,28/8/2019,4,1,0.8,1,50,4,24839,1618
wt050_046,2.080996,2.018758,1.043755,1.04376,0.945732,0.028418,0.594166,9E-05,44452,44456,9E-05,302,28/8/2019,4,1,0.8,2,50,4,24839,1646
wt050_046,2.587682,2.542477,0.929969,0.929975,1.567954,0.04057,0.265165,9E-05,44452,44456,9E-05,339,28/8/2019,4,1,0.8,3,50,4,24839,1699
wt050_046,2.773825,2.69387,1.113814,1.113819,1.556564,0.02338,0.478541,9E-05,44452,44456,9E-05,328,28/8/2019,4,1,0.8,4,50,4,24839,1806
wt050_046,2.486292,2.427094,1.383942,1.383945,1.02145,0.02133,0.888232,9E-05,44452,44456,9E-05,330,28/8/2019,4,1,0.8,5,50,4,19383,1038
wt050_046,3.773232,3.692407,2.103686,2.10369,1.531409,0.053487,1.50742,9E-05,44452,44456,9E-05,302,28/8/2019,4,1,0.8,6,50,4,19383,1211
wt050_046,2.381692,2.342849,1.267674,1.26768,1.04055,0.033932,0.721559,9E-05,44452,44456,9E-05,339,28/8/2019,4,1,0.8,7,50,4,19383,1091
wt050_046,3.624659,3.514649,1.95897,1.958976,1.513248,0.03836,1.304368,9E-05,44452,44456,9E-05,328,28/8/2019,4,1,0.8,8,50,4,19383,1124
wt050_046,1.950088,1.898146,0.717655,0.717659,1.178686,0,0.072471,0.000112,44451,44456,0.000112,344,28/8/2019,4,1,0.8,9,50,4,0,0
wt050_046,5.465674,5.379992,3.799607,3.79961,1.504674,0,3.285829,9E-05,44452,44456,9E-05,288,28/8/2019,4,1,0.8,10,50,4,0,0
