NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status
wt040_091,40,4,64.61682622134686,64.320117,1.0576679999999996,0.9708129999999926,0.7272519999999929,63.191293,0.06938399999999945,0.36361900000004255,0.038129000000004964,0,15569,15569,0.0007070317521077882,15569,15558,473,257,2,21/06/10,15000,1,0.8,4,19342,845,20,0.2,true,0,0,0,0,0,110,0,0
wt040_091,40,4,66.69676658790559,66.494033,1.3934330000000017,1.2523979999999995,0.816355999999999,65.020599,0.07596200000000408,0.45090900000010947,0.07951200000002245,0,15569,15569,0.0007070317521077882,15569,15558,554,281,2,21/06/10,15000,1,0.8,4,19342,899,15,0.2,true,0,0,0,0,0,110,0,0
wt040_121,40,4,37.54110876098275,37.074428,9.006211,6.308578999999991,0.6547990000000006,28.008591,0.05831999999999837,1.3793429999999773,0.5005269999999591,0,35751,35751,0.0003357676487776444,35751,35739,4281,266,6,21/06/10,15000,1,0.8,4,19852,1722,15,0.2,true,0,0,0,0,0,110,0,0
wt040_121,40,4,44.03336238488555,43.563318,7.297744999999999,4.746751999999951,1.176876,36.18828,0.07625199999999666,1.0801560000000947,0.2899829999999781,0,35751,35751,0.0003357676487776444,35751,35739,3108,306,11,21/06/10,15000,1,0.8,4,19852,1687,10,0.2,true,0,0,0,0,0,110,0,0
wt040_121,40,4,47.12906148377806,46.44912,11.686948000000001,7.346759000000006,0.6833529999999968,34.703782999999994,0.05454600000000198,1.562064999999869,0.628085999999989,0,35751,35751,0.0003357676487776444,35751,35739,4266,283,7,21/06/10,15000,1,0.8,4,19852,1907,20,0.2,true,0,0,0,0,0,110,0,0
wt040_121,40,4,50.45939458254725,49.346482,15.51755,9.144969000000017,0.7100800000000049,33.756243999999995,0.06812099999999788,1.8461279999995597,0.6550689999999477,0,35751,35751,0.0003357676487776444,35751,35739,8208,259,57,21/06/10,15000,1,0.8,4,19852,1859,5,0.2,true,0,0,0,0,0,110,0,0
wt040_116,40,4,57.36454995628446,56.943747,8.644176999999999,6.519660999999935,0.9094150000000027,48.226977999999995,0.06725299999999379,1.5681349999998275,0.6983520000000922,0,15566,15566,0.0017375635496661584,15566,15539,3473,268,2,21/06/10,15000,1,0.8,4,19551,2080,20,0.2,true,0,0,0,0,0,110,0,0
wt040_111,40,4,70.30000584200025,69.78177899999999,10.473225,6.870047000000056,0.5420030000000011,59.233253999999995,0.07176400000000172,1.7525850000000247,0.6217739999999807,0,11263,11263,0.004548697823354557,11263,11212,4327,197,14,21/06/10,15000,1,0.8,4,22102,3035,15,0.2,true,0,0,0,0,0,110,0,0
wt040_116,40,4,68.400192335248,66.929701,29.758745999999995,20.275273999999968,0.8479540000000014,37.106511,0.0601999999999947,4.677948000000818,2.306042999999832,0,15566,15566,0.0017375635496661584,15566,15539,14493,293,49,21/06/10,15000,1,0.8,4,19551,2081,15,0.2,true,0,0,0,0,0,110,0,0
wt040_116,40,4,75.31368369050324,73.996016,24.89610100000001,16.16679699999994,0.802897999999999,49.046226000000004,0.049284000000000106,3.937295999999847,1.8776520000001113,0,15566,15566,0.0017375635496661584,15566,15539,10445,244,69,21/06/10,15000,1,0.8,4,19551,2181,5,0.2,true,0,0,0,0,0,110,0,0
wt050_021,50,4,36.75709764286876,36.601892,1.8480510000000052,1.842694999999999,1.842696999999994,34.662228000000006,0.08450200000000052,0.8178350000000592,0.012809999999994659,0,59440,59440,0,59440,59440,503,503,0,21/06/10,15000,1,0.8,4,26292,0,10,0.2,true,0,0,0,0,0,110,0,0
wt050_016,50,4,56.87162201479077,56.697122,1.4245329999999967,1.3819700000000026,1.2490280000000027,55.180907999999995,0.08473399999999742,0.46924500000005764,0.028254000000003998,0,25376,25376,3.940886699352083e-05,25376,25375,552,417,1,21/06/10,15000,1,0.8,4,23723,618,5,0.2,true,0,0,0,0,0,110,0,0
wt050_016,50,4,57.730292479507625,57.515874000000004,1.6667719999999946,1.6255670000000038,1.5144610000000043,55.763892,0.07823499999999939,0.4770019999999704,0.03347199999998196,0,25376,25376,3.940886699352083e-05,25376,25375,519,409,1,21/06/10,15000,1,0.8,4,23723,625,10,0.2,true,0,0,0,0,0,110,0,0
wt040_111,40,4,85.02352069504559,84.398505,11.28151299999999,7.589454999999987,0.6841440000000034,73.044707,0.07083500000000242,1.7386509999993507,0.6275570000000101,0,11263,11263,0.004548697823354557,11263,11212,4841,230,14,21/06/10,15000,1,0.8,4,22102,3076,20,0.2,true,0,0,0,0,0,110,0,0
wt050_021,50,4,42.87607834953815,42.746764,2.079067000000002,2.073532,2.073534000000002,40.562393,0.10010299999999717,0.9546670000000432,0.012779999999999347,0,59440,59440,0,59440,59440,494,494,0,21/06/10,15000,1,0.8,4,26292,0,5,0.2,true,0,0,0,0,0,110,0,0
wt050_011,50,4,70.74939492158592,70.51627400000001,3.8568539999999985,3.24876500000002,1.1271360000000072,66.567446,0.08521000000000356,1.0498229999998614,0.3052279999999996,0,12879,12879,0.000621552326888233,12879,12871,1337,345,3,21/06/10,15000,1,0.8,4,24599,3981,5,0.2,true,0,0,0,0,0,110,0,0
wt050_016,50,4,58.220438703894615,58.001754,1.864806999999999,1.6929959999999937,1.3374650000000017,56.050421,0.07943600000000117,0.5671990000000022,0.06614100000001599,0,25376,25376,3.940886699352083e-05,25376,25375,593,373,2,21/06/10,15000,1,0.8,4,23723,781,15,0.2,true,0,0,0,0,0,110,0,0
wt050_021,50,4,49.132061404176056,48.914034,3.6792840000000027,3.6659470000000027,3.6659500000000023,45.092526,0.13257300000000072,1.6969180000000321,0.04799799999999976,0,59440,59440,0,59440,59440,562,562,0,21/06/10,15000,1,0.8,4,26292,0,20,0.2,true,0,0,0,0,0,110,0,0
wt040_111,40,4,100.78895897883922,100.30367199999999,6.52821999999999,4.666659999999993,0.855622000000011,93.703654,0.06482400000000155,1.193775999999886,0.33786799999998607,0,11263,11263,0.004548697823354557,11263,11212,2967,185,12,21/06/10,15000,1,0.8,4,22102,3103,10,0.2,true,0,0,0,0,0,110,0,0
wt040_111,40,4,102.80167048145086,102.204047,12.315480999999991,7.619722999999922,0.8601310000000097,89.814684,0.06919999999999504,2.37682300000003,0.9026660000000248,0,11263,11263,0.004548697823354557,11263,11212,3104,223,26,21/06/10,15000,1,0.8,4,22102,3058,5,0.2,true,0,0,0,0,0,110,0,0
wt050_021,50,4,51.82910457998514,51.671161,2.096852999999996,2.0889139999999955,2.088917000000002,49.460353,0.10480600000000351,1.048292000000039,0.015603999999996176,0,59440,59440,0,59440,59440,459,459,0,21/06/10,15000,1,0.8,4,26292,0,15,0.2,true,0,0,0,0,0,110,0,0
wt050_011,50,4,74.59485763683915,74.11311,8.012414000000007,6.656235000000024,1.973290999999989,65.970433,0.12471399999999733,2.963518999999792,0.8469090000000676,0,12879,12879,0.000621552326888233,12879,12871,1662,359,4,21/06/10,15000,1,0.8,4,24599,3920,20,0.2,true,0,0,0,0,0,110,0,0
wt050_026,50,4,40.75163823179901,40.518191,0.6442720000000008,0.639679000000001,0.639681000000003,39.782717,0.07969600000000554,0.40049700000002986,0.014969000000000676,0,54,54,0,54,54,198,198,0,21/06/10,15000,1,0.8,4,23982,0,15,0.2,true,0,0,0,0,0,110,0,0
wt050_011,50,4,77.55998148676008,77.247539,5.867711,4.747945000000044,1.8366819999999962,71.242697,0.13372300000000337,1.5387930000005383,0.4654090000000224,0,12879,12879,0.000621552326888233,12879,12871,1065,368,4,21/06/10,15000,1,0.8,4,24599,3916,10,0.2,true,0,0,0,0,0,110,0,0
wt050_051,50,4,0.20376168843358755,0.192198,0.03611,0.029353000000000018,0.029357000000000022,0.0016229999999999994,0.14627300000000001,0.02915000000000001,0.022569000000000006,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,25194,0,5,0.2,true,0,0,0,0,0,110,0,0
wt050_051,50,4,0.1934195188805461,0.161542,0.030440999999999996,0.024527999999999994,0.024530999999999997,0.0007950000000000006,0.12244,0.024362999999999996,0.018697999999999992,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,25194,0,10,0.2,true,0,0,0,0,0,110,0,0
wt050_051,50,4,0.19702005852013826,0.176875,0.03573699999999999,0.028942000000000023,0.028945000000000026,0.0012069999999999997,0.131993,0.02876200000000001,0.022418999999999994,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,25194,0,15,0.2,true,0,0,0,0,0,110,0,0
wt050_051,50,4,0.19655589014291763,0.184342,0.035269999999999996,0.02893499999999999,0.028938999999999993,0.0014800000000000021,0.140261,0.028729000000000005,0.022808999999999996,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,25194,0,20,0.2,true,0,0,0,0,0,110,0,0
wt050_026,50,4,46.806930049322546,46.625155,0.651403000000002,0.6464969999999965,0.6464999999999961,45.869064,0.09642900000000054,0.4219399999999496,0.016066000000002134,0,54,54,0,54,54,195,195,0,21/06/10,15000,1,0.8,4,23982,0,10,0.2,true,0,0,0,0,0,110,0,0
wt050_026,50,4,41.963263652287424,41.78957,0.6518080000000026,0.6467599999999933,0.6467620000000025,41.045446,0.0843540000000047,0.4162249999999901,0.01735000000000042,0,54,54,0,54,54,193,193,0,21/06/10,15000,1,0.8,4,23982,0,20,0.2,true,0,0,0,0,0,110,0,0
wt050_011,50,4,81.63344870042056,81.341388,3.697478000000004,3.123121999999995,1.3551000000000073,77.559028,0.08131600000000105,1.0413150000001536,0.21064799999999195,0,12879,12879,0.000621552326888233,12879,12871,1011,364,3,21/06/10,15000,1,0.8,4,24599,3888,15,0.2,true,0,0,0,0,0,110,0,0
wt050_026,50,4,53.639636900275946,53.496885,0.456819000000003,0.4501289999999969,0.450133000000001,52.953948999999994,0.07882000000000033,0.24109499999998718,0.011701000000002182,0,54,54,0,54,54,177,177,0,21/06/10,15000,1,0.8,4,23982,0,5,0.2,true,0,0,0,0,0,110,0,0
wt050_016,50,4,64.82477007154375,64.539613,2.7922769999999986,2.7126909999999995,2.6457830000000016,61.606716999999996,0.13673299999999955,0.945927999999995,0.041198000000008506,0,25376,25376,3.940886699352083e-05,25376,25375,474,448,1,21/06/10,15000,1,0.8,4,23723,688,20,0.2,true,0,0,0,0,0,110,0,0
wt050_031,50,4,60.47867828607559,60.338031,1.2093369999999979,1.209311999999997,1.2093139999999991,59.010889,0.11032300000000106,0.7314409999999327,0.016998999999998432,0,3061,3061,0,3061,3061,293,293,0,21/06/10,15000,1,0.8,4,26835,0,10,0.2,true,0,0,0,0,0,110,0,0
wt050_046,50,4,44.48839616868645,44.174616,4.577164000000003,3.663585000000019,2.1790200000000013,39.476445999999996,0.11711199999999877,1.4198250000001167,0.08670699999997566,0,44455,44455,6.748852694890019e-05,44455,44452,1642,421,10,21/06/10,15000,1,0.8,4,26540,1402,5,0.2,true,0,0,0,0,0,110,0,0
wt050_046,50,4,45.528041798621416,45.182184,6.206789999999998,4.914314000000026,2.7447579999999974,38.875223000000005,0.09441400000000044,1.6717079999998816,0.13103500000002555,0,44455,44455,6.748852694890019e-05,44455,44452,2233,483,6,21/06/10,15000,1,0.8,4,26540,1477,10,0.2,true,0,0,0,0,0,110,0,0
wt050_046,50,4,49.75592031702399,48.743219999999994,8.448907000000005,6.212384000000014,3.0179019999999994,40.13459,0.14739400000000558,2.688111999999947,0.27824699999999325,0,44455,44455,6.748852694890019e-05,44455,44452,2333,412,7,21/06/10,15000,1,0.8,4,26540,1366,20,0.2,true,0,0,0,0,0,110,0,0
wt050_046,50,4,51.61743828840554,51.419276,3.1509890000000027,2.964045999999996,2.33146,48.167564,0.09528500000000406,1.2461259999999967,0.05588400000000604,0,44455,44455,6.748852694890019e-05,44455,44452,913,459,1,21/06/10,15000,1,0.8,4,26540,1415,15,0.2,true,0,0,0,0,0,110,0,0
wt050_031,50,4,83.71939354017377,83.490355,1.2077630000000141,1.1971479999999985,1.1971520000000027,82.122355,0.1555760000000106,0.6565400000001631,0.022969000000003348,0,3061,3061,0,3061,3061,249,249,0,21/06/10,15000,1,0.8,4,26835,0,5,0.2,true,0,0,0,0,0,110,0,0
wt050_036,50,4,70.26961135584861,70.117829,1.7230920000000083,1.66241500000001,1.5264059999999944,68.28402200000001,0.10654700000000616,0.7426219999999972,0.06099499999997704,0,10796,10796,0.00018528812301414784,10796,10794,442,347,1,21/06/10,15000,1,0.8,4,28996,1076,20,0.2,true,0,0,0,0,0,110,0,0
wt050_041,50,4,66.71935764607042,66.208516,14.655491999999995,9.748135999999988,2.439456,51.428763000000004,0.11631400000000269,3.3384160000001515,1.1922270000000026,0,21806,21806,0.0010558692557932393,21806,21783,2430,333,14,21/06/10,15000,1,0.8,4,29661,3599,5,0.2,true,0,0,0,0,0,110,0,0
wt050_031,50,4,85.29138970095664,85.023394,1.233967000000007,1.2247919999999937,1.2247939999999886,83.65116499999999,0.12713899999999967,0.6278440000000529,0.021880000000010114,0,3061,3061,0,3061,3061,253,253,0,21/06/10,15000,1,0.8,4,26835,0,15,0.2,true,0,0,0,0,0,110,0,0
wt050_031,50,4,81.41920768003911,81.172682,1.381935999999996,1.3731930000000006,1.373195999999993,79.65780099999999,0.12482800000000793,0.6675730000000044,0.021773000000010256,0,3061,3061,0,3061,3061,312,312,0,21/06/10,15000,1,0.8,4,26835,0,20,0.2,true,0,0,0,0,0,110,0,0
wt050_036,50,4,83.0515811573714,82.65113199999999,1.802860999999993,1.6395069999999805,1.3945799999999906,80.73193400000001,0.10828499999999508,0.892561000000299,0.06950999999999397,0,10796,10796,0.00018528812301414784,10796,10794,562,375,4,21/06/10,15000,1,0.8,4,28996,731,5,0.2,true,0,0,0,0,0,110,0,0
wt050_076,50,4,0.17524763196706772,0.151565,0.02913199999999999,0.02490600000000001,0.024908000000000013,0.0005479999999999999,0.119957,0.024730000000000002,0.018329999999999985,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,30362,0,5,0.2,true,0,0,0,0,0,110,0,0
wt050_076,50,4,0.17574890423566103,0.15071600000000002,0.030839000000000005,0.026461000000000012,0.026464000000000015,0.0005350000000000008,0.114937,0.026257000000000003,0.019483,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,30362,0,10,0.2,true,0,0,0,0,0,110,0,0
wt050_076,50,4,0.17514801118522882,0.158092,0.032223999999999975,0.027654000000000012,0.027655999999999986,0.0005490000000000009,0.1208,0.027456000000000008,0.020461000000000007,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,30362,0,15,0.2,true,0,0,0,0,0,110,0,0
wt050_076,50,4,0.1707595344632864,0.155864,0.03079599999999999,0.025720999999999994,0.025723999999999997,0.0005339999999999998,0.11763499999999999,0.025517000000000012,0.01885500000000004,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,30362,0,20,0.2,true,0,0,0,0,0,110,0,0
wt050_036,50,4,89.14551353920251,88.86407700000001,2.185794999999999,2.0020350000000064,1.7250350000000054,86.552349,0.11838899999999342,0.9801480000001135,0.0893360000000456,0,10796,10796,0.00018528812301414784,10796,10794,534,331,3,21/06/10,15000,1,0.8,4,28996,1091,10,0.2,true,0,0,0,0,0,110,0,0
wt050_041,50,4,83.39226648863405,82.467722,28.13877,17.854057999999966,1.9420459999999977,54.199791999999995,0.12146999999999508,4.561978000000501,1.9044520000001413,0,21806,21806,0.0010558692557932393,21806,21783,8415,457,19,21/06/10,15000,1,0.8,4,29661,3608,20,0.2,true,0,0,0,0,0,110,0,0
wt050_041,50,4,92.71356691047549,91.606256,30.971828999999993,20.58148900000002,1.972102999999997,60.480396,0.14279700000000162,8.629386999999731,3.729276999999989,0,21806,21806,0.0010558692557932393,21806,21783,5973,349,18,21/06/10,15000,1,0.8,4,29661,3614,15,0.2,true,0,0,0,0,0,110,0,0
wt050_041,50,4,95.15515915397555,94.54055799999999,17.239081,11.518742999999986,2.7803499999999985,77.151469,0.14524799999999516,2.9987730000001704,1.128687999999812,0,21806,21806,0.0010558692557932393,21806,21783,4453,305,23,21/06/10,15000,1,0.8,4,29661,3629,10,0.2,true,0,0,0,0,0,110,0,0
wt050_036,50,4,105.58183651324362,105.200713,3.04390699999999,2.652216999999993,1.984803999999997,101.97978499999999,0.1708150000000046,1.0827850000001007,0.12799500000005537,0,10796,10796,0.00018528812301414784,10796,10794,587,353,4,21/06/10,15000,1,0.8,4,28996,1406,15,0.2,true,0,0,0,0,0,110,0,0
wt050_001,50,4,181.0834662243724,179.488163,137.848333,111.124781,0.8867359999999991,41.533192,0.09997499999999349,68.57129800000072,28.39664899999974,0,785,785,0.010296010282759317,785,777,10945,316,25,21/06/10,15000,1,0.8,4,24669,15383,5,0.2,true,0,0,0,0,0,110,0,0
wt050_056,50,4,89.4069399163127,88.709329,40.890598,34.174352,1.2539000000000016,47.706776,0.10611699999999757,20.314285000000304,8.018213000000031,0,570,570,0.059479553792788936,570,538,3817,309,7,21/06/10,15000,1,0.8,4,26349,14132,10,0.2,true,0,0,0,0,0,110,0,0
wt050_056,50,4,95.41274993307889,94.525609,43.057548000000004,36.02206700000003,1.5894380000000012,51.314813,0.1417590000000004,21.23511399999967,8.702495000000006,0,570,570,0.059479553792788936,570,538,3316,337,7,21/06/10,15000,1,0.8,4,26349,14240,5,0.2,true,0,0,0,0,0,110,0,0
wt050_066,50,4,62.41328912228346,61.942288,2.874830000000003,2.8685630000000018,2.8685649999999967,58.971894000000006,0.09142800000000051,1.2197379999999995,0.01528300000000371,0,23138,23138,0,23138,23138,493,493,0,21/06/10,15000,1,0.8,4,23722,0,5,0.2,true,0,0,0,0,0,110,0,0
wt050_056,50,4,103.65484449546784,102.776333,55.877818999999995,47.57626700000005,1.3168150000000054,46.805318,0.08929599999999738,28.747749000000006,11.564606999999917,0,570,570,0.059479553792788936,570,538,5431,316,9,21/06/10,15000,1,0.8,4,26349,14199,15,0.2,true,0,0,0,0,0,110,0,0
wt050_066,50,4,63.275239874608815,62.894337,2.9556240000000003,2.9476379999999978,2.9476410000000044,59.838756999999994,0.09623299999999801,1.054047000000061,0.018253999999998882,0,23138,23138,0,23138,23138,430,430,0,21/06/10,15000,1,0.8,4,23722,0,20,0.2,true,0,0,0,0,0,110,0,0
wt050_066,50,4,67.74674384482205,67.453293,3.8761639999999957,3.858473999999994,3.8584770000000077,63.434582,0.13562600000000202,1.0448309999999879,0.02582800000000418,0,23138,23138,0,23138,23138,378,378,0,21/06/10,15000,1,0.8,4,23722,0,15,0.2,true,0,0,0,0,0,110,0,0
wt050_001,50,4,202.74223832041025,200.556363,159.67364899999998,133.50016400000007,0.924071000000005,40.779285,0.0965580000000017,81.69096299999907,32.29131799999973,0,785,785,0.010296010282759317,785,777,14537,303,16,21/06/10,15000,1,0.8,4,24669,15522,15,0.2,true,0,0,0,0,0,110,0,0
wt050_066,50,4,73.80477979499847,73.54293299999999,2.2669560000000075,2.2592810000000014,2.2592829999999964,71.16134000000001,0.1046050000000065,0.9599260000000385,0.019640999999992914,0,23138,23138,0,23138,23138,381,381,0,21/06/10,15000,1,0.8,4,23722,0,10,0.2,true,0,0,0,0,0,110,0,0
wt050_081,50,4,64.59617920778692,64.274529,2.1334269999999975,1.954515999999984,1.8084360000000004,62.012112,0.12424400000000446,1.1215199999999612,0.14565499999999787,0,495,495,0.035564853482081896,495,478,397,364,1,21/06/10,15000,1,0.8,4,31663,12908,5,0.2,true,0,0,0,0,0,110,0,0
wt050_061,50,4,129.3299207156524,128.135715,30.539808000000008,24.59874400000001,2.0822280000000006,97.456767,0.1349699999999956,8.181214999999497,4.394568000000092,0,7898,7898,0.0061146496807497255,7898,7850,8071,311,25,21/06/10,15000,1,0.8,4,32396,6739,5,0.2,true,0,0,0,0,0,110,0,0
wt050_101,50,4,0.16421410534530878,0.14760500000000001,0.030724000000000015,0.02618000000000001,0.02618200000000001,0.00037000000000000054,0.112251,0.025984999999999994,0.01957499999999998,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,27013,0,5,0.2,true,0,0,0,0,0,110,0,0
wt050_101,50,4,0.2089442005380988,0.185211,0.03944299999999998,0.033159999999999995,0.033164,0.0016129999999999999,0.135939,0.03295000000000001,0.025603000000000015,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,27013,0,10,0.2,true,0,0,0,0,0,110,0,0
wt050_101,50,4,0.206441686488688,0.18549500000000002,0.036945000000000006,0.03053599999999998,0.030539999999999984,9.999999999999593e-06,0.142734,0.030308,0.023629999999999984,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,27013,0,15,0.2,true,0,0,0,0,0,110,0,0
wt050_101,50,4,0.2064263764768839,0.19556600000000002,0.03848400000000002,0.031891,0.03189500000000001,0.0015599999999999989,0.151736,0.03163000000000002,0.024893000000000026,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,27013,0,20,0.2,true,0,0,0,0,0,110,0,0
wt050_106,50,4,0.22397484071552753,0.190954,0.04663500000000001,0.039051,0.039055000000000006,0.0010450000000000008,0.138522,0.038043999999999994,0.029320999999999986,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,31395,0,5,0.2,true,0,0,0,0,0,110,0,0
wt050_106,50,4,0.22091522254049778,0.196669,0.045076000000000005,0.03714899999999999,0.03715099999999999,0.0018360000000000008,0.141627,0.03614899999999999,0.031992999999999994,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,31395,0,10,0.2,true,0,0,0,0,0,110,0,0
wt050_106,50,4,0.22246628068387508,0.19827,0.04730400000000001,0.039708999999999994,0.039713,0.0018499999999999992,0.141059,0.03869899999999998,0.02842599999999998,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,31395,0,15,0.2,true,0,0,0,0,0,110,0,0
wt050_106,50,4,0.21826037485152483,0.181366,0.036484000000000016,0.029321999999999987,0.02932499999999999,0.0011569999999999983,0.13943999999999998,0.028335,0.025171,0,0,0,0,0,0,1,1,0,21/06/10,15000,1,0.8,4,31395,0,20,0.2,true,0,0,0,0,0,110,0,0
wt050_081,50,4,67.32222205493599,66.745219,3.758161000000001,3.438048000000016,3.1600509999999957,62.75558,0.22444199999999626,1.9465760000000856,0.23130600000001778,0,495,495,0.035564853482081896,495,478,408,358,1,21/06/10,15000,1,0.8,4,31663,12584,10,0.2,true,0,0,0,0,0,110,0,0
wt050_081,50,4,64.43147314712405,64.239311,1.4704679999999968,1.318064000000014,1.2127780000000001,62.659752000000005,0.10292600000000363,0.6518459999999138,0.09770200000001239,0,495,495,0.035564853482081896,495,478,360,330,1,21/06/10,15000,1,0.8,4,31663,12843,15,0.2,true,0,0,0,0,0,110,0,0
wt050_081,50,4,68.32364622224122,68.172929,1.8690449999999998,1.7034479999999945,1.5467390000000023,66.185773,0.11011600000000499,0.8175139999998038,0.0929739999999839,0,495,495,0.035564853482081896,495,478,418,373,1,21/06/10,15000,1,0.8,4,31663,12823,20,0.2,true,0,0,0,0,0,110,0,0
wt050_056,50,4,153.87867622822523,152.718679,84.35319299999999,70.90388999999999,1.0781390000000073,68.272635,0.08860599999999863,38.323059000001095,15.732629999999958,0,570,570,0.059479553792788936,570,538,11319,328,11,21/06/10,15000,1,0.8,4,26349,14398,20,0.2,true,0,0,0,0,0,110,0,0
wt050_091,50,4,65.71397690381855,65.22161299999999,1.8394189999999995,1.7266329999999925,1.462093000000003,63.161173999999995,0.2145620000000008,0.8888250000000895,0.08020700000000147,0,26551,26551,0.0001883522941238472,26551,26546,421,288,1,21/06/10,15000,1,0.8,4,31733,1261,5,0.2,true,0,0,0,0,0,110,0,0
wt050_091,50,4,61.364562132395804,61.030561,3.724425999999994,3.5493409999999983,3.132218999999999,57.147944,0.15377999999999759,1.494240000000005,0.060061000000018794,0,26551,26551,0.0001883522941238472,26551,26546,791,485,1,21/06/10,15000,1,0.8,4,31733,1270,10,0.2,true,0,0,0,0,0,110,0,0
wt050_071,50,4,109.91295332368463,108.344488,36.70013899999999,21.171251000000126,1.8815249999999963,71.53014900000001,0.11002700000000232,4.135144000000494,1.3611230000000916,0,42645,42645,0.0004692082111326872,42645,42625,11278,374,19,21/06/10,15000,1,0.8,4,25627,3528,15,0.2,true,0,0,0,0,0,110,0,0
wt050_091,50,4,63.87617326620966,63.475531000000004,2.295642000000001,2.218421999999997,2.074709999999996,61.02678,0.14875200000000177,1.1095400000001376,0.05793900000001173,0,26551,26551,0.0001883522941238472,26551,26546,421,328,1,21/06/10,15000,1,0.8,4,31733,1158,20,0.2,true,0,0,0,0,0,110,0,0
wt050_096,50,4,60.69841725938022,60.226963000000005,8.288827999999995,6.538984000000006,2.1136529999999993,51.81557,0.11826700000000301,1.7112090000001672,0.33862799999999993,0,50326,50326,0.00027826363491258025,50326,50312,2881,342,4,21/06/10,15000,1,0.8,4,29286,2636,15,0.2,true,0,0,0,0,0,110,0,0
wt050_096,50,4,69.15624154359102,68.824038,7.078054999999999,5.702490999999981,2.2806090000000054,61.636219,0.10272700000000157,1.2693369999998652,0.20701000000005365,0,50326,50326,0.00027826363491258025,50326,50312,2221,308,4,21/06/10,15000,1,0.8,4,29286,2647,10,0.2,true,0,0,0,0,0,110,0,0
wt050_096,50,4,58.628189445473254,58.232014,6.852151999999997,5.073754000000001,1.2524979999999957,51.240203,0.13548500000000274,1.3508799999998047,0.23932999999998117,0,50326,50326,0.00027826363491258025,50326,50312,2218,246,4,21/06/10,15000,1,0.8,4,29286,2626,20,0.2,true,0,0,0,0,0,110,0,0
wt050_091,50,4,84.97788312938064,84.80441499999999,1.8955729999999988,1.8199489999999798,1.6379249999999956,82.76173200000001,0.14122999999999308,0.8210730000000979,0.036239000000009014,0,26551,26551,0.0001883522941238472,26551,26546,453,333,1,21/06/10,15000,1,0.8,4,31733,1322,15,0.2,true,0,0,0,0,0,110,0,0
wt050_086,50,4,108.58047288097441,107.769815,20.255064000000004,15.422139000000087,3.477111000000008,87.380783,0.12618599999998992,4.379178000000465,2.0530629999998524,0,8369,8369,0.0046818727485375905,8369,8330,6979,381,6,21/06/10,15000,1,0.8,4,29955,3346,20,0.2,true,0,0,0,0,0,110,0,0
wt050_086,50,4,113.83402712270617,112.670401,23.272118000000006,16.672957000000025,3.7390609999999924,89.24529000000001,0.14485899999999674,4.297332999999895,2.076307000000071,0,8369,8369,0.0046818727485375905,8369,8330,7253,383,29,21/06/10,15000,1,0.8,4,29955,3326,5,0.2,true,0,0,0,0,0,110,0,0
wt050_001,50,4,288.76703063119203,285.706897,233.23607300000003,195.06471199999984,1.1782329999999988,52.349043,0.11872600000000233,119.40893200000247,49.67662400000041,0,785,785,0.010296010282759317,785,777,18312,290,25,21/06/10,15000,1,0.8,4,24669,15358,10,0.2,true,0,0,0,0,0,110,0,0
wt040_001,40,2,24.696705363690853,24.492015000000002,3.6303319999999992,2.9342450000000007,1.092886,20.771821,0.08512699999999995,1.6330480000000236,0.4902629999999917,0,606,606,0.037671232812206794,606,584,665,270,3,21/06/10,15000,1,0.8,4,25468,16562,5,0.2,true,0,0,0,0,0,110,0,0
wt050_086,50,4,130.415183423087,129.20031799999998,21.83641200000001,17.02426200000002,4.142107999999993,107.191801,0.1627640000000099,4.933389999998795,1.9879150000001289,0,8369,8369,0.0046818727485375905,8369,8330,7437,384,8,21/06/10,15000,1,0.8,4,29955,3379,15,0.2,true,0,0,0,0,0,110,0,0
