NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement,(),pruning_test,suboptimal_duals,scoring_parameter,scoring_value,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex
wt040_011,40,2,28.16149935685098,27.687106999999997,6.069499,3.27719900000001,1.4215480000000014,21.504443,0.10867000000000004,3.1693859999999816,1.3886549999999893,0,9617,9617,0.0026063386152412075,9617,9592,462,383,1,21/07/13,10000,1,0.8,4,53120,14279,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_021,40,2,17.67959995754063,17.487209,1.0511250000000025,1.0444179999999967,1.0444189999999978,16.350927000000002,0.07554900000000231,1.0432920000000117,0.24793600000000282,0,41048,41048,0,41048,41048,350,350,0,21/07/13,10000,1,0.8,4,40900,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_056,50,4,63.72588864993304,63.246622,21.378543,16.871630999999994,1.3569749999999985,41.756125000000004,0.10031899999999894,14.701792000000005,6.533118999999971,0,570,570,0.059479553792788936,570,538,2465,365,4,21/07/13,10000,1,0.8,4,52696,32254,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_006,40,2,34.672199411317706,34.042533,16.519249000000002,8.206492000000004,1.7708799999999982,17.365735,0.15039700000000167,7.473622000000006,3.3921169999999847,0,3886,3886,0.0028387096766867848,3886,3875,1060,353,4,21/07/13,10000,1,0.8,4,54678,19185,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_066,50,4,62.95619222894311,62.780377,4.437956,4.4245870000000025,4.424589999999995,58.211354,0.12341699999999634,4.422637999999992,1.0771059999999935,0,23138,23138,0,23138,23138,461,461,0,21/07/13,10000,1,0.8,4,47436,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_081,50,4,61.04290746618062,60.791307,4.237901000000001,3.8201139999999896,2.3396700000000052,56.382595,0.16655999999999693,3.5608060000000634,1.3983050000000006,0,495,495,0.035564853482081896,495,478,485,421,1,21/07/13,10000,1,0.8,4,63324,33291,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_026,40,2,12.760401256382465,12.635743,0.6721900000000005,0.6666000000000007,0.6666029999999985,11.844859,0.11527399999999943,0.6661059999999832,0.14411199999999802,0,87,87,0,87,87,145,145,0,21/07/13,10000,1,0.8,4,59514,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_076,40,2,0.2397623909637332,0.207775,0.045047000000000004,0.03775400000000001,0.03775700000000001,0.0008850000000000004,0.153845,0.037701999999999986,0.034187999999999996,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,62410,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_076,40,2,0.22596246842294931,0.202606,0.03632099999999999,0.03014900000000001,0.030153000000000013,0.0009319999999999988,0.15686,0.030098000000000014,0.02687400000000001,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,62410,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_026,40,2,15.55283651407808,15.419537,0.7301190000000002,0.7235849999999999,0.7235879999999995,14.530126,0.1528010000000002,0.7229719999999809,0.1729289999999999,0,87,87,0,87,87,141,141,0,21/07/13,10000,1,0.8,4,59514,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_021,40,2,20.95659476146102,20.742532999999998,2.5268739999999994,2.518901999999997,2.518906000000001,18.135277000000002,0.07590700000000083,2.5169150000000258,0.9374460000000013,0,41048,41048,0,41048,41048,598,598,0,21/07/13,10000,1,0.8,4,40900,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_041,50,4,76.3570816591382,74.67052,39.817693,16.574523999999947,2.3548349999999942,34.73286,0.11197400000000357,16.400746000000012,5.904911999999889,0,21806,21806,0.0010558692557932393,21806,21783,1583,362,6,21/07/13,10000,1,0.8,4,59314,6661,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_011,40,2,28.458798416890204,27.9681,5.857029000000001,3.07264,1.2905149999999992,21.981006999999998,0.1295560000000009,2.9742800000000393,1.2568159999999828,0,9617,9617,0.0026063386152412075,9617,9592,490,368,1,21/07/13,10000,1,0.8,4,53120,14181,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_081,50,4,65.24605847336352,65.09209299999999,4.310089999999995,3.987613000000003,3.4094730000000055,60.613275,0.1613229999999959,3.6905229999999776,0.5439400000000418,0,495,495,0.035564853482081896,495,478,497,442,1,21/07/13,10000,1,0.8,4,63324,33667,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_056,50,4,73.3883332842961,72.866274,25.46662,20.397184999999965,1.4702369999999974,47.243628,0.14871300000000076,17.56983799999997,7.817373999999958,0,570,570,0.059479553792788936,570,538,2551,394,4,21/07/13,10000,1,0.8,4,52696,32922,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_091,50,4,65.36014412436634,64.82664899999999,9.795228000000009,6.108817000000016,4.15737,54.829313,0.1948149999999984,6.03981900000003,3.5399629999999718,0,26551,26551,0.0001883522941238472,26551,26546,387,276,1,21/07/13,10000,1,0.8,4,63460,2207,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_046,40,2,17.3050101287663,17.172722,1.512319999999999,1.5079569999999993,1.5079599999999989,15.590803000000001,0.06835200000000086,1.5064240000000346,0.3556039999999978,0,34146,34146,0,34146,34146,530,530,0,21/07/13,10000,1,0.8,4,34756,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_091,50,4,66.76806782465428,66.299923,6.5908349999999984,4.243979999999965,2.7996750000000006,59.567634999999996,0.1335149999999956,4.212445999999943,2.6072119999998833,0,26551,26551,0.0001883522941238472,26551,26546,380,261,1,21/07/13,10000,1,0.8,4,63460,2222,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_101,40,2,0.29589077550917864,0.268281,0.06836900000000001,0.05764300000000003,0.05764700000000003,0.0002499999999999985,0.195633,0.05758100000000002,0.05364599999999997,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,74392,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_101,40,2,0.2974273795261979,0.26034,0.067798,0.059248999999999996,0.05925200000000003,0.0004349999999999996,0.191304,0.059186000000000016,0.054474999999999996,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,74392,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_106,40,2,0.26041129976511,0.228623,0.04779899999999998,0.040127000000000024,0.04013,0.0008729999999999988,0.171743,0.04006900000000002,0.03644799999999998,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,82078,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_106,40,2,0.29094041138887405,0.263416,0.05892900000000001,0.05010099999999998,0.05010399999999998,0.00045399999999999954,0.20150099999999999,0.05004499999999998,0.044876,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,82078,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_046,40,2,18.693509289063513,18.581418,1.800575000000002,1.793889,1.793892999999997,16.655295000000002,0.11747000000000085,1.7921809999999958,0.6380850000000002,0,34146,34146,0,34146,34146,550,550,0,21/07/13,10000,1,0.8,4,34756,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_041,50,4,90.18684224877506,88.76290200000001,32.754748000000006,18.304560000000002,3.644703,55.792667,0.20982200000000262,17.869735999999655,8.673316999999876,0,21806,21806,0.0010558692557932393,21806,21783,1918,312,4,21/07/13,10000,1,0.8,4,59314,6605,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_041,40,2,28.333680662326515,28.186355,2.0987229999999997,2.0926319999999983,2.0926339999999968,25.978605,0.10496900000000053,2.0824860000000243,0.6925889999999981,0,30802,30802,0,30802,30802,511,511,0,21/07/13,10000,1,0.8,4,61714,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_056,40,2,26.787774638272822,26.369680000000002,6.304941000000003,5.13278,1.8944960000000002,19.921239,0.139956999999999,4.89135000000001,3.0237740000000066,0,1279,1279,0.005503144649761678,1279,1272,430,354,1,21/07/13,10000,1,0.8,4,62972,33983,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_041,40,2,32.26359046250582,32.057131999999996,2.7509230000000002,2.7423879999999983,2.7423920000000024,29.161730000000002,0.1418619999999997,2.7133179999999477,0.755054999999988,0,30802,30802,0,30802,30802,621,621,0,21/07/13,10000,1,0.8,4,61714,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_056,40,2,39.79429310467094,39.300652,15.942156,10.680259999999997,2.3767129999999987,23.191039,0.16319000000000017,9.76561099999999,5.8474780000000095,0,1279,1279,0.005503144649761678,1279,1272,789,372,3,21/07/13,10000,1,0.8,4,62972,34170,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_091,40,2,33.05896267015487,32.908326,2.414821,2.407623000000001,2.4076260000000005,30.331737,0.15871100000000027,2.406251000000047,0.5464559999999921,0,26075,26075,0,26075,26075,437,437,0,21/07/13,10000,1,0.8,4,71306,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_096,40,2,32.552468684501946,31.954735000000003,7.505139,4.917058000000008,3.9493679999999998,24.267525,0.17596200000000195,4.886274999999973,1.8214230000000242,0,66116,66116,9.075782786128033e-05,66116,66110,692,504,1,21/07/13,10000,1,0.8,4,62500,2292,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_091,40,2,34.7459103455767,34.526114,4.237196000000001,4.220836000000002,4.220839999999999,30.065052,0.22154500000000255,4.218473999999997,1.7197559999999967,0,26075,26075,0,26075,26075,540,540,0,21/07/13,10000,1,0.8,4,71306,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_071,40,2,39.455124789848924,38.593148,12.471231,5.746090999999968,3.1109009999999984,25.985567,0.13139899999999827,5.6629010000000335,1.7083399999999749,0,47952,47952,0.00035464691769365503,47952,47935,869,503,2,21/07/13,10000,1,0.8,4,50128,3802,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_071,40,2,40.20917859300971,39.418153,13.136508999999997,5.536324000000015,2.926919999999999,26.136269,0.14036499999999918,5.4681039999999825,1.8553500000000334,0,47952,47952,0.00035464691769365503,47952,47935,800,483,2,21/07/13,10000,1,0.8,4,50128,3964,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_121,40,2,23.685787540860474,23.089067,6.330023000000001,4.224435,3.648451999999999,16.570856,0.1873010000000015,4.172327999999986,1.517910999999991,0,64516,64516,0.0001240156259669496,64516,64508,664,555,1,21/07/13,10000,1,0.8,4,68842,1787,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_016,40,2,68.67706235032529,66.679505,48.33587800000001,23.139083000000007,3.423279000000001,18.19595,0.13886099999999857,21.24484999999992,9.298747000000102,0,38356,38356,0.002011546801065557,38356,38279,3256,512,6,21/07/13,10000,1,0.8,4,57228,9997,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_031,40,2,59.7094814106822,59.066578,33.330884000000005,25.727077000000037,2.158640000000002,25.553413,0.1773150000000001,23.215056000000093,13.317200999999962,0,3812,3812,0.014369345392663825,3812,3758,2890,381,4,21/07/13,10000,1,0.8,4,68310,27906,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_031,40,2,60.715555102564394,60.045447,34.366512,24.336146,2.4177619999999997,25.476184,0.19801800000000114,23.09122600000003,15.293104000000028,0,3812,3812,0.014369345392663825,3812,3758,1561,385,3,21/07/13,10000,1,0.8,4,68310,27229,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_121,50,4,91.90105957817286,90.098457,34.956365,16.69040600000018,4.200845000000001,54.997857,0.13658399999999915,16.557012000000483,4.504765999999911,0,23792,23792,0.0009676469350428017,23792,23769,1238,377,4,21/07/13,10000,1,0.8,4,55798,5886,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_096,40,2,42.95960345491767,41.542707,16.5234,7.00898499999996,4.351984000000002,24.829256,0.1870580000000004,6.910895999999923,2.741601999999965,0,66116,66116,9.075782786128033e-05,66116,66110,750,455,3,21/07/13,10000,1,0.8,4,62500,2581,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_086,40,2,53.55417428538203,52.378809,14.876522999999999,8.68430399999999,5.625326999999999,37.296254,0.20123799999999648,8.251505000000122,2.2603460000000766,0,6048,6048,0.008672448297419538,6048,5996,1360,650,3,21/07/13,10000,1,0.8,4,71928,8623,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_016,40,2,79.70326264668256,77.183783,52.071422999999996,24.310269000000048,3.0733239999999995,24.978898,0.1290009999999988,22.739494999999412,8.047493000000134,0,38356,38356,0.002011546801065557,38356,38279,4740,519,8,21/07/13,10000,1,0.8,4,57228,9945,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_086,50,4,117.42528486344963,115.602767,44.37573300000001,23.358365000000063,3.035337999999996,71.060428,0.1596619999999973,22.59050700000013,8.376272000000014,0,8369,8369,0.0046818727485375905,8369,8330,2675,421,6,21/07/13,10000,1,0.8,4,59906,6169,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_071,50,4,121.14377559628338,118.884777,50.390793,19.473441000000136,2.271045000000001,68.35458200000001,0.13159900000000846,19.419745000000106,7.474239999999213,0,42645,42645,0.0004692082111326872,42645,42625,1635,356,7,21/07/13,10000,1,0.8,4,51240,6423,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_121,40,2,37.18124527018517,36.321104,10.594982000000002,7.338554000000027,6.342075000000001,25.459698,0.26343100000000064,7.2501890000000095,3.6557899999999997,0,64516,64516,0.0001240156259669496,64516,64508,600,505,1,21/07/13,10000,1,0.8,4,68842,1542,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_086,40,2,57.659362505190074,56.157699,18.83117,9.494608999999983,4.190602999999996,37.131038,0.19543900000000036,8.90732800000022,3.0877849999999185,0,6048,6048,0.008672448297419538,6048,5996,1335,561,4,21/07/13,10000,1,0.8,4,71928,8316,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_086,50,4,120.25614238437265,119.085029,26.547545,15.623530000000088,3.980168000000006,92.317123,0.21250099999998895,14.96738099999996,5.064282000000063,0,8369,8369,0.0046818727485375905,8369,8330,1500,360,3,21/07/13,10000,1,0.8,4,59906,6190,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_111,50,4,109.85240548755974,107.71611,39.641761,21.284930999999887,3.7347930000000105,67.881485,0.1858840000000015,19.581389999999942,7.783168000000387,0,10069,10069,0.0023882973427815407,10073,10049,3235,353,10,21/07/13,10000,1,0.8,4,65988,4194,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_051,50,2,0.54821917694062,0.49431200000000003,0.13722,0.12137300000000001,0.12137599999999998,0.0010329999999999992,0.348436,0.12133899999999997,0.11353999999999997,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,91158,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_051,50,2,0.3627157863229513,0.320013,0.057555999999999996,0.05165700000000001,0.05165800000000004,0.0005319999999999995,0.253639,0.05163000000000001,0.048209,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,91158,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_116,50,4,110.7119977902621,109.30395299999999,28.120053999999996,16.031210999999956,4.154565000000005,81.026153,0.14925199999998995,15.262353000000829,4.218114999999997,0,11552,11552,0.0027777777775366513,11552,11520,1982,437,4,21/07/13,10000,1,0.8,4,53134,7266,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_036,40,2,80.12913346476853,78.645455,44.30855600000001,28.608793999999968,3.139825000000002,34.177135,0.15930200000000383,25.923055999999725,10.508022999999994,0,10713,10713,0.0049718574104153975,10713,10660,4956,571,5,21/07/13,10000,1,0.8,4,63192,11886,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_026,50,2,19.888456942513585,19.709994,1.743658,1.732361000000001,1.7323640000000005,17.778012,0.18058599999999814,1.7314199999999822,0.2477729999999987,0,26,26,0,26,26,263,263,0,21/07/13,10000,1,0.8,4,85442,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_111,40,2,61.03437093831599,59.524989,23.384161,12.203461999999995,2.342696999999994,35.995861,0.14425800000000066,11.715735000000194,4.935939000000047,0,17936,17936,0.002123142250412161,17936,17898,2624,435,6,21/07/13,10000,1,0.8,4,85720,5607,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_111,40,2,62.851219105534256,61.590725,27.294596,16.46477100000004,3.798245999999999,34.118231,0.17311800000000233,15.541886999999889,5.3371520000000245,0,17936,17936,0.002123142250412161,17936,17898,3665,466,6,21/07/13,10000,1,0.8,4,85720,5638,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_096,50,4,130.7487214775756,127.77098500000001,56.876075,24.062050000000013,4.199511000000001,70.70621999999999,0.18300000000000693,23.96650300000087,7.95140300000061,0,50326,50326,0.00027826363491258025,50326,50312,1252,280,6,21/07/13,10000,1,0.8,4,58562,4566,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_096,50,4,130.36651204060763,127.46429699999999,60.47665599999999,25.85383300000001,4.61865499999999,66.813954,0.16808399999999324,25.67429900000036,9.989649000000384,0,50326,50326,0.00027826363491258025,50326,50312,1310,246,7,21/07/13,10000,1,0.8,4,58562,4672,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_071,50,4,140.63781002536416,137.738346,77.19725899999999,30.860506999999977,2.5725049999999996,60.397491,0.1397049999999993,30.723218000000323,12.5375360000007,0,42645,42645,0.0004692082111326872,42645,42625,2028,419,7,21/07/13,10000,1,0.8,4,51240,6495,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_026,50,2,27.37016068585217,27.161085,1.935610999999998,1.921990000000001,1.921993999999998,24.963468,0.25316299999999714,1.9208519999999645,0.3669720000000005,0,26,26,0,26,26,230,230,0,21/07/13,10000,1,0.8,4,85442,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_076,50,2,0.5084219370037317,0.460126,0.094339,0.081984,0.08198799999999995,0.001353,0.355768,0.08191300000000001,0.07520700000000002,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,115642,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_076,50,2,0.48255891911685467,0.41871800000000003,0.08143299999999998,0.071467,0.07147099999999995,0.0014159999999999971,0.332764,0.07141700000000001,0.06504699999999997,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,115642,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_061,50,4,144.97988088335842,142.271728,77.38782199999999,48.66608999999981,3.408763999999991,64.689473,0.1908120000000082,42.56838200000101,20.660074999999708,0,7898,7898,0.0061146496807497255,7898,7850,4995,362,14,21/07/13,10000,1,0.8,4,64786,13268,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_116,50,4,123.65546543896198,121.978847,37.34541299999999,21.04362700000003,5.467331999999999,84.462467,0.16325799999999902,20.406348999999693,10.126744000000286,0,11552,11552,0.0027777777775366513,11552,11520,1735,294,4,21/07/13,10000,1,0.8,4,53134,7025,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_121,50,4,124.32597978413105,122.39061299999999,31.761463000000006,15.536213000000032,4.026504000000003,90.458905,0.16264200000000528,15.35275999999945,3.669886000000332,0,23792,23792,0.0009676469350428017,23792,23769,1318,378,4,21/07/13,10000,1,0.8,4,55798,5881,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_021,50,2,37.61729262024164,36.960204999999995,8.661484999999995,4.4818169999999995,3.7922529999999988,28.125968999999998,0.16511099999999956,4.466207000000075,1.3192589999999953,0,111069,111069,1.8007148837926595e-05,111069,111067,770,700,1,21/07/13,10000,1,0.8,4,73642,2551,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_021,50,2,43.42478923499584,42.484801,11.110617999999999,5.209976999999949,4.2229199999999985,31.214486,0.14858100000000007,5.1840259999999425,1.4220949999999668,0,111069,111069,1.8007148837926595e-05,111069,111067,686,630,1,21/07/13,10000,1,0.8,4,73642,2199,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_111,50,4,132.69827963225543,130.687035,30.927252999999993,13.79026000000016,3.775980000000004,99.559834,0.19235500000000627,13.255667999999673,4.2788360000002115,0,10069,10069,0.0019902477856512837,10069,10049,1046,417,7,21/07/13,10000,1,0.8,4,65988,3704,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_036,40,2,99.52870731707662,97.778825,64.275367,43.09182799999999,3.2007049999999992,33.354918,0.14810299999999899,38.74112400000013,18.503284000000093,0,10713,10713,0.004877591219878286,10713,10661,5471,651,6,21/07/13,10000,1,0.8,4,63192,12831,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_101,50,2,0.5139016173779964,0.45196899999999995,0.10416000000000003,0.09254899999999999,0.09255200000000002,0.000560999999999999,0.339192,0.09246199999999999,0.08411799999999997,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,102596,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_101,50,2,0.5551094226539135,0.510907,0.141374,0.12930999999999993,0.129315,0.0006910000000000006,0.36525799999999997,0.12924899999999995,0.11575600000000003,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,102596,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_106,50,2,0.53133141156286,0.46277100000000004,0.112286,0.09792499999999998,0.09792799999999996,0.0011849999999999986,0.341017,0.097856,0.08940999999999999,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,118156,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_106,50,2,0.5323973940685391,0.487822,0.137751,0.12423800000000002,0.12424000000000002,0.0013190000000000007,0.34307699999999997,0.12417699999999998,0.11165199999999997,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,118156,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_116,40,2,78.0296593895182,76.072426,44.839304999999996,23.243700999999948,6.894812000000002,31.048244999999998,0.18402299999999983,20.878339000000015,7.65818000000009,0,25870,25870,0.0031408740159315648,25870,25789,4675,1001,6,21/07/13,10000,1,0.8,4,68976,10287,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_116,40,2,84.15215423330665,82.140894,53.708951000000006,31.584791000000074,6.580244999999998,28.268031,0.15704400000000263,27.950565000000164,11.474822999999969,0,25870,25870,0.0031408740159315648,25870,25789,5817,1021,6,21/07/13,10000,1,0.8,4,68976,10323,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_011,50,2,63.48009041324258,62.462581,19.587447999999995,11.044644000000012,4.7072920000000025,42.647749,0.2197490000000002,10.749525999999982,5.242163000000026,0,23028,23028,0.001217391304294896,23028,23000,835,657,1,21/07/13,10000,1,0.8,4,86906,20288,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_081,40,2,106.47681638691574,104.921939,75.923123,60.06920800000008,3.544455000000003,28.841271,0.15419200000000188,51.7179449999997,25.710426999999996,0,571,571,0.2705099772272506,573,451,6709,543,9,21/07/13,10000,1,0.8,4,66352,29035,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_011,50,2,71.66127603966743,70.50708,24.133629,13.895593000000005,4.736984999999997,46.16411,0.20166900000000254,13.531117999999971,7.502789000000057,0,23028,23028,0.001217391304294896,23028,23000,980,737,1,21/07/13,10000,1,0.8,4,86906,20282,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_071,50,2,42.1872061220929,41.710877,2.993275000000004,2.9854139999999987,2.985416999999998,38.527604000000004,0.1868470000000002,2.9836650000001086,0.7606770000000012,0,78532,78532,0,78532,78532,569,569,0,21/07/13,10000,1,0.8,4,84552,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_061,40,2,122.6993357213214,120.188597,84.711994,54.1584589999999,6.623453999999995,35.281949000000004,0.1873690000000039,45.41378499999932,21.313448999999437,0,11488,11488,0.015558698725640143,11488,11312,7408,665,10,21/07/13,10000,1,0.8,4,69558,20004,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_001,50,2,95.77036048471928,94.54215400000001,70.39827299999999,58.86513399999999,5.364362,23.799955,0.33989899999999906,52.27964600000025,33.0368979999999,0,1268,1268,0.029220779197061054,1268,1232,2181,384,3,21/07/13,10000,1,0.8,4,86148,60589,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_071,50,2,47.11223276890814,46.755323,5.211664000000006,5.192951999999998,5.192956000000002,41.241419,0.2944519999999997,5.189645000000006,1.215192999999985,0,78532,78532,0,78532,78532,823,823,0,21/07/13,10000,1,0.8,4,84552,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_006,50,2,86.89318304043263,85.51276399999999,42.642933000000006,26.693282000000025,5.233072999999997,42.592687,0.27322700000000566,24.793166000000085,14.70970699999988,0,14272,14272,0.0007713344084726643,14272,14261,1329,554,2,21/07/13,10000,1,0.8,4,95648,33092,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_066,50,2,55.56592184305191,55.295907,6.050103,6.035031000000004,6.035033999999996,49.091968,0.14738499999999988,6.032213999999904,1.3919540000000055,0,40907,40907,0,40907,40907,781,781,0,21/07/13,10000,1,0.8,4,84812,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_066,50,2,57.27354038413614,56.894656000000005,7.084760000000003,7.070214,7.0702189999999945,49.531213,0.2704080000000033,7.066334999999981,1.6715310000000017,0,40907,40907,0,40907,40907,786,786,0,21/07/13,10000,1,0.8,4,84812,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_056,50,2,68.09915259014815,67.09221,32.11053700000001,23.981433999999993,3.306243000000002,34.729279999999996,0.24450499999999664,22.791121000000167,15.227009999999957,0,761,761,0.04246575336648527,761,730,917,440,2,21/07/13,10000,1,0.8,4,97306,53949,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
