NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement
wt040_021,40,4,38.554921632632613,38.368485999999997,1.0137549999999962,1.0023079999999993,1.0023109999999988,37.291404999999997,0.051512000000002445,0.48007400000007294,0.38029199999998298,0,22793,22793,0,22793,22793,238,238,0,21/06/18,15000,1,0.80000000000000004,4,13379,0,20,0.40000000000000002,false
wt040_021,40,4,21.472995459102094,21.283155000000001,0.68241499999999888,0.67455100000000101,0.67455299999999951,20.567502999999999,0.028415999999999997,0.25980700000002344,0.1865910000000035,0,22793,22793,0,22793,22793,242,242,0,21/06/18,15000,1,0.80000000000000004,4,13379,0,20,0.5,false
wt040_021,40,4,20.926873456686735,20.719436000000002,0.96552600000000055,0.96150800000000203,0.96151099999999801,19.701820000000001,0.036663999999998254,0.33784999999997112,0.19942499999999797,0,22793,22793,0,22793,22793,354,354,0,21/06/18,15000,1,0.80000000000000004,4,13379,0,20,0.59999999999999998,false
wt040_021,40,4,36.649710322730243,36.451129000000002,1.0104630000000014,1.0021619999999984,1.0021640000000005,35.366695,0.053226999999999691,0.33436100000007229,0.19669099999998707,0,22793,22793,0,22793,22793,346,346,0,21/06/18,15000,1,0.80000000000000004,4,13379,0,20,0.80000000000000004,false
wt040_026,40,4,35.077962818555534,34.954919000000004,0.32726000000000255,0.32039299999999571,0.32039599999999524,34.529308,0.077487000000004969,0.15950300000000084,0.055359000000002823,0,88,88,0,88,88,133,133,0,21/06/18,15000,1,0.80000000000000004,4,16423,0,20,0.20000000000000001,false
wt040_026,40,4,39.606237540021539,39.347121000000001,0.31747299999999967,0.31456899999999877,0.3145719999999983,38.955664000000006,0.068504000000004339,0.14515100000004111,0.046333999999994546,0,88,88,0,88,88,132,132,0,21/06/18,15000,1,0.80000000000000004,4,16423,0,20,0.40000000000000002,false
wt040_026,40,4,27.055058763362467,26.926313999999998,0.29333700000000107,0.28800000000000026,0.28800299999999979,26.563955,0.059712999999998573,0.14467199999998215,0.037203999999999127,0,88,88,0,88,88,171,171,0,21/06/18,15000,1,0.80000000000000004,4,16423,0,20,0.5,false
wt040_026,40,4,39.321286085061729,39.104109000000001,0.24531900000000206,0.24163899999999927,0.2416419999999988,38.806961999999999,0.042888999999995292,0.13502200000002063,0.036673999999997875,0,88,88,0,88,88,127,127,0,21/06/18,15000,1,0.80000000000000004,4,16423,0,20,0.59999999999999998,false
wt040_026,40,4,37.338920664973557,37.200566999999999,0.22362400000000093,0.21925599999999434,0.21925800000000351,36.909378999999994,0.054786999999997477,0.11504999999996812,0.032889000000004387,0,88,88,0,88,88,131,131,0,21/06/18,15000,1,0.80000000000000004,4,16423,0,20,0.80000000000000004,false
wt040_031,40,4,53.635231723077595,53.375087000000001,2.2744280000000003,1.673257999999997,0.35838800000000504,51.030248,0.053192000000002793,0.89909999999978396,0.62412700000002275,0,2525,2525,0.01161858973893486,2525,2496,641,173,2,21/06/18,15000,1,0.80000000000000004,4,18383,4412,20,0.20000000000000001,false
wt040_031,40,4,52.677713911049068,52.408535999999998,2.9925599999999974,2.178362000000007,0.55636700000000161,49.344680000000004,0.049427000000001442,1.1549550000001005,0.83218299999994372,0,2525,2525,0.01161858973893486,2525,2496,576,204,1,21/06/18,15000,1,0.80000000000000004,4,18383,4388,20,0.40000000000000002,false
wt040_031,40,4,38.958741503767669,38.742101000000005,1.9194710000000015,1.5062100000000171,0.41370699999999516,36.773282999999999,0.043991999999995812,0.83884899999998197,0.58978600000004633,0,2525,2525,0.01161858973893486,2525,2496,583,197,2,21/06/18,15000,1,0.80000000000000004,4,18383,4396,20,0.5,false
wt040_031,40,4,48.701601361855865,48.564605999999998,1.1052109999999971,1.0022119999999859,0.54147799999999791,47.369719000000003,0.076056999999998709,0.46523100000003836,0.28272400000000175,0,2525,2525,0.01161858973893486,2525,2496,326,193,1,21/06/18,15000,1,0.80000000000000004,4,18383,4392,20,0.59999999999999998,false
wt040_031,40,4,43.411899155005813,43.230140999999996,1.6966609999999989,1.30298599999999,0.35449200000000047,41.466932999999997,0.056981000000000392,0.66864999999998531,0.43617600000004586,0,2525,2525,0.01161858973893486,2525,2496,565,179,1,21/06/18,15000,1,0.80000000000000004,4,18383,4388,20,0.80000000000000004,false
wt040_036,40,4,71.012825476936996,70.377204000000006,14.52700200000001,10.001219000000063,1.0217779999999976,55.764192000000001,0.081704999999999472,5.436645000000091,4.2095029999999127,0,6420,6420,0.010228166796187542,6420,6355,3157,204,8,21/06/18,15000,1,0.80000000000000004,4,18607,3912,20,0.20000000000000001,false
wt040_036,40,4,72.515801873058081,71.807057999999998,19.776842999999992,13.302626000000068,0.60074000000000183,51.946415999999999,0.078693000000001234,7.4768249999996073,5.7644940000003473,0,6420,6420,0.010228166796187542,6420,6355,3942,165,13,21/06/18,15000,1,0.80000000000000004,4,18607,3812,20,0.40000000000000002,false
wt040_036,40,4,80.305055164732039,79.78279400000001,13.787047000000001,9.4749170000000618,0.74402800000000013,65.942160999999999,0.05278099999999597,5.5118829999999122,4.424400000000702,0,6420,6420,0.010228166796187542,6420,6355,2627,171,7,21/06/18,15000,1,0.80000000000000004,4,18607,3816,20,0.5,false
wt040_036,40,4,59.193845924921334,58.634278999999999,15.967306000000001,10.619013000000017,0.57705800000000096,42.607118,0.051718999999998516,6.0921749999999406,4.832477000000118,0,6420,6420,0.010228166796187542,6420,6355,2642,237,7,21/06/18,15000,1,0.80000000000000004,4,18607,3812,20,0.59999999999999998,false
wt040_036,40,4,75.463235064409673,74.474354000000005,28.697839999999999,19.220118000000106,0.52114100000000008,45.722814999999997,0.049989000000003614,10.013481000000297,7.6603730000001562,0,6420,6420,0.010228166796187542,6420,6355,6679,200,23,21/06/18,15000,1,0.80000000000000004,4,18607,3815,20,0.80000000000000004,false
wt040_041,40,4,41.587052379734814,41.353332999999999,4.3691929999999957,3.3507379999999856,0.90024100000000118,36.906209999999994,0.073861000000000843,1.6109219999999524,1.2383270000001119,0,17685,17685,0.0029490160492854863,17685,17633,912,209,2,21/06/18,15000,1,0.80000000000000004,4,18174,3890,20,0.20000000000000001,false
wt040_041,40,4,54.287141607142985,53.989556999999998,5.9030109999999993,4.3399159999999952,0.64946300000000434,48.010625999999995,0.06793700000000058,2.3100470000000044,1.7379419999999968,0,17685,17685,0.0029490160492854863,17685,17633,1321,248,2,21/06/18,15000,1,0.80000000000000004,4,18174,3879,20,0.40000000000000002,false
wt040_041,40,4,49.764892650768161,49.472387999999995,5.6886609999999962,4.1916639999999958,0.83963299999999919,43.700501000000003,0.078049000000000035,2.3837140000000616,1.8234239999999673,0,17685,17685,0.0029490160492854863,17685,17633,891,205,2,21/06/18,15000,1,0.80000000000000004,4,18174,3836,20,0.5,false
wt040_041,40,4,53.573381743393838,53.119955999999995,9.8654580000000038,6.929206999999991,0.83198200000000355,43.152296999999997,0.098188999999997861,3.9391899999999751,3.1445719999999326,0,17685,17685,0.0029490160492854863,17685,17633,1638,172,4,21/06/18,15000,1,0.80000000000000004,4,18174,3902,20,0.59999999999999998,false
wt040_041,40,4,57.835202562622726,57.405033999999993,11.997972000000004,8.4661020000000136,1.0653640000000024,45.297349000000004,0.10201899999999853,5.0145309999997281,4.1248109999999514,0,17685,17685,0.0029490160492854863,17685,17633,1853,115,5,21/06/18,15000,1,0.80000000000000004,4,18174,3879,20,0.80000000000000004,false
wt040_046,40,4,26.975920435972512,26.860818999999999,0.76389299999999949,0.7589100000000002,0.75891299999999973,26.046819000000003,0.041975000000000762,0.24311899999997522,0.12676199999999227,0,19124,19124,0,19124,19124,369,369,0,21/06/18,15000,1,0.80000000000000004,4,13050,0,20,0.20000000000000001,false
wt040_046,40,4,37.527562210336328,37.348841,0.94676799999999872,0.93793999999999755,0.93794400000000167,36.342601999999999,0.055053999999998382,0.27923300000002627,0.15740499999998292,0,19124,19124,0,19124,19124,275,275,0,21/06/18,15000,1,0.80000000000000004,4,13050,32,20,0.40000000000000002,false
wt040_046,40,4,32.746554957702756,32.646324999999997,1.1510430000000014,1.1452939999999963,1.1452960000000019,31.429320000000001,0.060545000000001181,0.4127880000000097,0.22870299999999943,0,19124,19124,0,19124,19124,410,410,0,21/06/18,15000,1,0.80000000000000004,4,13050,0,20,0.5,false
wt040_046,40,4,25.376980947330594,25.276891000000003,0.69751999999999725,0.69604700000000008,0.69604799999999756,24.541096,0.034261000000000763,0.23436300000000543,0.13013900000001044,0,19124,19124,0,19124,19124,355,355,0,21/06/18,15000,1,0.80000000000000004,4,13050,0,20,0.59999999999999998,false
wt040_046,40,4,39.950616603717208,39.806550999999999,0.96196199999999976,0.95439499999999811,0.95439900000000222,38.776437999999999,0.064291000000004317,0.37155399999999617,0.2052619999999834,0,19124,19124,0,19124,19124,335,335,0,21/06/18,15000,1,0.80000000000000004,4,13050,0,20,0.80000000000000004,false
wt040_051,40,4,0.13079070206731558,0.110039,0.026220000000000007,0.021371999999999988,0.021375999999999992,0.0016629999999999995,0.077611999999999987,0.021231,0.016254999999999992,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,18529,0,20,0.20000000000000001,false
wt040_051,40,4,0.13948543835431337,0.116186,0.023195999999999994,0.020778000000000005,0.020782000000000009,0.0043049999999999998,0.084371000000000002,0.020640999999999993,0.015791000000000013,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,18529,0,20,0.40000000000000002,false
wt040_051,40,4,0.13563006278127432,0.11536300000000001,0.021888000000000019,0.016625000000000001,0.016627000000000003,0.016665000000000003,0.068582000000000004,0.015787000000000009,0.011698,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,18529,0,20,0.5,false
wt040_051,40,4,0.13438212499022484,0.108778,0.027466999999999991,0.022018999999999997,0.022024000000000002,0.00083000000000000088,0.079920000000000005,0.021846999999999991,0.016813999999999996,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,18529,0,20,0.59999999999999998,false
wt040_051,40,4,0.14024270046502352,0.12810600000000003,0.024868000000000015,0.020042999999999991,0.020044999999999993,0.0022840000000000013,0.091884000000000007,0.01990299999999999,0.015042,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,18529,0,20,0.80000000000000004,false
wt040_056,40,4,41.488773380406201,41.264476000000002,3.6081400000000059,2.3835350000000233,0.40904199999999946,37.578823,0.072907000000000721,1.5463570000001141,0.99735600000008873,0,826,826,0.035087719254276041,826,798,677,145,7,21/06/18,15000,1,0.80000000000000004,4,17262,7755,20,0.20000000000000001,false
wt040_056,40,4,49.075155136175454,48.780622000000001,5.9981310000000008,3.9266319999999766,0.4805160000000015,42.708114999999999,0.070320000000002381,2.6005499999999699,1.9571919999999636,0,826,826,0.035087719254276041,826,798,733,143,6,21/06/18,15000,1,0.80000000000000004,4,17262,7448,20,0.40000000000000002,false
wt040_056,40,4,42.905046500265598,42.660946000000003,3.9453620000000029,2.5949510000000231,0.34166400000000152,38.654047999999996,0.057355000000001155,1.6618310000002197,1.1189099999999712,0,826,826,0.035087719254276041,826,798,743,135,5,21/06/18,15000,1,0.80000000000000004,4,17262,7755,20,0.5,false
wt040_056,40,4,39.474329763092101,39.265261000000002,3.4672219999999996,2.4016460000000137,0.31282599999999405,35.733148999999997,0.056627999999996348,1.469405000000009,1.0491849999999303,0,826,826,0.035087719254276041,826,798,744,169,5,21/06/18,15000,1,0.80000000000000004,4,17262,7448,20,0.59999999999999998,false
wt040_056,40,4,54.08171671628952,53.757776,4.4693870000000047,2.9392779999999732,0.35240100000000041,49.226268999999995,0.053764000000001033,1.7256189999999378,1.1774189999999933,0,826,826,0.035087719254276041,826,798,769,173,6,21/06/18,15000,1,0.80000000000000004,4,17262,7755,20,0.80000000000000004,false
wt040_061,40,4,89.462803457863629,87.857259999999997,38.797286,23.979484000000006,0.69000200000000689,48.997526000000001,0.058426999999994678,12.51512100000005,9.5877450000002469,0,7357,7357,0.005741626793473462,7357,7315,8574,183,50,21/06/18,15000,1,0.80000000000000004,4,18932,2993,20,0.20000000000000001,false
wt040_061,40,4,78.401171285659075,77.251912000000004,32.478831999999997,20.820105999999925,0.98975999999999686,44.707123000000003,0.061000999999997418,10.587012999999487,8.0398860000001093,0,7357,7357,0.005741626793473462,7357,7315,7139,235,32,21/06/18,15000,1,0.80000000000000004,4,18932,2940,20,0.40000000000000002,false
wt040_061,40,4,94.141859457828104,92.861667999999995,32.392984999999996,20.640768999999985,1.2377280000000042,60.402870999999998,0.065767999999998494,10.168358999999093,7.6261519999993013,0,7357,7357,0.005741626793473462,7357,7315,7597,219,36,21/06/18,15000,1,0.80000000000000004,4,18932,2920,20,0.5,false
wt040_061,40,4,86.643214154988527,85.402301000000008,31.160912000000003,19.846673000000301,0.78157400000000621,54.172404999999998,0.064293999999996743,10.063307999999928,7.5321239999995555,0,7357,7357,0.005741626793473462,7357,7315,8280,199,43,21/06/18,15000,1,0.80000000000000004,4,18932,2943,20,0.59999999999999998,false
wt040_061,40,4,70.957459403201938,70.016188,23.142802999999994,15.338632000000075,0.96089100000000371,46.783085999999997,0.081882000000000232,8.113395000000466,6.1760649999995536,0,7357,7357,0.005741626793473462,7357,7315,6696,235,35,21/06/18,15000,1,0.80000000000000004,4,18932,2942,20,0.80000000000000004,false
wt040_066,40,4,45.488926001824439,45.299872000000001,1.0047909999999973,0.92374999999999119,0.82556799999999697,44.225781000000005,0.061263999999994212,0.4811679999999825,0.33322699999997241,0,20251,20251,0.00019756013235553118,20251,20247,354,265,2,21/06/18,15000,1,0.80000000000000004,4,19270,762,20,0.20000000000000001,false
wt040_066,40,4,42.6113475933671,42.395632999999997,1.6725399999999979,1.5574140000000085,1.3478740000000045,40.635357999999997,0.083807000000000187,0.78668299999995384,0.46132099999999809,0,20251,20251,0.00019756013235553118,20251,20247,465,324,2,21/06/18,15000,1,0.80000000000000004,4,19270,737,20,0.40000000000000002,false
wt040_066,40,4,46.009296583011746,45.823158999999997,1.1679040000000001,1.0953449999999947,0.93121599999999916,44.591553000000005,0.059654999999999347,0.58232400000006379,0.35363799999996814,0,20251,20251,0.00019756013235553118,20251,20247,448,297,2,21/06/18,15000,1,0.80000000000000004,4,19270,734,20,0.5,false
wt040_066,40,4,31.082812179811299,30.930847999999997,1.2070420000000013,1.1269209999999994,0.99571299999999852,29.659005000000001,0.062235999999998626,0.7035230000000432,0.51858900000000574,0,20251,20251,0.00019756013235553118,20251,20247,319,232,2,21/06/18,15000,1,0.80000000000000004,4,19270,829,20,0.59999999999999998,false
wt040_066,40,4,34.62125176936388,34.453545000000005,1.6103269999999981,1.4649210000000039,1.1103750000000048,32.747421000000003,0.090842999999999563,0.87504200000013554,0.71703900000000687,0,20251,20251,0.00019756013235553118,20251,20247,398,197,2,21/06/18,15000,1,0.80000000000000004,4,19270,901,20,0.80000000000000004,false
wt040_071,40,4,34.409161873161793,34.256701999999997,0.86206199999999455,0.85566200000000237,0.85566399999999732,33.338198000000006,0.056229000000001861,0.44599000000010847,0.33205999999999847,0,26740,26740,0,26740,26740,289,289,0,21/06/18,15000,1,0.80000000000000004,4,16927,0,20,0.20000000000000001,false
wt040_071,40,4,40.302052109502256,40.148406999999999,1.0595390000000009,1.0489859999999993,1.0489889999999988,39.010711999999998,0.077881999999995344,0.50723199999997348,0.32834700000000083,0,26740,26740,0,26740,26740,289,289,0,21/06/18,15000,1,0.80000000000000004,4,16927,0,20,0.40000000000000002,false
wt040_071,40,4,43.619621847756207,43.442960999999997,1.4296640000000025,1.4199610000000007,1.4199630000000028,41.932597999999999,0.076492999999999256,0.73476700000004769,0.54647299999999888,0,26740,26740,0,26740,26740,317,317,0,21/06/18,15000,1,0.80000000000000004,4,16927,0,20,0.5,false
wt040_071,40,4,27.626096230000257,27.540737999999997,0.84818399999999983,0.83893400000000184,0.83893799999999885,26.630915000000002,0.057467000000002599,0.44400999999998092,0.28108200000000494,0,26740,26740,0,26740,26740,258,258,0,21/06/18,15000,1,0.80000000000000004,4,16927,38,20,0.59999999999999998,false
wt040_071,40,4,29.358190300874412,29.223613,0.84644100000000222,0.84021299999999854,0.8402150000000006,28.312529000000001,0.060386999999998636,0.40650700000000128,0.20394399999999635,0,26740,26740,0,26740,26740,287,287,0,21/06/18,15000,1,0.80000000000000004,4,16927,0,20,0.80000000000000004,false
wt040_076,40,4,0.10923043172806501,0.109124,0.019184000000000007,0.01409500000000001,0.014096999999999998,0.0010230000000000031,0.080586000000000005,0.014001,0.010579000000000005,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,17050,0,20,0.20000000000000001,false
wt040_076,40,4,0.10875591356307268,0.088213,0.019074999999999995,0.014010000000000009,0.014013000000000012,0.00071300000000000183,0.063929,0.013915999999999998,0.010729000000000016,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,17050,0,20,0.40000000000000002,false
wt040_076,40,4,0.1082826005294919,0.08415700000000001,0.018386,0.014069999999999999,0.014072000000000001,0.0010049999999999989,0.060838000000000003,0.013989000000000001,0.010706999999999994,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,17050,0,20,0.5,false
wt040_076,40,4,0.10916530713438988,0.088175000000000003,0.019139000000000003,0.014073999999999989,0.014077999999999993,0.00057000000000000106,0.064311999999999994,0.013981000000000007,0.010806999999999997,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,17050,0,20,0.59999999999999998,false
wt040_076,40,4,0.10927553940564394,0.097387000000000001,0.019084000000000004,0.014463999999999991,0.014467999999999995,0.0010059999999999999,0.069101999999999997,0.014374999999999999,0.010928999999999994,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,17050,0,20,0.80000000000000004,false
wt040_081,40,4,58.216622497886419,57.926448000000001,4.1464540000000056,2.8372020000000404,0.45966399999999652,53.726739000000002,0.04545699999999897,1.2712080000000441,0.85442399999993057,0,564,564,0.044444444362139915,564,540,1226,197,10,21/06/18,15000,1,0.80000000000000004,4,18484,3123,20,0.20000000000000001,false
wt040_081,40,4,65.779575493186712,65.482580999999996,3.9295139999999975,2.6509980000000013,0.40058700000000158,61.503912,0.045014000000001886,1.1223020000001469,0.75967600000011259,0,564,564,0.044444444362139915,564,540,1197,185,11,21/06/18,15000,1,0.80000000000000004,4,18484,3173,20,0.40000000000000002,false
wt040_081,40,4,53.941953198984265,53.653215000000003,4.3221619999999987,2.9378250000000037,0.49593000000000131,49.278031999999996,0.048162999999995293,1.2606580000000775,0.87612000000005708,0,564,564,0.044444444362139915,564,540,1239,169,11,21/06/18,15000,1,0.80000000000000004,4,18484,3176,20,0.5,false
wt040_081,40,4,69.354495193809271,68.936362000000003,6.829613000000009,4.4299380000000355,0.59099499999999949,62.033189,0.069293000000001825,2.0146350000001334,1.5007369999998659,0,564,564,0.044444444362139915,564,540,1264,153,11,21/06/18,15000,1,0.80000000000000004,4,18484,3147,20,0.59999999999999998,false
wt040_081,40,4,64.475640038028359,64.054271999999997,6.230671000000001,4.0111930000000271,0.54526800000000009,57.770324000000002,0.04906700000000086,1.7277699999999641,1.2381759999999602,0,564,564,0.044444444362139915,564,540,1239,167,11,21/06/18,15000,1,0.80000000000000004,4,18484,3173,20,0.80000000000000004,false
wt040_086,40,4,71.876300371252,71.651840000000007,1.0209760000000045,0.95894999999998731,0.83710199999998736,70.553567999999999,0.072944999999990046,0.45457600000010245,0.21867699999995693,0,4725,4725,0.001271455816640929,4725,4719,407,319,2,21/06/18,15000,1,0.80000000000000004,4,18851,682,20,0.20000000000000001,false
wt040_086,40,4,65.241356916725636,65.079810000000009,0.91506400000000099,0.84955499999999518,0.76045200000000079,64.097701999999998,0.06547700000000134,0.35315299999999183,0.16561599999992893,0,4725,4725,0.001271455816640929,4725,4719,364,300,2,21/06/18,15000,1,0.80000000000000004,4,18851,549,20,0.40000000000000002,false
wt040_086,40,4,59.805682186968625,59.648229000000001,1.1777670000000029,1.0377029999999934,0.86721100000000462,58.368287000000002,0.098171000000000674,0.42787199999997227,0.22824500000000114,0,4725,4725,0.001271455816640929,4725,4719,338,249,2,21/06/18,15000,1,0.80000000000000004,4,18851,632,20,0.5,false
wt040_086,40,4,58.453569523990154,58.208438999999998,0.98699200000000076,0.86986900000000844,0.71924499999999369,57.117947999999998,0.09801999999999822,0.34200900000010392,0.20520700000000147,0,4725,4725,0.001271455816640929,4725,4719,296,207,2,21/06/18,15000,1,0.80000000000000004,4,18851,648,20,0.59999999999999998,false
wt040_086,40,4,45.731239528395236,45.597611000000001,0.6756290000000007,0.59356899999999513,0.4849710000000016,44.840567,0.072455000000005043,0.25685900000009099,0.14147000000001242,0,4725,4725,0.001271455816640929,4725,4719,299,217,2,21/06/18,15000,1,0.80000000000000004,4,18851,650,20,0.80000000000000004,false
wt040_091,40,4,41.772600887343287,41.537176000000002,3.1326210000000003,2.5459170000000029,1.0680559999999986,38.316408000000003,0.081663999999996406,1.1010499999999652,0.66623300000006225,0,15569,15569,0.0008999164362730657,15571,15557,1092,247,4,21/06/18,15000,1,0.80000000000000004,4,19342,1261,20,0.20000000000000001,false
wt040_091,40,4,60.898275276646018,60.609234000000001,4.1902749999999997,3.1647650000000027,0.97093499999999722,56.335340000000002,0.079082999999997128,1.4272149999998618,0.93308000000006786,0,15569,15569,0.00077135694537691342,15569,15557,1186,249,6,21/06/18,15000,1,0.80000000000000004,4,19342,1137,20,0.40000000000000002,false
wt040_091,40,4,56.197914791293442,55.933398000000004,5.0456390000000013,3.7276950000000042,1.0086350000000053,50.778176999999999,0.10036499999999648,1.8253850000000114,1.2875409999999619,0,15569,15569,0.00077135694537691342,15569,15557,1306,204,6,21/06/18,15000,1,0.80000000000000004,4,19342,1230,20,0.5,false
wt040_091,40,4,50.06667276378721,49.765777999999997,4.2728070000000002,3.1903369999999711,0.96044299999999794,45.419677,0.068933999999998719,1.215444999999896,0.7764609999999692,0,15569,15569,0.0008999164362730657,15571,15557,1657,252,9,21/06/18,15000,1,0.80000000000000004,4,19342,1337,20,0.59999999999999998,false
wt040_091,40,4,64.579249436035752,64.264099000000002,4.3823849999999993,3.3685850000000173,1.1831529999999972,59.785367999999998,0.092866000000000781,1.5445550000001305,1.0762930000001134,0,15569,15569,0.00077135694537691342,15569,15557,1269,269,7,21/06/18,15000,1,0.80000000000000004,4,19342,1211,20,0.80000000000000004,false
wt040_096,40,4,38.097701289691031,37.952148000000001,1.139762999999995,1.1295149999999978,1.1295169999999999,36.717913000000003,0.090447999999994977,0.5490260000000049,0.3284230000000079,0,36266,36266,0,36266,36266,265,265,0,21/06/18,15000,1,0.80000000000000004,4,18399,0,20,0.20000000000000001,false
wt040_096,40,4,26.413614416494966,26.294495000000001,0.64093599999999995,0.63290500000000094,0.63290800000000047,25.583725000000001,0.066738999999998327,0.35904400000000791,0.2684200000000061,0,36266,36266,0,36266,36266,207,207,0,21/06/18,15000,1,0.80000000000000004,4,18399,0,20,0.40000000000000002,false
wt040_096,40,4,37.197959497570992,37.061112999999999,1.1575990000000047,1.149595000000005,1.1495979999999975,35.808097000000004,0.095187000000002797,0.54052499999994552,0.32705399999998974,0,36266,36266,0,36266,36266,274,274,0,21/06/18,15000,1,0.80000000000000004,4,18399,0,20,0.5,false
wt040_096,40,4,26.588131319731474,26.455370000000002,0.798569999999998,0.79400000000000048,0.79400300000000001,25.599130000000002,0.05743100000000112,0.39544500000001293,0.22972500000000196,0,36266,36266,0,36266,36266,337,337,0,21/06/18,15000,1,0.80000000000000004,4,18399,0,20,0.59999999999999998,false
wt040_096,40,4,41.63719720672816,41.509300000000003,1.0324700000000036,1.0243950000000055,1.0243989999999954,40.381017999999997,0.087917999999994834,0.36857100000000287,0.22987700000000189,0,36266,36266,0,36266,36266,248,248,0,21/06/18,15000,1,0.80000000000000004,4,18399,0,20,0.80000000000000004,false
wt040_101,40,4,0.13452337682247162,0.113729,0.025091999999999989,0.020057000000000005,0.020061000000000009,0.00055799999999999947,0.083791999999999991,0.019122,0.014286999999999994,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,19349,0,20,0.20000000000000001,false
wt040_101,40,4,0.13662749622017145,0.10668900000000001,0.026096999999999995,0.020826999999999998,0.020830000000000001,0.00024200000000000003,0.079961000000000004,0.019927,0.01505200000000001,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,19349,0,20,0.40000000000000002,false
wt040_101,40,4,0.093963033519685268,0.087369000000000002,0.015054999999999999,0.013407000000000002,0.013409999999999991,0.00062599999999999982,0.067081000000000002,0.01283200000000001,0.0090280000000000082,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,19349,0,20,0.5,false
wt040_101,40,4,0.094164283946156502,0.080551999999999999,0.01645400000000001,0.013480000000000006,0.013482000000000008,0.0003770000000000006,0.059146000000000004,0.013016,0.0092909999999999937,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,19349,0,20,0.59999999999999998,false
wt040_101,40,4,0.13315435033291578,0.111772,0.026611999999999997,0.021055999999999991,0.021059999999999995,0.0003720000000000008,0.084270000000000012,0.020154999999999992,0.015205999999999997,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,19349,0,20,0.80000000000000004,false
wt040_106,40,4,0.10701653268188238,0.099570000000000006,0.019992999999999997,0.016822000000000004,0.016824000000000006,0.00033899999999999902,0.076001000000000013,0.016699999999999993,0.011458999999999997,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,21400,0,20,0.20000000000000001,false
wt040_106,40,4,0.15537947975099087,0.143733,0.03196199999999999,0.024862000000000009,0.024864000000000011,0.0043929999999999993,0.10037,0.024526000000000006,0.018324000000000021,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,21400,0,20,0.40000000000000002,false
wt040_106,40,4,0.16158269811421633,0.140652,0.026395999999999989,0.020754000000000009,0.020757000000000012,0.0055119999999999995,0.10459399999999999,0.020489000000000007,0.015227000000000032,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,21400,0,20,0.5,false
wt040_106,40,4,0.11492603924125433,0.102062,0.021124999999999991,0.017722000000000002,0.017724000000000004,0.00095700000000000125,0.074300000000000005,0.017568,0.012248999999999996,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,21400,0,20,0.59999999999999998,false
wt040_106,40,4,0.15142848249524832,0.13094600000000001,0.028992999999999991,0.023292999999999994,0.023296999999999998,0.0008890000000000009,0.096731999999999999,0.02311400000000001,0.017512,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,21400,0,20,0.80000000000000004,false
wt040_111,40,4,61.774413622915745,61.365614000000001,9.0345470000000034,6.6049159999999674,1.646207000000004,52.254697999999998,0.07381600000000077,2.9034900000002892,2.0431150000000358,0,11263,11263,0.0045486978233545573,11263,11212,1863,242,7,21/06/18,15000,1,0.80000000000000004,4,22102,3125,20,0.20000000000000001,false
wt040_111,40,4,65.990211229771376,65.576107999999991,7.0079580000000021,4.9359730000000113,0.87966899999999981,58.504374000000006,0.06289199999999795,2.6114969999999715,1.9159660000001466,0,11263,11263,0.0045486978233545573,11263,11212,1761,197,7,21/06/18,15000,1,0.80000000000000004,4,22102,3145,20,0.40000000000000002,false
