NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status
wt040_076,40,4,0.11954833660274744,0.095642000000000005,0.019589999999999996,0.01378299999999999,0.013785999999999993,0.000559999999999998,0.072940000000000005,0.013722999999999999,0.0092669999999999975,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,4,17050,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_076,40,4,0.12355559691786766,0.116283,0.022677000000000003,0.016856999999999997,0.016861000000000001,0.0011259999999999985,0.083576999999999999,0.016797999999999993,0.011632999999999991,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,3,17050,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_081,40,4,50.25596840120852,49.966063999999996,4.3792930000000041,2.7416169999999909,0.72951799999999878,45.535477,0.046573999999999671,1.9924220000000048,1.4910339999999707,0,564,564,0.048327137456641009,564,538,653,133,8,21/06/30,15000,1,0.80000000000000004,3,18484,3432,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_081,40,4,50.943761612288654,50.614080999999999,5.2938899999999975,3.0594159999999917,0.81475000000000364,45.271442999999998,0.048126000000003444,1.6219260000000091,1.1833680000000513,0,564,564,0.044444444362139915,564,540,951,241,10,21/06/30,15000,1,0.80000000000000004,4,18484,3173,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_086,40,4,54.643446325324476,54.350940000000001,1.7966000000000051,1.2672369999999944,1.2026370000000028,52.494526,0.055068999999996038,0.8205100000000769,0.57123200000000196,0,4725,4725,0.001271455816640929,4725,4719,275,230,2,21/06/30,15000,1,0.80000000000000004,3,18851,483,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_086,40,4,55.035621446557343,54.65775,2.2027249999999938,1.4029190000000042,1.2182959999999952,52.373782999999996,0.076598999999994533,0.90924099999998731,0.60922699999999708,0,4725,4725,0.001271455816640929,4725,4719,382,272,2,21/06/30,15000,1,0.80000000000000004,4,18851,626,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_091,40,4,45.328150571323931,44.527467999999999,8.1814719999999994,3.2139250000000033,2.1657259999999994,36.259073000000001,0.083361000000003571,2.0826620000001199,1.4070489999999864,0,15569,15569,0.00096425816399046938,15571,15556,548,260,3,21/06/30,15000,1,0.80000000000000004,3,19342,1248,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_091,40,4,63.260267416015267,62.696587999999998,5.0759119999999953,2.2390579999999929,1.9521370000000005,57.531734999999998,0.084730999999997891,1.677557999999955,1.4152750000000225,0,15569,15569,0.00077135694537691342,15569,15557,350,205,3,21/06/30,15000,1,0.80000000000000004,4,19342,1084,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_096,40,4,26.22552406322211,26.121369999999999,2.2228509999999986,2.2179439999999992,2.2179470000000023,23.813734,0.079686000000002366,1.7899790000000451,1.4428610000000077,0,36266,36266,0,36266,36266,324,324,0,21/06/30,15000,1,0.80000000000000004,4,18399,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_096,40,4,40.059212206862867,39.917411000000001,3.01267,3.0035530000000037,3.0035570000000007,36.812053000000006,0.087381000000000597,2.4249949999999245,1.8385230000000234,0,36266,36266,0,36266,36266,295,295,0,21/06/30,15000,1,0.80000000000000004,3,18399,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_101,40,4,0.097240733914077282,0.07646,0.015088000000000004,0.011734999999999995,0.011738999999999999,0.00039800000000000078,0.059611000000000004,0.011698,0.007527999999999993,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,4,19349,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_101,40,4,0.10128546413034201,0.085337999999999997,0.018260999999999999,0.014969999999999997,0.014971999999999999,0.00040199999999999958,0.064066999999999999,0.014936000000000005,0.0099409999999999915,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,3,19349,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_106,40,4,0.10630708932876587,0.086510000000000004,0.018481999999999998,0.014981999999999995,0.014984999999999998,0.00038700000000000019,0.064396000000000009,0.014942000000000011,0.010320999999999983,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,4,21400,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_106,40,4,0.10637499950826168,0.094557000000000002,0.019193999999999989,0.015898999999999996,0.015900999999999998,0.00083100000000000014,0.069487999999999994,0.01586499999999999,0.010582999999999995,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,3,21400,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_111,40,4,83.441252950578928,82.39413900000001,14.033919999999995,7.9744270000000057,1.806246999999999,68.283447999999993,0.071546999999995364,6.4219799999998486,5.6495589999999254,0,11263,11263,0.0045486978233545573,11263,11212,1170,178,4,21/06/30,15000,1,0.80000000000000004,4,22102,3227,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_111,40,4,92.282626855187118,91.100284000000002,21.794851000000008,11.85823500000005,3.3862529999999964,69.194364000000007,0.10686700000000826,9.9949429999997932,7.8878950000003414,0,11263,11263,0.0067036110111991761,11263,11188,1136,212,5,21/06/30,15000,1,0.80000000000000004,3,22102,4013,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_116,40,4,63.692373898811638,62.122494000000003,23.144472,7.4270789999999707,1.1888939999999977,38.929711000000005,0.044018000000001223,4.930128999999873,4.0510540000002706,0,15566,15566,0.0017375635496661584,15566,15539,2352,301,10,21/06/30,15000,1,0.80000000000000004,4,19551,2202,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_116,40,4,71.44287842605263,70.401296000000002,14.269163000000006,5.2692100000000082,3.5153769999999938,56.050846999999997,0.077151999999998111,3.6719459999999486,2.4701350000000559,0,15566,15566,0.0019309989700095906,15566,15536,656,271,3,21/06/30,15000,1,0.80000000000000004,3,19551,2232,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_121,40,4,40.609127819538116,39.719349000000001,11.053930999999999,6.1477930000000036,2.0363909999999983,28.595559000000002,0.069477000000002676,4.5684719999998826,3.6106419999999098,0,35751,35751,0.00041974479515279425,35751,35736,1391,185,4,21/06/30,15000,1,0.80000000000000004,3,19852,2193,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_121,40,4,67.146747764199972,65.096648000000002,21.428119000000002,7.8846130000000159,2.7374950000000027,43.561409999999995,0.10270999999999475,5.6112310000002168,4.7125499999997871,0,35751,35751,0.0003357676487776444,35751,35739,1465,274,9,21/06/30,15000,1,0.80000000000000004,4,19852,1837,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_001,50,2,89.944273193366826,89.306044999999997,59.099908999999997,54.240746999999992,1.9860420000000012,30.001122000000002,0.20053700000000063,52.149692000000094,47.665899000000088,0,1268,1268,0.029220779197061054,1268,1232,1132,243,3,21/06/30,15000,1,0.80000000000000004,4,43076,26263,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_001,50,2,139.67320278845727,138.23131999999998,109.261786,101.83838000000002,3.1288310000000017,28.714032999999997,0.25117099999999937,98.311472000000208,87.688818000000097,0,1268,1268,0.029220779197061054,1268,1232,1309,247,3,21/06/30,15000,1,0.80000000000000004,3,43076,27201,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_006,50,2,79.449765952304006,77.916179,32.241626999999994,17.890217999999976,2.1191069999999996,45.492258,0.17764999999999986,15.969605999999835,13.440707000000018,0,14272,14272,0.00077133440847266426,14272,14261,1122,378,5,21/06/30,15000,1,0.80000000000000004,4,47825,13898,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_006,50,2,110.32373845111579,108.720674,55.090319999999998,45.184755000000024,2.7030519999999996,53.430638999999999,0.19188600000000378,41.382727999999908,34.139178000000044,0,14272,14272,0.0011223344555890617,14272,14256,1987,347,3,21/06/30,15000,1,0.80000000000000004,3,47825,14257,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_011,50,2,58.873803689144552,58.148029000000001,9.6190879999999979,4.9115409999999997,2.8990300000000033,48.346275999999996,0.17262699999999853,3.6294540000001092,2.278770999999999,0,23028,23028,0.0012173913042948961,23028,23000,678,413,1,21/06/30,15000,1,0.80000000000000004,4,43454,8758,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_011,50,2,57.87653044052422,57.113281999999998,10.588957000000001,5.6654260000000036,3.4498869999999968,46.337434999999999,0.18235800000000069,4.4166930000000022,2.2096320000000063,0,23028,23028,0.0012173913042948961,23028,23000,693,417,1,21/06/30,15000,1,0.80000000000000004,3,43454,8814,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_016,50,2,256.24102855846286,252.42115999999999,183.876316,74.376667999999924,5.6334360000000032,68.344273999999999,0.19701699999998823,58.948111000000182,51.065537000000404,0,46072,46072,0.0013257699245544376,46072,46011,5319,439,11,21/06/30,15000,1,0.80000000000000004,4,38272,6640,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_016,50,2,238.99614395666867,235.39702,179.27108099999998,71.430804999999992,7.1220940000000041,55.903616,0.21797800000000223,57.803414999999966,44.188364999999152,0,46072,46072,0.0013257699245544376,46072,46011,5391,475,11,21/06/30,15000,1,0.80000000000000004,3,38272,6734,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_021,50,2,48.613299729302526,47.771495999999999,7.5655530000000013,4.9669659999999993,4.8301179999999988,40.027605999999999,0.17280099999999976,3.3738580000000766,2.1241249999999994,0,111069,111069,1.8007148837926595e-05,111069,111067,721,625,1,21/06/30,15000,1,0.80000000000000004,4,36837,1671,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_021,50,2,51.931647950783372,50.819493000000001,18.311071000000005,9.409444999999991,8.7692830000000015,32.265312000000002,0.23936199999999985,7.0671639999999201,3.8809400000000309,0,111069,111069,1.8007148837926595e-05,111069,111067,871,663,2,21/06/30,15000,1,0.80000000000000004,3,36837,1904,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_026,50,2,26.204852649010718,25.835967,1.3073799999999984,1.2995920000000005,1.2995960000000011,24.342149000000003,0.18041200000000046,0.94461799999998419,0.12617699999999843,0,26,26,0,26,26,218,218,0,21/06/30,15000,1,0.80000000000000004,4,42722,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_026,50,2,35.031608526594937,34.614697,1.8138579999999962,1.8058920000000001,1.8058949999999996,32.603034000000001,0.18999099999999913,1.4383140000000338,0.13390400000000113,0,26,26,0,26,26,242,242,0,21/06/30,15000,1,0.80000000000000004,3,42722,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_031,50,2,187.80917751789093,185.74589399999999,142.56419299999999,110.14039699999998,2.4096380000000011,42.961657000000002,0.21294499999999772,103.89259600000014,95.06311499999984,0,5378,5378,0.016827377572919761,5378,5289,2038,362,7,21/06/30,15000,1,0.80000000000000004,4,50634,20576,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_031,50,2,223.7160968715325,221.879322,161.39853500000001,137.16476500000002,4.3847629999999995,60.202115000000006,0.2743510000000029,130.28081299999991,114.10851600000029,0,5378,5378,0.016827377572919761,5378,5289,2846,363,7,21/06/30,15000,1,0.80000000000000004,3,50634,21654,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_036,50,2,133.39389339555055,131.69951499999999,68.106735999999998,48.160092999999996,3.7447950000000034,63.370556999999998,0.21404299999999665,41.007524999999539,31.427215999999902,0,18956,18956,0.0035470379584124604,18956,18889,3242,444,5,21/06/30,15000,1,0.80000000000000004,3,52878,9409,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_036,50,2,145.47684563696384,143.73845499999999,76.62684999999999,44.921450999999976,3.2295859999999976,66.787102000000004,0.32018300000000011,37.31515499999982,31.831356999999699,0,18956,18956,0.0034407919113101058,18956,18891,2346,359,4,21/06/30,15000,1,0.80000000000000004,4,52878,9328,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_041,50,2,219.09923974890262,216.312061,165.35337800000002,93.789120000000082,7.8021870000000035,50.716884,0.23562599999999634,78.760721000001098,62.182166000000066,0,38058,38058,0.0036127739246430007,38058,37921,5318,581,5,21/06/30,15000,1,0.80000000000000004,3,50054,9953,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_041,50,2,277.68073421157897,273.903547,200.05682700000003,92.733503000000042,7.5601740000000035,73.484423000000007,0.35994799999998861,77.4596849999987,67.960598000000275,0,38058,38058,0.0027930016862670478,38058,37952,4788,606,6,21/06/30,15000,1,0.80000000000000004,4,50054,8858,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_046,50,2,142.85966045968235,140.319232,84.018433999999985,18.896389999999961,8.8578350000000015,56.038428000000003,0.2578539999999947,12.387899999999448,8.9902399999998863,0,82105,82105,0.00025583548559700021,82105,82084,2077,666,6,21/06/30,15000,1,0.80000000000000004,4,41180,4725,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_046,50,2,272.79568210430443,268.74361300000004,209.895185,77.300976999999904,9.7877190000000027,58.554107000000002,0.28538999999999959,54.312529000000893,37.54735699999997,0,82105,82105,0.00029239409850888277,82105,82081,9158,618,11,21/06/30,15000,1,0.80000000000000004,3,41180,5003,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_051,50,2,0.3800704088062048,0.34932999999999997,0.059989999999999988,0.050649999999999973,0.050653999999999977,0.0014790000000000011,0.279914,0.050590999999999997,0.038603999999999972,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,4,45580,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_051,50,2,0.38288387190550566,0.32631499999999997,0.068157000000000023,0.058155000000000012,0.058158000000000043,0.00072299999999999795,0.25338500000000003,0.058097999999999983,0.043197999999999959,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,3,45580,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_056,50,2,97.701314011588693,96.807449000000005,43.372526000000008,37.961679000000039,1.9385249999999985,53.225251999999998,0.20257399999999848,35.989127999999781,31.932210999999967,0,761,761,0.042465753366485268,761,730,1147,260,4,21/06/30,15000,1,0.80000000000000004,4,48655,23663,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_056,50,2,98.639232276007533,97.645065000000002,45.297703000000006,37.683037000000006,2.8234070000000031,52.100954000000002,0.23795299999999742,35.857989999999802,29.713771999999921,0,761,761,0.042465753366485268,761,730,841,255,3,21/06/30,15000,1,0.80000000000000004,3,48655,25433,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_061,50,2,177.9220941895619,175.811306,113.97023799999999,83.229902000000038,6.2321039999999925,61.589286000000001,0.24288900000000524,74.998072999999636,60.031276999999449,0,13682,13682,0.0079563872102581118,13682,13574,3563,452,5,21/06/30,15000,1,0.80000000000000004,3,60495,14044,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_061,50,2,320.17528363037854,316.89424200000002,241.01653099999999,154.62314000000009,5.5478490000000136,75.535076000000004,0.33371599999999546,139.32742599999978,124.50987799999946,0,13682,13682,0.0073626859072770806,13682,13582,5345,425,10,21/06/30,15000,1,0.80000000000000004,4,60495,13853,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_066,50,2,85.542585943825543,84.758509000000004,7.6362179999999995,7.6181789999999978,7.6181830000000019,76.88167399999999,0.23303200000000857,4.9566099999999267,3.3872459999999904,0,40907,40907,0,40907,40907,733,733,0,21/06/30,15000,1,0.80000000000000004,4,42415,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_066,50,2,86.541749815456569,85.635503,10.296366000000006,10.274549000000007,10.274552,75.083607000000001,0.24737700000000018,6.7100420000000582,3.2514639999999702,0,40907,40907,0,40907,40907,893,893,0,21/06/30,15000,1,0.80000000000000004,3,42415,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_071,50,2,75.283775397576392,74.150144999999995,8.5803149999999988,8.568901000000011,8.5689050000000009,65.262183000000007,0.30354799999999216,5.9258549999999843,3.70562699999995,0,78532,78532,0,78532,78532,782,782,0,21/06/30,15000,1,0.80000000000000004,4,42291,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_071,50,2,63.534482359886169,62.872726999999998,9.6104629999999958,9.597490999999998,9.5974950000000021,52.970142000000003,0.28764499999999771,7.293027999999957,3.5638579999999962,0,78532,78532,0,78532,78532,813,813,0,21/06/30,15000,1,0.80000000000000004,3,42291,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_076,50,2,0.36033907253295183,0.31187300000000001,0.064541999999999988,0.056113000000000024,0.05611499999999997,0.0010469999999999993,0.241844,0.056076999999999988,0.039320999999999995,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,4,57822,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_076,50,2,0.36255672853440046,0.317496,0.076025000000000009,0.066086000000000034,0.066089000000000009,0.00048100000000000052,0.236509,0.066045999999999994,0.045694999999999986,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,3,57822,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_081,50,2,64.666420145891607,64.061222000000001,7.0589349999999982,5.918559000000009,4.1107039999999984,56.673636999999999,0.32359699999999947,4.2796439999999762,1.7054880000000026,0,542,542,0.007434944224098617,542,538,431,382,1,21/06/30,15000,1,0.80000000000000004,4,60782,26715,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_081,50,2,77.345228026621044,76.579988999999998,7.1105699999999956,6.2240019999999987,5.1322389999999984,69.217382000000001,0.2393769999999904,5.0166850000000096,1.1472560000000271,0,542,542,0.007434944224098617,542,538,579,554,1,21/06/30,15000,1,0.80000000000000004,3,60782,26648,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_086,50,2,1138.8146726470441,1120.3055310000002,1019.2350050000001,399.9819509999997,5.0681340000000006,100.828029,0.23467600000000743,316.90529700000099,269.21358599999763,0,12557,12557,0.023640661936607101,12557,12267,28684,526,51,21/06/30,15000,1,0.80000000000000004,4,56774,15644,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_086,50,2,1327.6567299701273,1308.4129210000001,1204.226101,615.2783189999991,6.0418999999999983,103.955743,0.22678999999999405,512.05257699998674,405.86306200000081,0,12557,12557,0.025144909786501354,12557,12249,34522,500,53,21/06/30,15000,1,0.80000000000000004,3,56774,16155,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_091,50,2,260.40570315904915,256.67039,197.511437,89.376063000000045,8.543022999999998,58.873010999999998,0.27722699999999634,72.267380000000429,55.325003999999076,0,47349,47349,0.001268794011265436,47349,47289,6723,545,9,21/06/30,15000,1,0.80000000000000004,3,58096,8132,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_091,50,2,266.21181229595095,262.26802200000003,178.232123,73.089492000000178,8.1633839999999935,83.700390999999996,0.33180800000000943,59.724043000001615,50.928850999998872,0,47349,47349,0.0011841075846069375,47349,47293,6507,532,11,21/06/30,15000,1,0.80000000000000004,4,58096,7859,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_096,50,2,110.51249933708459,108.693832,42.854568,16.728224999999995,10.200141000000002,65.52216700000001,0.30831200000000081,11.30768499999995,8.2372790000000435,0,92822,92822,0.00022629066496884421,92822,92801,1443,596,2,21/06/30,15000,1,0.80000000000000004,4,50619,4243,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_096,50,2,138.72440522629768,135.92510799999999,70.54968599999998,22.793215000000046,11.595521000000005,65.048162000000005,0.32287600000000793,16.514727999999721,10.286186999999941,0,92822,92822,0.00023706896551468678,92822,92800,1853,567,4,21/06/30,15000,1,0.80000000000000004,3,50619,4058,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_101,50,2,0.2895246334373951,0.26268000000000002,0.050797999999999982,0.044085000000000013,0.044088000000000016,0.00090600000000000055,0.20303499999999999,0.044051000000000007,0.032638,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,4,51299,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_101,50,2,0.31021086405962706,0.27287699999999998,0.056830000000000019,0.049634000000000011,0.049637000000000014,0.00045900000000000107,0.21157599999999999,0.049599000000000004,0.035957000000000017,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,3,51299,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_106,50,2,0.33624955452978611,0.28289499999999995,0.067923000000000011,0.058206000000000008,0.058209000000000011,0.00031099999999999964,0.210481,0.058171,0.037138000000000032,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,4,59079,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_106,50,2,0.34676186926662922,0.31518499999999999,0.065856999999999999,0.057159000000000015,0.057161000000000017,0.00099899999999999989,0.24389999999999998,0.057117999999999947,0.042004999999999959,0,0,0,0,0,0,1,1,0,21/06/30,15000,1,0.80000000000000004,3,59079,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_111,50,2,116.92841061763465,115.473187,22.361705000000001,14.326952999999989,8.6888590000000079,92.751680000000007,0.35484499999999741,8.2642869999999817,4.5962909999999511,0,15564,15564,0.0013510905229781192,15564,15543,1497,602,3,21/06/30,15000,1,0.80000000000000004,4,64306,4918,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_111,50,2,112.36002970673144,111.261565,17.085554000000002,9.942040999999989,7.2738909999999919,93.748523000000006,0.41509200000000135,6.684721999999951,1.9275420000000025,0,15564,15564,0.0017377872174977288,15564,15537,1114,502,2,21/06/30,15000,1,0.80000000000000004,3,64306,5612,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_116,50,2,435.35337550938129,428.72346299999998,332.21585800000003,169.05682399999966,7.5448710000000005,96.210880000000003,0.28937100000000271,130.54893499999949,110.80922099999832,0,19608,19608,0.0045081967210805225,19608,19520,13993,455,18,21/06/30,15000,1,0.80000000000000004,4,49744,8697,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_116,50,2,7332.4213503748178,7216.5018869999994,7097.5216810000002,3170.7888979999948,9.6812850000000026,118.668159,0.30400400000000616,2476.1142410001048,1968.1765969999151,0.00492004920023985,19512,19608,0.0054868981075079787,19608,19501,284182,480,426,21/06/30,15000,1,0.80000000000000004,3,49744,9892,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_121,50,2,82.617049615830183,81.485573000000002,6.6528609999999873,6.634767999999994,6.6347709999999864,74.497291000000004,0.32344700000000159,3.9755550000000994,1.6428619999999796,0,41696,41696,0,41696,41696,692,692,0,21/06/30,15000,1,0.80000000000000004,4,49648,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_121,50,2,87.773954540491104,87.196632999999991,9.7328100000000006,9.719177000000002,9.7191810000000061,77.182477000000006,0.27524499999999819,7.069263999999805,2.9681780000000089,0,41696,41696,0,41696,41696,777,777,0,21/06/30,15000,1,0.80000000000000004,3,49648,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_001,50,4,50.038829515688121,49.599578999999999,12.315938000000003,10.202036999999997,1.0789959999999965,37.187629999999999,0.091348000000003537,9.3050040000000251,8.4128649999999752,0,785,785,0.010296010282759317,785,777,619,147,3,21/06/30,15000,1,0.80000000000000004,4,24669,12820,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_001,50,4,59.272509971633554,58.679493000000001,19.96069,17.562628000000004,1.4523440000000036,38.626139000000002,0.089242999999996186,16.154437999999949,13.865554999999958,0,785,785,0.010296010282759317,785,777,722,145,3,21/06/30,15000,1,0.80000000000000004,3,24669,12827,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_006,50,4,80.098836329765618,79.199736999999999,19.269542999999999,14.844953000000004,1.9000309999999985,59.824605000000005,0.10094200000000342,13.010764000000052,10.699613000000284,0,8317,8317,0.0022897083631851401,8317,8298,788,283,2,21/06/30,15000,1,0.80000000000000004,3,26973,7163,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_006,50,4,98.13476393930614,97.449512999999996,8.1506590000000045,4.6387769999999904,1.7715239999999994,89.164765000000003,0.1287630000000064,3.1783370000001696,2.4874030000001568,0,8317,8317,0.0022897083631851401,8317,8298,634,306,2,21/06/30,15000,1,0.80000000000000004,4,26973,7104,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_011,50,4,68.937991010956466,68.320188999999999,7.5911650000000037,2.6349290000000138,1.4388000000000005,60.645159,0.077965999999996427,1.7029519999999678,1.2643350000000311,0,12879,12879,0.000621552326888233,12879,12871,631,309,3,21/06/30,15000,1,0.80000000000000004,4,24599,3621,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_011,50,4,69.033426562324166,68.508159000000006,7.1227060000000009,3.574696000000003,2.4542369999999991,61.294927999999999,0.083199000000000467,2.7061790000000201,1.8287999999998803,0,12879,12879,0.000621552326888233,12879,12871,606,338,2,21/06/30,15000,1,0.80000000000000004,3,24599,3567,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_016,50,4,57.078131826594472,56.900863000000001,3.2494489999999985,3.2421840000000017,3.2421859999999967,53.564092000000002,0.082608000000000459,2.1017560000000941,1.2879809999999949,0,25376,25376,0,25376,25376,433,433,0,21/06/30,15000,1,0.80000000000000004,3,23723,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_016,50,4,83.037142622284591,82.388069000000002,5.2956410000000034,2.6410450000000054,2.6042249999999996,77.018726000000001,0.064517999999992526,1.3478110000001635,0.98425500000003296,0,25376,25376,3.9408866993520833e-05,25376,25375,434,417,1,21/06/30,15000,1,0.80000000000000004,4,23723,751,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_021,50,4,41.133595692925155,40.989535000000004,3.1802469999999943,3.171638999999999,3.171641000000001,37.694555999999999,0.1077759999999941,2.1432699999999656,1.388208999999982,0,59440,59440,0,59440,59440,465,465,0,21/06/30,15000,1,0.80000000000000004,3,26292,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_021,50,4,59.859989856369793,59.622451000000005,3.1816519999999997,3.1750359999999986,3.1750390000000053,56.331591999999993,0.10512200000000149,2.1314689999999672,1.5082680000000153,0,59440,59440,0,59440,59440,492,492,0,21/06/30,15000,1,0.80000000000000004,4,26292,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt050_026,50,4,49.486927038989961,49.324908000000001,0.68377800000000377,0.6787350000000032,0.67873799999999562,48.561233000000001,0.076073999999998421,0.45057099999995387,0.037063999999993769,0,54,54,0,54,54,181,181,0,21/06/30,15000,1,0.80000000000000004,3,23982,0,8,0.20000000000000001,false,0,0,0,0,0,110,0,0
