NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement,pruning_test,suboptimal_duals,scoring_parameter,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt040_111,40,4,59.26522300671786,59.083815,0.9593769999999964,0.9527539999999988,0.9527600000000049,58.061809,0.061894000000002336,0.9510529999999733,0.15124900000000707,0.004548697823354557,11212,11263,0.004548697823354557,11263,11212,237,237,0,21/07/08,15000,1,0.8,10,421860,34652,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_001,50,4,44.37570691574365,44.218237,2.634015000000005,2.6284810000000007,2.6284879999999973,41.430493,0.15008399999999966,2.6257009999999568,0.1418120000000087,0.010296010282759317,777,785,0.010296010282759317,785,777,158,158,0,21/07/08,15000,1,0.8,10,842544,281870,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_021,50,4,38.098238344304264,37.949298,2.345624000000001,2.3398169999999965,2.339820000000003,35.503139000000004,0.09562799999999783,2.338708000000004,0.7191410000000076,0,59440,59440,0,59440,59440,396,396,0,21/07/08,15000,1,0.8,4,52582,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_021,50,4,41.894827933982015,41.774848,3.791910999999999,3.784155999999996,3.7841590000000025,37.980278999999996,0,3.7828030000000936,0.009928000000016368,0,59440,59440,0,59440,59440,469,469,0,21/07/08,15000,1,0.8,9,34699,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_021,50,4,46.61862955708057,46.42863,3.9639329999999973,3.9445300000000003,3.9445359999999994,42.323583,0.13386899999999713,3.9392099999999672,0.48977400000001126,0,59440,59440,0,59440,59440,491,491,0,21/07/08,15000,1,0.8,10,819448,35447,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_016,50,4,53.07710826955736,52.993159999999996,1.797229999999999,1.7886179999999996,1.7886200000000017,51.108675,0.08405799999999886,1.7874790000000402,0.600783000000007,0,25376,25376,0,25376,25376,401,401,0,21/07/08,15000,1,0.8,4,47444,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_006,50,4,62.8659684471786,62.767974,0.7396339999999952,0.7345040000000012,0.7345070000000007,62.021212,0.0021909999999962793,0.733881000000018,0.007894999999983554,0.00228970836318514,8298,8317,0.00228970836318514,8317,8298,242,242,0,21/07/08,15000,1,0.8,9,35354,12136,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_016,50,4,51.65580315608531,51.58155,1.1100919999999945,1.106141000000001,1.1061440000000005,50.465844,0.002230000000004395,1.1050969999999651,0.00637300000001062,0.00011823592006785812,25373,25376,0.00011823592006785812,25376,25373,416,416,0,21/07/08,15000,1,0.8,9,31160,1604,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_011,50,4,62.10327253025025,61.939381000000004,0.9935090000000031,0.9884880000000038,0.9884910000000033,60.85615,0.0826980000000006,0.9860099999999861,0.16881200000001684,0.000621552326888233,12871,12879,0.000621552326888233,12879,12871,330,330,0,21/07/08,15000,1,0.8,4,49196,6700,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_026,50,4,46.85077716782689,46.674056,1.2929129999999986,1.2861800000000017,1.2861880000000028,45.289574,0.08126099999999781,1.2839780000000118,0.07155300000000153,0,54,54,0,54,54,125,125,0,21/07/08,15000,1,0.8,10,758766,32781,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_026,50,4,47.55960874911398,47.413444999999996,0.6650360000000006,0.657550999999998,0.6575539999999975,46.623148,0.11767099999999431,0.6568989999999744,0.0670729999999935,0,54,54,0,54,54,193,193,0,21/07/08,15000,1,0.8,4,47962,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_076,50,4,0.022757201455533504,0.015431,0.007377,0.0037700000000000008,0.0037729999999999986,0.0005719999999999996,0,0.0036939999999999976,0.003412000000000002,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,9,37605,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_076,50,4,0.1539011439308524,0.126771,0.019842999999999986,0.01581400000000001,0.01581600000000001,0.00041199999999999917,0.102572,0.01578299999999999,0.013827000000000006,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,4,60722,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_076,50,4,0.3701423751190305,0.30944900000000003,0.14610900000000002,0.135326,0.13533500000000004,0.001517000000000001,0.15595199999999998,0.132953,0.11335699999999999,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,10,887636,38416,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_026,50,4,48.66099028009921,48.540945,0.13881899999999803,0.1375499999999974,0.13755299999999693,48.394418,0,0.13717700000001543,0.0021949999999932857,0,54,54,0,54,54,135,135,0,21/07/08,15000,1,0.8,9,32090,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_011,50,4,67.86166889313608,67.71068,1.6136649999999975,1.6069200000000023,1.6069300000000055,65.983141,0.10663200000000472,1.604345000000066,0.33522000000002095,0.000621552326888233,12871,12879,0.000621552326888233,12879,12871,248,248,0,21/07/08,15000,1,0.8,10,785266,54905,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_006,50,4,77.01265424024314,76.81622300000001,1.8954650000000015,1.8900509999999997,1.8900599999999912,74.832214,0.08562200000000075,1.8874170000000419,0.2891079999999988,0.00228970836318514,8298,8317,0.00228970836318514,8317,8298,227,227,0,21/07/08,15000,1,0.8,10,835062,122043,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_006,50,4,81.77587896212935,81.59038000000001,1.0099090000000075,1.0028520000000043,1.0028549999999967,80.48324199999999,0.09259399999999118,1.0002430000000544,0.23063099999998826,0.00228970836318514,8298,8317,0.00228970836318514,8317,8298,280,280,0,21/07/08,15000,1,0.8,4,53944,13571,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_016,50,4,68.89944752678275,68.72347599999999,3.2788610000000062,3.2702639999999974,3.270273000000003,65.305492,0.13274299999999073,3.2671370000000763,0.5063830000000138,0.00011823592006785812,25373,25376,0.00011823592006785812,25376,25373,359,359,0,21/07/08,15000,1,0.8,10,736746,33938,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_041,50,4,54.76808561384678,54.636479,3.036249000000005,3.0310580000000016,3.031060999999994,51.488386,0.10792800000000113,3.0293329999999656,0.2408060000000063,0.0010558692557932393,21783,21806,0.0010558692557932393,21806,21783,370,370,0,21/07/08,15000,1,0.8,4,59320,6566,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_056,50,4,47.48010525852442,47.322147,0.6230130000000003,0.6189320000000009,0.6189350000000005,46.610194,0.0853660000000005,0.6145729999999574,0.08742800000000273,0.059479553792788936,538,570,0.059479553792788936,570,538,184,184,0,21/07/08,15000,1,0.8,4,52696,23188,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_011,50,4,85.14445397723466,85.008433,0.7918930000000017,0.7878010000000017,0.7878029999999967,84.20998900000001,0,0.7870639999999156,0.013377000000019734,0.0006993006992463635,12870,12879,0.0006993006992463635,12879,12870,277,277,0,21/07/08,15000,1,0.8,9,33232,6141,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_056,50,4,47.64588143210858,47.534863,1.1946799999999982,1.1896679999999975,1.1896780000000007,46.24903,0.08334899999999834,1.1875570000000408,0.07403300000000002,0.059479553792788936,538,570,0.059479553792788936,570,538,137,137,0,21/07/08,15000,1,0.8,10,716352,228688,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_041,50,4,59.68066631164402,59.581554,2.1502610000000004,2.140701,2.1407039999999995,57.421772,0,2.139684999999943,0.01870799999998951,0.001193755739155475,21780,21806,0.001193755739155475,21806,21780,320,320,0,21/07/08,15000,1,0.8,9,33190,4123,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_036,50,4,74.42326888907701,74.270066,0.5640619999999927,0.5578209999999899,0.5578240000000108,73.699324,0,0.5570620000000304,0.02543899999997734,0.00018528812301414784,10794,10796,0.00018528812301414784,10796,10794,291,291,0,21/07/08,15000,1,0.8,9,34479,3846,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_101,50,4,0.15019644424319267,0.141057,0.026648999999999992,0.02175500000000001,0.021758000000000013,0.0010309999999999998,0.108684,0.021716,0.019177,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,4,54024,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_101,50,4,0.0149149838835001,0.006647999999999999,0.00234,0.001998999999999999,0.002,0.000588,0,0.001953999999999999,0.0016759999999999987,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,9,30833,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_101,50,4,0.23429455794394016,0.190763,0.098274,0.089483,0.089489,0.0003960000000000005,0.088018,0.087447,0.076236,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,10,728964,31497,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_106,50,4,0.15590111166238785,0.133417,0.028221999999999997,0.023702,0.023705000000000004,0.0012440000000000003,0.095584,0.02366500000000002,0.02109499999999999,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,4,62788,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_106,50,4,0.015715274959802628,0.010889,0.004311000000000001,0.0020279999999999986,0.0020300000000000006,0.0006379999999999997,0.0018360000000000008,0.0019640000000000005,0.0018049999999999976,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,9,32179,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_106,50,4,0.23257991299033165,0.20534,0.09533699999999999,0.08659699999999998,0.08660099999999998,0.0012700000000000003,0.104521,0.08457300000000001,0.07341800000000001,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,10,760768,32872,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_031,50,4,77.9384487355128,77.78318999999999,1.284179999999992,1.2769830000000013,1.2769870000000054,76.36806299999999,0.12341200000000185,1.2759410000000315,0.22032799999999497,0,3061,3061,0,3061,3061,276,276,0,21/07/08,15000,1,0.8,4,53668,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_031,50,4,77.8311197925359,77.714798,0.5293850000000049,0.5225819999999999,0.522586000000004,77.181755,0,0.5219009999998008,0.006061000000002537,0,3061,3061,0,3061,3061,209,209,0,21/07/08,15000,1,0.8,9,34191,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_046,50,4,63.4716939534992,63.313128,2.085994999999997,2.080325000000002,2.0803279999999944,61.124991,0.09443999999999875,2.0789969999999798,0.745964000000015,6.748852694890019e-05,44452,44455,6.748852694890019e-05,44455,44452,385,385,0,21/07/08,15000,1,0.8,4,53078,1924,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_046,50,4,65.64144643489271,65.497104,3.711949000000004,3.703904999999999,3.7039080000000055,61.777302,0.0028480000000001837,3.7024480000001674,0.01778199999997554,8.998672695574933e-05,44451,44455,8.998672695574933e-05,44455,44451,452,452,0,21/07/08,15000,1,0.8,9,33608,1577,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_031,50,4,83.494584845379,83.31723799999999,3.7825349999999958,3.766479000000004,3.7664879999999954,79.365625,0.16330899999999815,3.763410000000164,0.18313899999999705,0,3061,3061,0,3061,3061,299,299,0,21/07/08,15000,1,0.8,10,807512,34928,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_056,50,4,66.98612229153514,66.81701699999999,0.24253800000001036,0.23761299999999608,0.23761500000000524,66.567329,0,0.237114000000048,0.0040000000000048885,0.059479553792788936,538,570,0.059479553792788936,570,538,137,137,0,21/07/08,15000,1,0.8,9,30287,15375,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_041,50,4,73.12649263907224,72.946491,2.160274000000001,2.1563059999999865,2.1563079999999957,70.692455,0.08994199999999353,2.153499000000039,0.3164430000000067,0.0010558692557932393,21783,21806,0.0010558692557932393,21806,21783,329,329,0,21/07/08,15000,1,0.8,10,784390,49377,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_071,50,4,44.547708568163216,44.445214,1.9187810000000027,1.918723,1.918725000000002,42.522813,0,1.9178670000000508,0.01384000000000185,0.000610056547534901,42619,42645,0.000610056547534901,42645,42619,336,336,0,21/07/08,15000,1,0.8,9,33193,4321,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_071,50,4,45.79772762488574,45.649756000000004,2.352257999999999,2.349193999999997,2.3492000000000033,43.190103,0.10338199999999631,2.346319000000058,0.26758099999999985,0.0004692082111326872,42625,42645,0.0004692082111326872,42645,42625,395,395,0,21/07/08,15000,1,0.8,10,784540,48102,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_046,50,4,72.67276713531464,72.449011,3.3004980000000046,3.2906229999999965,3.29062900000001,69.018879,0.12271400000000199,3.285047000000077,0.4768889999999999,6.748852694890019e-05,44452,44455,6.748852694890019e-05,44455,44452,374,374,0,21/07/08,15000,1,0.8,10,794274,37261,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_071,50,4,53.204850267618895,53.040463,1.7694800000000015,1.7618459999999985,1.7618500000000026,51.180705,0.08200500000000233,1.7606279999999117,0.9315630000000041,0.0004692082111326872,42625,42645,0.0004692082111326872,42645,42625,283,283,0,21/07/08,15000,1,0.8,4,51252,6422,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_066,50,4,58.14805560745299,58.020879,2.455541999999994,2.450870000000002,2.4508729999999943,55.561158000000006,0,2.449899000000002,0.007978000000001373,0.00038912188160365247,23129,23138,0.00038912188160365247,23138,23129,378,378,0,21/07/08,15000,1,0.8,9,26687,2003,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_066,50,4,59.44341432489455,59.337778,3.0014639999999986,2.989373999999998,2.9893789999999996,56.232359,0.09588099999999855,2.9866149999999294,0.2325389999999814,0,23138,23138,0,23138,23138,468,468,0,21/07/08,15000,1,0.8,10,631824,27261,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_001,40,2,17.67865592148155,17.575398,0.5575150000000022,0.555339,0.5553420000000031,16.917147,0.0974780000000024,0.5528000000000084,0.09788800000000109,0.037671232812206794,584,606,0.037671232812206794,606,584,194,194,0,21/07/08,15000,1,0.8,4,50934,28284,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_001,40,2,17.273632310330868,17.213764,0.18591400000000036,0.18562000000000012,0.18562299999999965,17.022971000000002,0,0.1850969999999883,0.004239999999999355,0.037671232812206794,584,606,0.037671232812206794,606,584,192,192,0,21/07/08,15000,1,0.8,9,41175,29271,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_036,50,4,104.61873051710427,104.43196,3.580793,3.57024100000001,3.570252999999994,100.701234,0.14270000000000493,3.5671759999999892,0.42174600000001305,0.00018528812301414784,10794,10796,0.00018528812301414784,10796,10794,305,305,0,21/07/08,15000,1,0.8,10,814568,43042,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_081,50,4,66.5364285139367,66.37650599999999,1.0472270000000066,1.0442000000000036,1.0442040000000077,65.22293400000001,0.1025680000000051,1.0393330000000276,0.10203199999999413,0.035564853482081896,478,495,0.035564853482081896,495,478,240,240,0,21/07/08,15000,1,0.8,4,63324,25120,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_081,50,4,67.19204329606146,67.05926600000001,0.9622109999999964,0.9558109999999971,0.9558139999999895,66.087052,0,0.9550930000001046,0.0045720000000102345,0.035564853482081896,478,495,0.035564853482081896,495,478,190,190,0,21/07/08,15000,1,0.8,9,35075,16161,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_036,50,4,112.36843791976571,112.096456,2.0567039999999963,2.045441999999994,2.0454459999999983,109.905823,0.12623800000000074,2.0432349999999815,0.24108400000000074,0.00018528812301414784,10794,10796,0.00018528812301414784,10796,10794,310,310,0,21/07/08,15000,1,0.8,4,57990,2346,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_001,40,2,19.09443736076355,18.964081,1.5094340000000024,1.5079160000000016,1.5079160000000016,17.34282,0.10861600000000138,1.5074740000000055,0.07826299999999975,0.037671232812206794,584,606,0.037671232812206794,606,584,178,178,0,21/07/08,15000,1,0.8,10,804941,252203,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_061,50,4,86.02140089310706,85.858062,2.1131349999999998,2.1045529999999957,2.1045639999999963,83.629368,0.11151000000000977,2.101787999999999,0.448304999999948,0.0061146496807497255,7850,7898,0.0061146496807497255,7898,7850,225,225,0,21/07/08,15000,1,0.8,10,852854,67616,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_081,50,4,74.30275101494044,74.140058,1.8211349999999982,1.8151599999999917,1.8151710000000065,72.213468,0.09809500000000071,1.8126089999999095,0.08389800000000491,0.035564853482081896,478,495,0.035564853482081896,495,478,189,189,0,21/07/08,15000,1,0.8,10,828456,198841,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_096,50,4,51.18445517402142,51.10523,1.7146259999999955,1.7074449999999999,1.7074489999999969,49.38149,0.001961000000001434,1.7065459999999248,0.027205000000030566,0.0003577959767759045,50308,50326,0.0003577959767759045,50326,50308,350,350,0,21/07/08,15000,1,0.8,9,34895,3219,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_006,40,2,23.286710750311613,23.150724999999998,0.7275569999999973,0.7254120000000022,0.7254149999999981,22.334944999999998,0.08566899999999933,0.7231409999999805,0.12612000000000023,0.0028387096766867848,3875,3886,0.0028387096766867848,3886,3875,252,252,0,21/07/08,15000,1,0.8,4,54684,14918,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_091,50,4,59.142616076394916,59.022656999999995,2.3404200000000017,2.3344439999999977,2.334446,56.67654,0.002075000000004934,2.3335750000000175,0.00449999999998596,0.0004898635918121236,26538,26551,0.0004898635918121236,26551,26538,341,341,0,21/07/08,15000,1,0.8,9,34663,2656,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_066,50,4,88.79877068661153,88.61271599999999,4.359919999999988,4.343067999999988,4.3430720000000065,84.135797,0.11321599999999421,4.341618999999838,1.06349400000002,0,23138,23138,0,23138,23138,400,400,0,21/07/08,15000,1,0.8,4,47442,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_061,50,4,104.56632785033435,104.386741,0.610674000000003,0.5959049999999877,0.5959080000000085,103.76609,0.003056000000000836,0.5952560000000915,0.03740100000000268,0.007783590658698023,7837,7898,0.007783590658698023,7898,7837,198,198,0,21/07/08,15000,1,0.8,9,36126,8073,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_061,50,4,106.52489041816443,106.35499499999999,2.142921000000001,2.1374309999999923,2.1374330000000015,104.089585,0.11588700000000074,2.1345510000001156,0.6419879999999694,0.0061146496807497255,7850,7898,0.0061146496807497255,7898,7850,276,276,0,21/07/08,15000,1,0.8,4,64790,12562,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_011,40,2,23.13549895491451,22.989860999999998,0.6679460000000006,0.6652419999999992,0.6652459999999998,22.243475,0.07736099999999979,0.6633089999999946,0.14598099999999903,0.0026063386152412075,9592,9617,0.0026063386152412075,9617,9592,216,216,0,21/07/08,15000,1,0.8,4,53120,10981,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_006,40,2,25.51024197693914,25.362833,1.971889000000001,1.9698899999999995,1.9698959999999985,23.273268,0.11270100000000127,1.9673800000000412,0.10100900000000479,0.0028387096766867848,3875,3886,0.0028387096766867848,3886,3875,260,260,0,21/07/08,15000,1,0.8,10,763605,129293,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_006,40,2,31.327836050651968,31.199819,0.41948700000000017,0.41644099999999895,0.4164439999999985,30.770982999999998,0.0035530000000001394,0.4156310000000083,0.007699000000002343,0.0028387096766867848,3875,3886,0.0028387096766867848,3886,3875,245,245,0,21/07/08,15000,1,0.8,9,39051,15303,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_086,50,4,77.09202695637941,76.97648000000001,0.6760050000000035,0.6627200000000073,0.6627220000000023,76.294997,0.0018139999999959855,0.6621620000000519,0.013963000000032366,0.008434751173823984,8299,8369,0.008434751173823984,8369,8299,210,210,0,21/07/08,15000,1,0.8,9,31075,5229,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_096,50,4,67.28702382929623,67.09078199999999,2.7259280000000103,2.719171000000003,2.7191759999999903,64.214469,0.14283500000000515,2.716930000000218,0.8795780000000093,0.00027826363491258025,50312,50326,0.00027826363491258025,50326,50312,427,427,0,21/07/08,15000,1,0.8,4,58570,4636,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_021,40,2,21.086707880720496,20.970292,1.8949539999999985,1.889057000000001,1.8890600000000006,19.004956,0.06656100000000009,1.887371999999985,0.5043139999999973,0,41048,41048,0,41048,41048,540,540,0,21/07/08,15000,1,0.8,4,40900,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_011,40,2,29.43848519399762,29.30725,0.38398200000000315,0.3830670000000005,0.383068999999999,28.918966,0,0.38220699999997265,0.020324000000012887,0.0026063386152412075,9592,9617,0.0026063386152412075,9617,9592,348,348,0,21/07/08,15000,1,0.8,9,39736,10463,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_021,40,2,19.09702614042908,18.980563,1.4404259999999987,1.4375729999999969,1.437574999999999,17.537211,0.002189999999998804,1.4364109999999783,0.011284000000010508,4.8725819810731235e-05,41046,41048,4.8725819810731235e-05,41048,41046,470,470,0,21/07/08,15000,1,0.8,9,36392,834,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_026,40,2,16.21341243945062,16.112788000000002,0.12309500000000106,0.12088499999999769,0.12088800000000077,15.981895,0.0023540000000004113,0.1205439999999598,0.0032290000000010366,0.060975609012492576,82,87,0.060975609012492576,87,82,124,124,0,21/07/08,15000,1,0.8,9,42129,31194,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_016,40,2,27.559331797994673,27.432566,0.6150090000000006,0.6113749999999989,0.611377000000001,26.806968,0.0025370000000002335,0.6105149999999391,0.005700999999998402,0.002273380542938844,38269,38356,0.002273380542938844,38356,38269,351,351,0,21/07/08,15000,1,0.8,9,40684,7427,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_091,50,4,80.76899859309196,80.575939,2.5634669999999886,2.5538899999999956,2.553893000000002,77.840733,0.1615539999999953,2.552523999999707,1.151862999999949,0.0001883522941238472,26546,26551,0.0001883522941238472,26551,26546,330,330,0,21/07/08,15000,1,0.8,4,63464,2240,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_121,50,4,56.17500390484929,56.042587,2.0234340000000017,2.018144999999997,2.0181480000000036,53.910509,0.10298199999999724,2.0165320000000335,0.6783319999999975,0.0011359811510797718,23768,23795,0.0011359811510797718,23795,23768,313,313,0,21/07/08,15000,1,0.8,4,55798,6597,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_051,40,2,0.022708438336849213,0.022520000000000002,0.008801000000000003,0.005176,0.005180000000000004,0.0007670000000000003,0.004293000000000002,0.0050630000000000015,0.004337000000000001,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,9,48853,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_051,40,2,0.16948499716818333,0.13496,0.027842000000000006,0.023693999999999993,0.023696999999999996,0.0002409999999999999,0.10369400000000001,0.023661,0.021160000000000012,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,4,69618,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_026,40,2,18.635515700094402,18.487384,0.7044130000000024,0.6973620000000018,0.6973649999999978,17.653652,0.12683400000000233,0.6966919999999917,0.1639070000000018,0,87,87,0,87,87,162,162,0,21/07/08,15000,1,0.8,4,59514,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_051,40,2,0.2763651330024004,0.21582500000000002,0.10422899999999999,0.09657199999999999,0.096579,0.0003610000000000002,0.106377,0.094353,0.07999900000000001,0,0,0,0,0,0,1,1,0,21/07/08,15000,1,0.8,10,954703,50136,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_091,50,4,78.59099722653627,78.411525,1.858951999999988,1.8513049999999964,1.8513109999999955,76.450632,0.09471999999999525,1.8485920000000675,0.5620139999999907,0.0001883522941238472,26546,26551,0.0001883522941238472,26551,26546,283,283,0,21/07/08,15000,1,0.8,10,818872,38503,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_021,40,2,28.300373231992126,28.107894,1.8786829999999988,1.8680510000000012,1.8680570000000003,26.137816,0.08337900000000076,1.8653840000000201,0.2471700000000041,0,41048,41048,0,41048,41048,422,422,0,21/07/08,15000,1,0.8,10,711775,37347,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_011,40,2,37.29265994299203,37.03646,2.638466000000001,2.6352969999999942,2.635306,34.252697,0.14469600000000327,2.632750999999999,0.21832799999999963,0.0026063386152412075,9592,9617,0.0026063386152412075,9617,9592,243,243,0,21/07/08,15000,1,0.8,10,776983,87133,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_026,40,2,26.21521166432649,25.96245,2.6475500000000025,2.6443489999999983,2.644356000000002,23.178589000000002,0.13208099999999945,2.6403260000000053,0.17228000000000065,0.060975609012492576,82,87,0.060975609012492576,87,82,135,135,0,21/07/08,15000,1,0.8,10,823626,334921,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_016,40,2,37.69748168159276,37.489125,3.577026999999994,3.5708040000000025,3.5708139999999986,33.757137,0.15251899999999807,3.567256000000093,0.4236009999999979,0.0020377240189655226,38278,38356,0.0020377240189655226,38356,38278,331,331,0,21/07/08,15000,1,0.8,10,795428,59347,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_086,50,4,97.24980702903122,97.105974,2.717273000000006,2.7097989999999896,2.7098020000000105,94.261998,0.123108000000002,2.7073929999999535,0.20873900000002266,0.004923150815931418,8328,8369,0.004923150815931418,8369,8328,332,332,0,21/07/08,15000,1,0.8,4,59908,6533,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_016,40,2,41.824116073548794,41.6585,1.9719229999999968,1.965834000000001,1.9658390000000026,39.555949000000005,0.12951899999999483,1.963501000000015,0.6801660000000069,0.0020639026046434176,38277,38356,0.0020639026046434176,38356,38277,355,355,0,21/07/08,15000,1,0.8,4,57244,10333,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
