n,m,NameInstance,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,total_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,strong_branching,branching_point,refinement,pruning_test,suboptimal_duals,scoring_parameter,scoring_value,use_cpu_time
40,4,wt040_096,31.76110486,31.76253,1.44333,1.41281,1.44075,30.18723,0.12417,1.41126,0.0243,0,36266,36266,0,36266,36266,251,251,36790,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_081,42.54764856,42.54956,0.42742,0.40969,0.42732,42.05203,0.06443,0.40763,0.01494,0.044444444,540,564,0.044444444,564,540,159,159,36966,5860,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_081,42.03895028,42.04083,2.10712,2.07897,2.107,39.83704,0.08839,2.07742,0.03854,0.036764706,544,564,0.036764706,564,544,229,229,368119,30779,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_086,41.23456128,41.23641,1.39838,1.36965,1.39826,39.71271,0.11641,1.36743,0.0341,0.00042346,4723,4725,0.00042346,4725,4723,291,291,37698,406,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_091,38.56538602,38.56711,2.24135,2.21165,2.2412,36.22717,0.09293,2.21,0.04302,0.000899916,15557,15571,0.000899916,15571,15557,197,197,401129,24532,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_096,29.83334994,29.83469,0.42689,0.40094,0.42679,29.3985,0.00141,0.40043,0.00171,0.000110308,36262,36266,0.000110308,36266,36262,172,172,21868,1096,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_086,43.01034888,43.01228,0.48415,0.45528,0.4841,42.51824,0.00173,0.45477,0.00161,0.001695993,4717,4725,0.001695993,4725,4717,200,200,20338,832,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_091,40.51012253,40.51194,0.87158,0.85436,0.87149,39.54284,0.08926,0.8524,0.02403,0.000899916,15557,15571,0.000899916,15571,15557,329,329,38682,2222,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_086,51.70805678,51.71037,1.50008,1.48173,1.49996,50.14198,0.06008,1.48034,0.03421,0.001271456,4719,4725,0.001271456,4725,4719,213,213,379657,21822,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_116,32.83347388,32.83494,1.32907,1.31168,1.32896,31.43282,0.06732,1.30923,0.05678,0.001930999,15536,15566,0.001930999,15566,15536,299,299,39100,4135,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_091,46.97449531,46.9766,0.39981,0.38212,0.39976,46.5698,0.00125,0.3817,0.00103,0.001866152,15540,15569,0.001866152,15569,15540,228,228,21498,2342,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_121,27.30532601,27.30655,0.61125,0.59363,0.61115,26.59904,0.08824,0.59243,0.01591,0.000335768,35739,35751,0.000335768,35751,35739,222,222,39702,3277,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_121,27.7583922,27.75963,0.85703,0.83912,0.85691,26.79112,0.10608,0.83784,0.01918,0.000419745,35736,35751,0.000419745,35751,35736,207,207,39702,3942,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_121,28.83115811,28.83245,0.35659,0.33808,0.35653,28.46653,0.00135,0.33766,0.00108,0.00044774,35735,35751,0.00044774,35751,35735,209,209,22696,2356,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_086,61.47058839,61.47334,0.81152,0.78273,0.8114,60.5432,0.11289,0.78101,0.01854,0.001271456,4719,4725,0.001271456,4725,4719,216,216,37698,949,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_116,40.52173815,40.52355,0.7463,0.71739,0.74617,39.68275,0.08877,0.7154,0.02268,0.001737564,15539,15566,0.001737564,15566,15539,194,194,39100,4138,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_121,35.94141463,35.94302,1.83088,1.81326,1.83077,34.03627,0.06782,1.81153,0.0372,0.000335768,35739,35751,0.000335768,35751,35739,235,235,423342,27712,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_001,33.01253419,33.01401,1.22267,1.19464,1.22256,31.61831,0.16585,1.18772,0.06857,0.01029601,777,785,0.01029601,785,777,161,161,49336,25082,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_001,33.35374168,33.35523,0.9036,0.88583,0.90348,32.31975,0.12198,0.87966,0.04811,0.01029601,777,785,0.01029601,785,777,210,210,49336,25068,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_116,41.25677174,41.25862,1.77792,1.75991,1.77779,39.41246,0.06006,1.75844,0.03,0.001737564,15539,15566,0.001737564,15566,15539,254,254,378855,26695,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_111,47.48036926,47.4825,0.56555,0.54681,0.56544,46.81366,0.09731,0.54496,0.02033,0.004548698,11212,11263,0.004548698,11263,11212,163,163,44202,6039,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_001,36.12209817,36.12371,3.33187,3.30391,3.33175,32.55935,0.22249,3.3012,0.08395,0.01029601,777,785,0.01029601,785,777,170,170,842544,281870,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_116,45.83081678,45.83287,0.44791,0.41869,0.44785,45.37495,0.00185,0.41817,0.00154,0.002640902,15525,15566,0.002640902,15566,15525,191,191,20279,3029,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_111,54.3103686,54.3128,0.3517,0.3213,0.35166,53.95364,0.00162,0.32092,0.0017,0.00733387,11181,11263,0.00733387,11263,11181,131,131,22620,4588,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_001,41.52818456,41.53004,0.25741,0.22949,0.25735,41.26046,0.00228,0.22911,0.00218,0.01029601,777,785,0.01029601,785,777,131,131,35675,22849,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_021,33.35866685,33.36016,0.8924,0.87392,0.89195,32.45918,0.00139,0.87328,0.00173,0,59440,59440,0,59440,59440,374,374,34699,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_111,61.88773831,61.89051,1.00892,0.99008,1.0088,60.80403,0.06917,0.98869,0.03055,0.004548698,11212,11263,0.004548698,11263,11212,151,151,421860,34768,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_111,62.35747857,62.36027,0.80202,0.77169,0.8019,61.43048,0.11892,0.76938,0.03405,0.006703611,11188,11263,0.006703611,11263,11188,120,120,44202,7762,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_021,42.03075592,42.03263,2.3802,2.36043,2.37751,39.50911,0.13556,2.35832,0.02614,0,59440,59440,0,59440,59440,401,401,52568,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_051,0.226684704,0.22669,0.0617,0.03083,0.05838,0.00178,0.15261,0.03075,0.02702,0,0,0,0,0,0,1,1,50386,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_051,0.220160734,0.22017,0.05664,0.02563,0.05325,0.00176,0.15125,0.02555,0.02345,0,0,0,0,0,0,1,1,50386,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_021,42.55859083,42.56049,2.06084,2.04157,2.05855,40.33626,0.1534,2.03944,0.01814,0,59440,59440,0,59440,59440,436,436,52568,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_051,0.336597674,0.33661,0.14751,0.10986,0.137,0.00178,0.17659,0.10786,0.09138,0,0,0,0,0,0,1,1,758716,32780,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_051,0.030427255,0.03043,0.02009,0.00215,0.01975,0.00122,0.00143,0.00207,0.00179,0,0,0,0,0,0,1,1,32089,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_011,48.68344986,48.68563,1.70779,1.68981,1.7077,46.85854,0.11184,1.68651,0.04385,0.000621552,12871,12879,0.000621552,12879,12871,314,314,49196,6619,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_006,54.22034308,54.22277,1.24973,1.2319,1.24964,52.84661,0.11688,1.22787,0.03139,0.002289708,8298,8317,0.002289708,8317,8298,294,294,53944,13536,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_006,53.17162105,53.174,0.45378,0.43459,0.45372,52.7088,0.00192,0.43417,0.00156,0.002289708,8298,8317,0.002289708,8317,8298,229,229,35354,12143,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_026,38.48537237,38.48709,1.00878,0.97763,1.00554,37.31687,0.1509,0.97619,0.02576,0,54,54,0,54,54,149,149,47962,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_026,39.9614447,39.96323,0.56341,0.54365,0.56114,39.27943,0.11269,0.54248,0.0176,0,54,54,0,54,54,147,147,47962,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_016,53.20802538,53.2104,2.30452,2.27036,2.30027,50.74212,0.15427,2.26748,0.05082,0,25376,25376,0,25376,25376,333,333,47444,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_011,55.33728518,55.33976,1.30396,1.28568,1.30384,53.90564,0.11893,1.28201,0.02692,0.000621552,12871,12879,0.000621552,12879,12871,284,284,49196,6695,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_016,53.26432451,53.26671,1.10758,1.07696,1.10752,52.1472,0.00236,1.07625,0.00261,0.000118236,25373,25376,0.000118236,25376,25373,283,283,31160,1298,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_026,42.13071422,42.1326,3.21777,3.17941,3.20734,38.70856,0.19561,3.17696,0.09799,0,54,54,0,54,54,163,163,758766,32781,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_026,41.67790428,41.67977,0.14334,0.1248,0.14269,41.5243,0.00165,0.12453,0.00164,0,54,54,0,54,54,112,112,32090,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_016,55.26761152,55.27008,5.59694,5.57964,5.59681,49.54338,0.12014,5.57668,0.05883,0.000118236,25373,25376,0.000118236,25376,25373,441,441,736746,34002,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_021,52.75715294,52.75951,5.42853,5.39167,5.42048,47.13119,0.18976,5.3887,0.06585,0,59440,59440,0,59440,59440,378,378,819448,35447,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_006,63.62744832,63.63029,2.2865,2.25835,2.28639,61.17218,0.16471,2.25228,0.04906,0.002289708,8298,8317,0.002289708,8317,8298,285,285,53944,13651,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_011,58.44000245,58.44262,0.68558,0.65583,0.68551,57.74428,0.00215,0.65532,0.00255,0.000699301,12870,12879,0.000699301,12879,12870,193,193,33232,6154,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_011,59.91918963,59.92187,4.60487,4.57591,4.60473,55.12254,0.18303,4.57312,0.09205,0.000621552,12871,12879,0.000621552,12879,12871,230,230,785266,55044,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_076,0.261407372,0.26142,0.06853,0.03829,0.06463,0.00169,0.18075,0.03821,0.03358,0,0,0,0,0,0,1,1,60722,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_076,0.257352874,0.25736,0.0644,0.03283,0.06041,0.00169,0.1808,0.03275,0.03016,0,0,0,0,0,0,1,1,60722,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_076,0.394177292,0.39419,0.17157,0.13223,0.15947,0.00171,0.2103,0.12989,0.11035,0,0,0,0,0,0,1,1,887636,38416,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_076,0.046846367,0.04685,0.03238,0.00408,0.03184,0.0017,0.00241,0.00396,0.00341,0,0,0,0,0,0,1,1,37605,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_006,67.39636381,67.39938,3.43821,3.42038,3.43808,63.81262,0.13892,3.41763,0.06419,0.002289708,8298,8317,0.002289708,8317,8298,263,263,835062,122203,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_016,65.79720008,65.80014,2.21897,2.18966,2.21886,63.42462,0.14696,2.18625,0.03134,3.94E-05,25375,25376,3.94E-05,25376,25375,403,403,47444,1799,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_046,41.8240718,41.82594,2.20243,2.18509,2.20232,39.47945,0.13393,2.18219,0.02671,6.75E-05,44452,44455,6.75E-05,44455,44452,469,469,53068,2259,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_041,50.02453616,50.02677,2.10469,2.07594,2.10458,47.70513,0.20651,2.07209,0.0414,0.001055869,21783,21806,0.001055869,21806,21783,306,306,59314,6643,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_036,54.71009119,54.71254,0.68398,0.66443,0.6839,54.01886,0.00185,0.66392,0.00168,0.000185288,10794,10796,0.000185288,10796,10794,274,274,34479,3582,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_031,57.90976821,57.91236,0.46232,0.43384,0.46187,57.43721,0.00229,0.43332,0.00176,0,3061,3061,0,3061,3061,212,212,34191,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_046,39.12586787,39.12762,0.96241,0.94287,0.96229,38.15317,0.0018,0.94202,0.00174,9.00E-05,44451,44455,9.00E-05,44455,44451,344,344,33608,1546,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_046,46.08362304,46.08568,2.68609,2.66807,2.68598,43.25389,0.13523,2.66531,0.05228,6.75E-05,44452,44455,6.75E-05,44455,44452,429,429,53068,1547,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_031,66.64148903,66.64447,1.82439,1.7931,1.82042,64.63586,0.17648,1.79028,0.02874,0,3061,3061,0,3061,3061,238,238,53666,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_041,55.33214313,55.33462,3.01968,2.99078,3.01956,52.08033,0.22645,2.98641,0.04539,0.001055869,21783,21806,0.001055869,21806,21783,341,341,59314,6739,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_031,64.45479307,64.45767,1.27115,1.23917,1.26738,63.0151,0.16072,1.23694,0.02557,0,3061,3061,0,3061,3061,229,229,53666,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_036,59.29387856,59.29653,1.30484,1.28634,1.30474,57.85138,0.12979,1.28361,0.02577,0.000185288,10794,10796,0.000185288,10796,10794,277,277,57986,2842,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_031,62.39246992,62.39526,4.47197,4.43315,4.46081,57.72132,0.19122,4.4303,0.09506,0,3061,3061,0,3061,3061,242,242,807512,34928,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_041,53.483533,53.48592,0.80519,0.78642,0.80513,52.6683,0.00196,0.78587,0.00162,0.001193756,21780,21806,0.001193756,21806,21780,307,307,33190,4120,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_036,63.09355651,63.09638,1.63484,1.6159,1.63475,61.32088,0.13011,1.61263,0.04414,0.000185288,10794,10796,0.000185288,10796,10794,257,257,57986,3965,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_056,42.71342218,42.71533,1.85619,1.83835,1.85606,40.73148,0.11706,1.83625,0.05228,0.059479554,538,570,0.059479554,570,538,149,149,716352,230490,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_101,0.240740824,0.24075,0.06619,0.03606,0.06265,0.00159,0.16216,0.03598,0.03138,0,0,0,0,0,0,1,1,54024,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_101,0.231338423,0.23135,0.05909,0.03072,0.05579,0.00152,0.16116,0.03065,0.02803,0,0,0,0,0,0,1,1,54024,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_101,0.324881393,0.32489,0.1432,0.10568,0.13315,0.00155,0.16953,0.10376,0.0881,0,0,0,0,0,0,1,1,728964,31497,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_101,0.045029894,0.04503,0.03182,0.00334,0.03133,0.00157,0.00195,0.00322,0.00278,0,0,0,0,0,0,1,1,30833,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_106,0.250790793,0.2508,0.07299,0.04139,0.06871,0.0021,0.16499,0.0413,0.03641,0,0,0,0,0,0,1,1,62788,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_106,0.241073947,0.24108,0.06612,0.03529,0.06185,0.00194,0.16246,0.0352,0.03242,0,0,0,0,0,0,1,1,62788,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_106,0.357760042,0.35777,0.16253,0.12469,0.15218,0.00207,0.18151,0.12266,0.10605,0,0,0,0,0,0,1,1,760768,32872,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_106,0.046695683,0.0467,0.03142,0.00343,0.03077,0.00198,0.00208,0.0033,0.00284,0,0,0,0,0,0,1,1,32179,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_041,59.8379909,59.84066,3.76452,3.74562,3.7644,55.936,0.12958,3.74297,0.06324,0.001055869,21783,21806,0.001055869,21806,21783,276,276,784390,49371,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_056,47.54552542,47.54765,0.99693,0.96957,0.9968,46.37999,0.16032,0.96024,0.05446,0.059479554,538,570,0.059479554,570,538,185,185,52696,23072,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
