NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt050_086,50,2,772.50724087201525,768.09639800000002,721.64682200000004,431.77308399999862,5.2688459999999964,46.235664999999997,0.20513799999999804,154.86757999999958,91.353045999996596,0,12557,12557,0.023640661936607101,12557,12267,138101,528,104,21/04/22,7500,1,0.80000000000000004,4,56774,15605,0,0,0,0,0,110,0,0,
wt050_091,50,4,30.403556091012433,30.285208000000001,2.8810919999999989,2.4811889999999934,1.7564540000000015,27.270480000000003,0.12981300000000218,1.128414999999972,0.72307100000001157,0,26551,26551,0.00018835229412384719,26551,26546,753,331,1,21/04/22,7500,1,0.80000000000000004,4,31733,1666,0,0,0,0,0,110,0,0,
wt050_091,50,2,211.18689370600623,209.90938600000001,184.827527,114.19151099999998,4.7581349999999993,24.845638999999998,0.22858099999999837,53.105994000002042,34.368315999999737,0,47349,47349,0.0011841075846069375,47349,47293,37903,606,24,21/04/22,7500,1,0.80000000000000004,4,58096,7742,0,0,0,0,0,110,0,0,
wt050_096,50,4,41.903934899979504,41.748882000000002,8.2744800000000041,6.0726169999999726,2.5481960000000043,33.335315999999999,0.13190300000000121,1.7922259999998573,1.0273630000000225,0,50326,50326,0.00027826363491258025,50326,50312,2021,379,4,21/04/22,7500,1,0.80000000000000004,4,29286,2648,0,0,0,0,0,110,0,0,
wt050_096,50,2,77.172703032003483,76.677776000000009,55.329446999999995,38.064978000000096,4.4582109999999986,21.119550999999998,0.22205199999999792,11.18481800000006,6.4172380000001255,0,92822,92822,0.00022629066496884421,92822,92801,16829,599,11,21/04/22,7500,1,0.80000000000000004,4,50619,4073,0,0,0,0,0,110,0,0,
wt050_101,50,4,8.8050740080070682,8.7686519999999994,0.026500000000000412,0.022119999999999251,0.022122000000001307,8.6350780000000018,0.099666000000000921,0.0219579999999997,0.01657800000000087,0,0,0,-0.99999999979999998,0,5000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,27013,1,0,0,0,0,0,110,0,0,
wt050_101,50,2,7.1913986350118648,7.1388599999999993,0.057131000000000043,0.048874000000000528,0.04887599999999992,6.9096979999999997,0.16541199999999989,0.048695999999999628,0.037067000000000405,0,0,0,-0.99999999979999998,0,5000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,51299,1,0,0,0,0,0,110,0,0,
wt050_106,50,4,16.007935173984151,15.933652,0.21803200000000089,0.21209999999999951,0.21210199999999979,15.625569,0.084414999999999907,0.14960600000000213,0.025554999999998884,0,0,0,-0.99999999979999998,0,5000,76,76,0,21/04/22,7500,1,0.80000000000000004,4,31395,1,0,0,0,0,0,110,0,0,
wt050_106,50,2,11.157651926972903,11.089455000000001,0.41717900000000085,0.40828600000000037,0.40828800000000065,10.477210000000001,0.18926200000000115,0.31766199999999323,0.048804999999999765,0,0,0,-0.99999999979999998,0,5000,88,88,0,21/04/22,7500,1,0.80000000000000004,4,59079,1,0,0,0,0,0,110,0,0,
wt050_111,50,4,114.40779669300537,113.725841,50.695487,29.894309000000106,1.2897260000000017,62.885576,0.13757299999999617,7.9040859999992747,4.4733750000000967,0,10069,10069,0.0025878371650654088,10073,10047,17789,239,29,21/04/22,7500,1,0.80000000000000004,4,32995,2628,0,0,0,0,0,110,0,0,
wt050_111,50,2,40.408305891003693,40.235661,8.9122160000000008,8.3304260000000099,5.7576180000000043,31.041160999999999,0.27550600000000003,4.0599040000002198,2.269315999999975,0,15564,15564,0.0013510905229781192,15564,15543,1597,639,3,21/04/22,7500,1,0.80000000000000004,4,64306,4845,0,0,0,0,0,110,0,0,
wt050_116,50,4,68.008107986999676,67.701599999999999,30.741132000000007,18.755672999999973,2.0940799999999982,36.826768000000001,0.12575200000000564,4.4948360000000136,2.3148119999999892,0,11552,11552,0.0028648320164194087,11552,11519,9094,282,13,21/04/22,7500,1,0.80000000000000004,4,26568,3964,0,0,0,0,0,110,0,0,
wt050_116,50,2,4505.2707691800024,4472.9171139999999,4419.1185260000002,2727.0352939999652,4.0161599999999993,53.584617999999999,0.2066599999999994,936.76929400000279,555.1695450000077,0,19608,19608,0.0045081967210805225,19608,19520,1035251,503,802,21/04/22,7500,1,0.80000000000000004,4,49744,8497,0,0,0,0,0,110,0,0,
wt050_121,50,4,42.07180507099838,41.844408999999999,15.556071999999997,10.506809999999962,2.6898330000000001,26.164619999999999,0.11515999999999948,2.4212909999998864,1.2443000000000346,0,23792,23792,0.0010097610231820195,23792,23768,4144,357,4,21/04/22,7500,1,0.80000000000000004,4,27900,3430,0,0,0,0,0,110,0,0,
wt050_121,50,2,29.037858436990064,28.915866000000001,5.0367719999999991,5.0280710000000006,5.0280729999999991,23.672160999999999,0.19922800000000151,2.7194720000000139,1.5577020000000061,7.9746018062904422,4646,41696,-0.99953121759595043,41696,88945318,863,863,0,21/04/22,7500,1,0.80000000000000004,4,49648,1,0,0,0,0,0,110,0,0,
wt050_061,50,2,7250.4354555059981,7200.289401,7173.2665809999999,4515.3294239999987,3.1588930000000026,26.788370999999998,0.22717999999999705,2074.8175540000693,1247.93712799992,0.0071402281923341748,13585,13682,0.0073626859072770806,13682,13582,1639841,465,2517,21/04/22,7500,1,0.80000000000000004,4,60495,13726,0,0,0,0,0,110,0,0,
