n,m,Id,first_size_graph_AFFS,first_size_graph_AFFC,first_size_graph_AFBS,first_size_graph_AFBC,first_size_graph_AFZFS,first_size_graph_AFZFC,first_size_graph_AFZBS,first_size_graph_AFZBC,first_size_graph_TI,first_size_graph_ATI,gap_AFFS,gap_AFFC,gap_AFBS,gap_AFBC,gap_AFZFS,gap_AFZFC,gap_AFZBS,gap_AFZBC,gap_TI,gap_ATI,global_lower_bound_AFFS,global_lower_bound_AFFC,global_lower_bound_AFBS,global_lower_bound_AFBC,global_lower_bound_AFZFS,global_lower_bound_AFZFC,global_lower_bound_AFZBS,global_lower_bound_AFZBC,global_lower_bound_TI,global_lower_bound_ATI,global_upper_bound_AFFS,global_upper_bound_AFFC,global_upper_bound_AFBS,global_upper_bound_AFBC,global_upper_bound_AFZFS,global_upper_bound_AFZFC,global_upper_bound_AFZBS,global_upper_bound_AFZBC,global_upper_bound_TI,global_upper_bound_ATI,nb_generated_col_AFFS,nb_generated_col_AFFC,nb_generated_col_AFBS,nb_generated_col_AFBC,nb_generated_col_AFZFS,nb_generated_col_AFZFC,nb_generated_col_AFZBS,nb_generated_col_AFZBC,nb_generated_col_TI,nb_generated_col_ATI,opt_AFFS,opt_AFFC,opt_AFBS,opt_AFBC,opt_AFZFS,opt_AFZFC,opt_AFZBS,opt_AFZBC,opt_TI,opt_ATI,reduction_AFFS,reduction_AFFC,reduction_AFBS,reduction_AFBC,reduction_AFZFS,reduction_AFZFC,reduction_AFZBS,reduction_AFZBC,reduction_TI,reduction_ATI,rel_error_AFFS,rel_error_AFFC,rel_error_AFBS,rel_error_AFBC,rel_error_AFZFS,rel_error_AFZFC,rel_error_AFZBS,rel_error_AFZBC,rel_error_TI,rel_error_ATI,tot_cputime_AFFS,tot_cputime_AFFC,tot_cputime_AFBS,tot_cputime_AFBC,tot_cputime_AFZFS,tot_cputime_AFZFC,tot_cputime_AFZBS,tot_cputime_AFZBC,tot_cputime_TI,tot_cputime_ATI,tot_lb_AFFS,tot_lb_AFFC,tot_lb_AFBS,tot_lb_AFBC,tot_lb_AFZFS,tot_lb_AFZFC,tot_lb_AFZBS,tot_lb_AFZBC,tot_lb_TI,tot_lb_ATI
40,4,1,15972,15972,15972,15972,13052,13052,13052,13052,0,0,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,438,438,438,438,438,438,438,438,438,438,439,439,439,439,439,439,439,439,439,439,40,43,40,43,40,43,40,43,51,42,False,False,False,False,False,False,False,False,False,False,0.6554595541788467,0.6560856498462255,0.6554595541788467,0.6433759077984362,0.5790683419721829,0.5665798344647119,0.5790683419721829,0.5665798344647119,0.0,0.0,0.002283,0.002283,0.002283,0.002283,0.002283,0.002283,0.002283,0.002283,0.002283,0.002283,0.42480500000000004,0.43844799999999995,0.446859,0.43281800000000004,0.50681,0.537454,0.476517,0.499742,0.408665,0.671718,0.03832,0.062294,0.031724,0.050455,0.102229,0.139346,0.073982,0.10939700000000001,0.023056,0.27064699999999997
40,4,6,15501,15501,15501,15501,12650,12650,12650,12650,0,0,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,67,67,69,74,67,67,69,74,75,71,False,False,False,False,False,False,False,False,False,False,0.836526675644376,0.8356880200738218,0.8254306173262738,0.8152377265456914,0.8054545453908731,0.7980237153519348,0.791778656063891,0.7839525691079879,0.0,0.0,0.000843,0.000843,0.000843,0.000843,0.000843,0.000843,0.000843,0.000843,0.000843,0.000843,0.504789,0.529015,0.48330500000000004,0.519227,0.643874,0.610528,0.567646,0.6520090000000001,0.47401800000000005,0.852442,0.060674,0.088633,0.052440999999999995,0.075933,0.152006,0.176243,0.114593,0.20857399999999998,0.033757,0.40320300000000003
40,4,11,15020,15020,15020,15020,11628,11628,11628,11628,0,0,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,5735,5735,5735,5735,5735,5735,5735,5735,5735,5735,5737,5737,5737,5737,5737,5737,5737,5737,5737,5737,99,104,109,119,99,104,109,119,102,102,False,False,False,False,False,False,False,False,False,False,0.8621171770398057,0.8636484686508888,0.8653129160542401,0.8617842875591355,0.8332473339496691,0.8325593394536842,0.8344513243176426,0.8334193325736653,0.0,0.0,0.000349,0.000349,0.000349,0.000349,0.000349,0.000349,0.000349,0.000349,0.000349,0.000349,0.51436,0.63297,0.472674,0.549261,0.662053,0.776359,0.6066159999999999,0.6321829999999999,0.499609,0.839397,0.1156,0.127395,0.08895,0.113936,0.21465900000000002,0.36798400000000003,0.217236,0.234089,0.057173,0.44528900000000005
40,4,16,16427,16427,16427,16427,12584,12584,12584,12584,0,0,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,21479,21482,21479,21482,21479,21482,21479,21482,21479,21482,21497,21497,21497,21497,21497,21497,21497,21497,21497,21497,86,77,83,85,86,77,83,85,83,77,False,False,False,False,False,False,False,False,False,False,0.8744749497245708,0.8847020149214889,0.8742923235603401,0.88232787478649,0.891608391537539,0.8986013985299903,0.891052129617685,0.8985219325414397,0.0,0.0,0.0008380000000000001,0.000698,0.0008380000000000001,0.000698,0.0008380000000000001,0.000698,0.0008380000000000001,0.000698,0.0008380000000000001,0.000698,0.7343109999999999,0.8952379999999999,0.736715,0.752401,1.083706,0.8796950000000001,0.794033,0.976784,0.8917709999999999,1.265847,0.072538,0.105802,0.06321,0.09071,0.279549,0.242589,0.17385899999999999,0.284316,0.053216999999999993,0.534578
40,4,21,13898,13898,13898,13898,10033,10033,10033,10033,0,0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,22792,22793,22792,22793,22792,22793,22792,22793,22792,22793,22793,22793,22793,22793,22793,22793,22793,22793,22793,22793,120,119,125,120,117,119,125,120,132,119,False,True,False,True,False,True,False,True,False,True,0.9592027629184628,0.9999999999280472,0.959418621315339,0.9942437760113509,0.98345459972257,0.9776736767688953,0.9815608490998144,0.9766769659148133,0.0,0.0,4.4e-05,0.0,4.4e-05,0.0,4.4e-05,0.0,4.4e-05,0.0,4.4e-05,0.0,0.64874,0.6209520000000001,0.571866,0.591996,0.721673,0.718175,0.64962,0.712952,0.6622060000000001,1.0357290000000001,0.102467,0.15446700000000002,0.10481700000000001,0.116195,0.27666999999999997,0.26859299999999997,0.195805,0.24031599999999997,0.089369,0.586491
40,4,26,17163,17163,17163,17163,15005,15005,15005,15005,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,59,57,57,64,59,57,57,64,56,53,True,True,True,True,True,True,True,True,True,True,0.9999999999417352,0.9999999999417352,0.9999999999417352,0.9998834701975247,0.9999999999333555,0.4697100966031516,0.9999999999333555,0.4697100966031516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405418,0.406047,0.374701,0.378643,0.463257,0.56271,0.450042,0.5044770000000001,0.33461,0.648935,0.07721900000000001,0.09135399999999999,0.047098,0.07885700000000001,0.164452,0.25902600000000003,0.127329,0.181696,0.031372000000000004,0.338379
40,4,31,18217,18217,18217,18217,15300,15300,15300,15300,0,0,0.01485347244137506,0.012820512769148586,0.01485347244137506,0.012820512769148586,0.01485347244137506,0.012820512769148586,0.01485347244137506,0.012820512769148586,0.016077170353387578,0.012820512769148586,2491,2496,2491,2496,2491,2496,2491,2496,2488,2496,2528,2528,2528,2528,2528,2528,2528,2528,2528,2528,96,86,98,84,96,86,98,84,88,83,False,False,False,False,False,False,False,False,False,False,0.7475435032800383,0.7553933138960645,0.7475435032800383,0.7538013942606465,0.7453594770754667,0.7471895424348242,0.7453594770754667,0.7471241829577043,0.0,0.0,0.014853,0.012821,0.014853,0.012821,0.014853,0.012821,0.014853,0.012821,0.016077,0.012821,0.690683,0.710571,0.653247,0.644174,0.8040229999999999,0.8448190000000001,0.797876,0.885726,0.578607,1.102352,0.12158,0.161733,0.090284,0.107271,0.270552,0.31105,0.212423,0.264771,0.049298,0.541424
40,4,36,17852,17852,17852,17852,15057,15057,15057,15057,0,0,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,6352,6355,6352,6355,6352,6355,6352,6355,6352,6355,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,121,129,119,119,121,129,119,119,128,114,False,False,False,False,False,False,False,False,False,False,0.7548173873652915,0.7587385166503059,0.7550414518958637,0.7615393232824591,0.7860795642700352,0.7870757786553048,0.7859467356853326,0.7931194792592734,0.0,0.0,0.012121999999999999,0.011644,0.012121999999999999,0.011644,0.012121999999999999,0.011644,0.012121999999999999,0.011644,0.012121999999999999,0.011644,0.83339,0.885915,0.9146770000000001,0.953218,1.104843,1.149576,1.0899020000000001,1.044049,0.7957489999999999,1.396458,0.13151500000000002,0.179558,0.124482,0.222571,0.27984699999999996,0.387333,0.273108,0.295066,0.081953,0.6489729999999999
40,4,41,17421,17421,17421,17421,13901,13901,13901,13901,0,0,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.004141843969281223,0.0036293523853752115,17634,17634,17634,17634,17634,17634,17634,17634,17625,17634,17698,17698,17698,17698,17698,17698,17698,17698,17698,17698,201,216,196,235,201,216,196,235,199,196,False,False,False,False,False,False,False,False,False,False,0.7633316112299333,0.7630446012994062,0.7613799437023488,0.7601745019941349,0.7921012876201639,0.7910222285597422,0.7897273576872363,0.7910222285597422,0.0,0.0,0.003629,0.003629,0.003629,0.003629,0.003629,0.003629,0.003629,0.003629,0.004142,0.003629,0.766811,1.023427,0.770704,0.967666,1.049547,1.2646030000000001,0.991891,1.2048709999999998,0.710465,1.516433,0.209852,0.464315,0.207773,0.28876999999999997,0.470861,0.630648,0.41156800000000004,0.6223310000000001,0.140488,0.94837
40,4,46,11651,11651,11651,11651,8791,8791,8791,8791,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,89,80,92,73,89,80,92,73,112,71,True,True,True,True,True,True,True,True,True,True,0.9999999999141704,0.9999999999141704,0.9999999999141704,0.9953652046180271,0.9999999998862472,0.972926856902181,0.9999999998862472,0.9754294163376829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199810000000001,0.727115,0.682663,0.693997,0.799064,0.802353,0.737747,0.775501,0.702177,1.072765,0.10271199999999998,0.108886,0.081137,0.074946,0.164873,0.178511,0.13667100000000001,0.158546,0.111542,0.33968899999999996
40,4,51,19633,19633,19633,19633,17715,17715,17715,17715,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999490653,0.9999999999490653,0.9999999999490653,0.9999999999490653,0.9999999999435506,0.9999999999435506,0.9999999999435506,0.9999999999435506,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.119072,0.113267,0.10886199999999999,0.115156,0.117624,0.11458900000000001,0.114462,0.117405,0.088233,0.12018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,56,16898,16898,16898,16898,15051,15051,15051,15051,0,0,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,798,798,798,798,798,798,798,798,798,798,826,826,826,826,826,826,826,826,826,826,82,80,82,80,82,80,82,80,73,78,False,False,False,False,False,False,False,False,False,False,0.5415433778824983,0.5414250206804696,0.5415433778824983,0.5398271984530816,0.49644541887605836,0.49471795890673587,0.49644541887605836,0.49471795890673587,0.0,0.0,0.035088,0.035088,0.035088,0.035088,0.035088,0.035088,0.035088,0.035088,0.035088,0.035088,0.50247,0.5690310000000001,0.520304,0.540924,0.667428,0.8290420000000001,0.5953609999999999,0.7123689999999999,0.47364700000000004,0.828616,0.084561,0.137775,0.084358,0.103223,0.21236300000000002,0.22973400000000002,0.153684,0.270468,0.039398,0.384868
40,4,61,17844,17844,17844,17844,15607,15607,15607,15607,0,0,0.006839945271080786,0.006151742985438492,0.006839945271080786,0.006151742985438492,0.006839945271080786,0.006151742985438492,0.006839945271080786,0.006151742985438492,0.007529089654306517,0.006014215410040712,7310,7315,7310,7315,7310,7315,7310,7315,7305,7316,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,133,119,120,116,133,118,120,116,145,128,False,False,False,False,False,False,False,False,False,False,0.8127101546282947,0.8243106926236096,0.8154561756996493,0.8268325487095476,0.8546165181742412,0.8635868519982324,0.8542961491090987,0.8649324020718311,0.0,0.0,0.006840000000000001,0.006152,0.006840000000000001,0.006152,0.006840000000000001,0.006152,0.006840000000000001,0.006152,0.007529000000000001,0.006014,1.389473,1.3856,1.15564,1.2944579999999999,1.385416,1.37584,1.327132,1.482602,1.0814409999999999,1.7374560000000001,0.141657,0.213741,0.100694,0.20546199999999998,0.37707399999999996,0.344146,0.287611,0.296748,0.086327,0.712002
40,4,66,18019,18019,18019,18019,15385,15385,15385,15385,0,0,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,20247,20247,20247,20247,20247,20247,20247,20247,20247,20247,20253,20253,20253,20253,20253,20253,20253,20253,20253,20253,121,127,113,116,121,127,113,116,121,130,False,False,False,False,False,False,False,False,False,False,0.9436150729261549,0.9428381152703902,0.9403962483522728,0.9350130417373321,0.9609359765381257,0.9525511861584302,0.961000974913162,0.954631134159595,0.0,0.0,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.9515399999999999,1.31216,1.032817,1.008076,1.113057,1.397415,1.08406,1.44159,0.950851,1.532875,0.130232,0.344592,0.12521400000000002,0.17973499999999998,0.29905,0.362158,0.250165,0.435629,0.072291,0.714069
40,4,71,14837,14837,14837,14837,11564,11564,11564,11564,0,0,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,26740,26740,26740,26740,26740,26740,26740,26740,26740,26740,26742,26742,26742,26742,26742,26742,26742,26742,26742,26742,147,135,150,136,147,135,150,136,141,118,False,False,False,False,False,False,False,False,False,False,0.9499224910055993,0.9596279570695135,0.9544382286881149,0.945474152392972,0.963334486253603,0.9555517121276762,0.9673123485846322,0.9587512970461128,0.0,0.0,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,0.755803,0.748637,0.690268,0.6603220000000001,0.8489709999999999,0.9555110000000001,0.829778,0.883969,0.621699,1.085343,0.151873,0.207696,0.150621,0.14594300000000002,0.310336,0.41033000000000003,0.289472,0.32157199999999997,0.095226,0.545904
40,4,76,17417,17417,17417,17417,16517,16517,16517,16517,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999425848,0.9999999999425848,0.9999999999425848,0.9999999999425848,0.9999999999394563,0.9999999999394563,0.9999999999394563,0.9999999999394563,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023061,0.027419,0.020177,0.025794,0.035427999999999994,0.039548,0.030243,0.025266,0.0017870000000000002,0.038859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,81,17909,17909,17909,17909,16548,16548,16548,16548,0,0,0.10408921739611121,0.09999999814814818,0.10408921739611121,0.09999999814814818,0.10408921739611121,0.09999999814814818,0.10408921739611121,0.09999999814814818,0.10614524942001398,0.09191176301632789,538,540,538,540,538,540,538,540,537,544,594,594,594,594,594,594,594,594,594,594,127,119,129,130,127,119,129,130,132,116,False,False,False,False,False,False,False,False,False,False,0.7163995755923613,0.7258920095635774,0.7171813054488144,0.7214808196593064,0.7086052694761539,0.7157360405658849,0.7094512931647661,0.7136209813443545,0.0,0.0,0.10408900000000001,0.1,0.10408900000000001,0.1,0.10408900000000001,0.1,0.10408900000000001,0.1,0.106145,0.091912,0.9909620000000001,1.057382,1.028468,1.04306,1.22222,1.3276299999999999,1.242329,1.3149879999999998,1.0021790000000002,1.555601,0.131928,0.184273,0.11436700000000001,0.164403,0.325331,0.33881100000000003,0.24226399999999998,0.34457,0.093831,0.604691
40,4,86,18562,18562,18562,18562,16873,16873,16873,16873,0,0,0.004239084348793802,0.004026276745017426,0.004239084348793802,0.004026276745017426,0.004239084348793802,0.004026276745017426,0.004239084348793802,0.004026276745017426,0.004451982182633068,0.004026276745017426,4718,4719,4718,4719,4718,4719,4718,4719,4717,4719,4738,4738,4738,4738,4738,4738,4738,4738,4738,4738,114,104,112,104,114,104,112,104,120,109,False,False,False,False,False,False,False,False,False,False,0.9196746039801921,0.9201055920202508,0.9199439715052288,0.9251697014909401,0.9461269483229937,0.946008415756178,0.9474308065579665,0.951283114979477,0.0,0.0,0.004239,0.004026,0.004239,0.004026,0.004239,0.004026,0.004239,0.004026,0.004452,0.004026,1.483167,1.5162719999999998,1.509875,1.377888,1.596943,1.759452,1.5057770000000001,1.580133,1.346436,2.016493,0.15576199999999998,0.208927,0.105429,0.127148,0.281432,0.417417,0.224992,0.28028400000000003,0.077312,0.648469
40,4,91,18924,18924,18924,18924,15837,15837,15837,15837,0,0,0.0009643821518809425,0.0007713569449306698,0.0009643821518809425,0.0007713569449306698,0.0009643821518809425,0.0007713569449306698,0.0009643821518809425,0.0007713569449306698,0.0018661518649509962,0.0007713569449306698,15554,15557,15554,15557,15554,15557,15554,15557,15540,15557,15569,15569,15569,15569,15569,15569,15569,15569,15569,15569,172,156,146,166,172,156,146,166,160,173,False,False,False,False,False,False,False,False,False,False,0.9262840836542864,0.9367998308530543,0.9227964489049463,0.9307228915170829,0.9474016542939065,0.9537159815019438,0.9443076339619683,0.9524531160603363,0.0,0.0,0.000964,0.000771,0.000964,0.000771,0.000964,0.000771,0.000964,0.000771,0.001866,0.000771,0.8388899999999999,0.87021,0.777678,0.834242,1.155904,1.140974,0.949742,1.221048,0.690941,1.472573,0.215756,0.245745,0.179405,0.231748,0.44565699999999997,0.522003,0.337074,0.526153,0.104887,0.86919
40,4,96,18381,18381,18381,18381,14994,14994,14994,14994,0,0,8.272438988481335e-05,5.5148072559656954e-05,8.272438988481335e-05,5.5148072559656954e-05,8.272438988481335e-05,5.5148072559656954e-05,8.272438988481335e-05,5.5148072559656954e-05,0.0001654624675513037,5.5148072559656954e-05,36265,36266,36265,36266,36265,36266,36265,36266,36262,36266,36268,36268,36268,36268,36268,36268,36268,36268,36268,36268,90,88,93,80,90,88,93,80,103,88,False,False,False,False,False,False,False,False,False,False,0.950165932160918,0.9575104727187035,0.9514172242559481,0.9497851041319958,0.9655195410853995,0.9641856742054031,0.9665199412453968,0.9643857542374026,0.0,0.0,8.3e-05,5.5e-05,8.3e-05,5.5e-05,8.3e-05,5.5e-05,8.3e-05,5.5e-05,0.000165,5.5e-05,0.647125,0.7915810000000001,0.628075,0.777093,0.80583,0.867851,0.751058,0.8669190000000001,0.676178,1.173822,0.117709,0.246993,0.105065,0.130276,0.26825,0.310454,0.200478,0.337863,0.06930599999999999,0.60187
40,4,101,19727,19727,19727,19727,19227,19227,19227,19227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.999999999949308,0.999999999949308,0.999999999949308,0.999999999949308,0.9999999999479898,0.9999999999479898,0.9999999999479898,0.9999999999479898,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021330000000000002,0.019419,0.030875,0.022672,0.036342,0.026719999999999997,0.040089,0.019122,0.000637,0.032919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,106,20781,20781,20781,20781,20173,20173,20173,20173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999518792,0.9999999999518792,0.9999999999518792,0.9999999999518792,0.9999999999504288,0.9999999999504288,0.9999999999504288,0.9999999999504288,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022693,0.035949,0.036919,0.026978,0.029574,0.026006,0.044866,0.038114,0.001572,0.034767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,111,20169,20169,20169,20169,18432,18432,18432,18432,0,0,0.007328626322880841,0.005262219046323386,0.007328626322880841,0.005262219046323386,0.007328626322880841,0.005262219046323386,0.007328626322880841,0.005262219046323386,0.008049369458859342,0.005262219046323386,11189,11212,11189,11212,11189,11212,11189,11212,11181,11212,11271,11271,11271,11271,11271,11271,11271,11271,11271,11271,138,124,136,125,138,124,136,125,136,124,False,False,False,False,False,False,False,False,False,False,0.7929991570829987,0.8319698546863022,0.7904705240324027,0.8291933164346674,0.8160264756501722,0.8554144964813686,0.8132595485669889,0.854926215231395,0.0,0.0,0.0073290000000000004,0.005261999999999999,0.0073290000000000004,0.005261999999999999,0.0073290000000000004,0.005261999999999999,0.0073290000000000004,0.005261999999999999,0.008048999999999999,0.005261999999999999,1.2061620000000002,1.291643,1.092593,1.222637,1.4168479999999999,1.6416009999999999,1.5417399999999999,1.399385,1.0983049999999999,2.112931,0.18059,0.349247,0.146867,0.181841,0.444572,0.592741,0.393964,0.39226700000000003,0.087939,1.0041129999999998
40,4,116,17622,17622,17622,17622,15197,15197,15197,15197,0,0,0.003991501960991758,0.0036038355083314014,0.003991501960991758,0.0036038355083314014,0.003991501960991758,0.0036038355083314014,0.003991501960991758,0.0036038355083314014,0.004508856679865471,0.0036038355083314014,15533,15539,15533,15539,15533,15539,15533,15539,15525,15539,15595,15595,15595,15595,15595,15595,15595,15595,15595,15595,175,171,168,165,175,171,168,165,160,168,False,False,False,False,False,False,False,False,False,False,0.7808421291124252,0.7940642378394016,0.7811258653512015,0.7984905231643121,0.8162795288006659,0.8275975520939923,0.8166085411057045,0.8344410080387944,0.0,0.0,0.003992,0.003604,0.003992,0.003604,0.003992,0.003604,0.003992,0.003604,0.004509,0.003604,0.8880709999999999,1.0158989999999999,0.8107439999999999,0.8377709999999999,1.09174,1.1731209999999999,1.101633,1.038972,0.8237770000000001,1.747528,0.21179,0.294135,0.16381800000000002,0.19736900000000002,0.45527799999999996,0.534311,0.306813,0.40395,0.093793,0.8730370000000001
40,4,121,18339,18339,18339,18339,14439,14439,14439,14439,0,0,0.0007835236174212212,0.0006995159347772696,0.0007835236174212212,0.0006995159347772696,0.0007835236174212212,0.0006995159347772696,0.0007835236174212212,0.0006995159347772696,0.0008115293127713643,0.0006995159347772696,35736,35739,35736,35739,35736,35739,35736,35739,35735,35739,35764,35764,35764,35764,35764,35764,35764,35764,35764,35764,111,121,101,111,111,121,101,111,121,117,False,False,False,False,False,False,False,False,False,False,0.8325426685842989,0.8495555918616307,0.8330879545867774,0.8435029172341184,0.8464575108493346,0.8618325368195974,0.8483274464403125,0.8606551699660188,0.0,0.0,0.000784,0.0007,0.000784,0.0007,0.000784,0.0007,0.000784,0.0007,0.0008119999999999999,0.0007,0.800262,0.824865,0.790429,0.7591220000000001,0.881501,1.003061,0.977985,1.0096100000000001,0.684443,1.0896139999999999,0.135632,0.179591,0.093223,0.137568,0.254188,0.361423,0.24341,0.313825,0.059917,0.466904
50,2,1,55129,55129,55129,55129,40608,40608,40608,40608,0,0,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,157,155,155,151,150,163,155,151,136,161,False,False,False,False,False,False,False,False,False,False,0.5220664260095038,0.5240436068036053,0.507028968410328,0.5059043334632244,0.3625394010943031,0.35965819542061517,0.3401053979427673,0.339144996051538,0.0,0.0,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,0.029220999999999997,1.16951,1.3880370000000002,0.8973969999999999,1.140644,1.7375490000000002,1.8864889999999999,1.456531,1.773088,0.503304,2.901026,0.725615,0.962408,0.47720200000000007,0.697127,1.19306,1.439409,0.9952340000000001,1.300999,0.094329,2.327413
50,2,6,53654,53654,53654,53654,43030,43030,43030,43030,0,0,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0012628034227144638,0.0007713344079858816,14261,14261,14261,14261,14261,14261,14261,14261,14254,14261,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,378,363,368,371,378,363,368,371,368,372,False,False,False,False,False,False,False,False,False,False,0.7357512953230747,0.7262645841740362,0.7347262086566756,0.723692548538344,0.6870555426286996,0.6685800604074232,0.6867301882248029,0.6709504996358133,0.0,0.0,0.000771,0.000771,0.000771,0.000771,0.000771,0.000771,0.000771,0.000771,0.001263,0.000771,2.391843,2.733542,1.8254150000000002,2.026406,3.701774,3.767304,2.993486,3.6913480000000005,1.163883,5.677173000000001,1.47604,1.8809369999999999,0.9705229999999999,1.101992,2.737258,2.902266,2.081026,2.765446,0.33865700000000004,4.765559
