n,m,Id,first_size_graph_AFFS,first_size_graph_AFFC,first_size_graph_AFBS,first_size_graph_AFBC,first_size_graph_AFZFS,first_size_graph_AFZFC,first_size_graph_AFZBS,first_size_graph_AFZBC,first_size_graph_TI,first_size_graph_ATI,first_size_graph_TI_BDD,gap_AFFS,gap_AFFC,gap_AFBS,gap_AFBC,gap_AFZFS,gap_AFZFC,gap_AFZBS,gap_AFZBC,gap_TI,gap_ATI,gap_TI_BDD,global_lower_bound_AFFS,global_lower_bound_AFFC,global_lower_bound_AFBS,global_lower_bound_AFBC,global_lower_bound_AFZFS,global_lower_bound_AFZFC,global_lower_bound_AFZBS,global_lower_bound_AFZBC,global_lower_bound_TI,global_lower_bound_ATI,global_lower_bound_TI_BDD,global_upper_bound_AFFS,global_upper_bound_AFFC,global_upper_bound_AFBS,global_upper_bound_AFBC,global_upper_bound_AFZFS,global_upper_bound_AFZFC,global_upper_bound_AFZBS,global_upper_bound_AFZBC,global_upper_bound_TI,global_upper_bound_ATI,global_upper_bound_TI_BDD,nb_generated_col_AFFS,nb_generated_col_AFFC,nb_generated_col_AFBS,nb_generated_col_AFBC,nb_generated_col_AFZFS,nb_generated_col_AFZFC,nb_generated_col_AFZBS,nb_generated_col_AFZBC,nb_generated_col_TI,nb_generated_col_ATI,nb_generated_col_TI_BDD,opt_AFFS,opt_AFFC,opt_AFBS,opt_AFBC,opt_AFZFS,opt_AFZFC,opt_AFZBS,opt_AFZBC,opt_TI,opt_ATI,opt_TI_BDD,reduction_AFFS,reduction_AFFC,reduction_AFBS,reduction_AFBC,reduction_AFZFS,reduction_AFZFC,reduction_AFZBS,reduction_AFZBC,reduction_TI,reduction_ATI,reduction_TI_BDD,tot_cputime_AFFS,tot_cputime_AFFC,tot_cputime_AFBS,tot_cputime_AFBC,tot_cputime_AFZFS,tot_cputime_AFZFC,tot_cputime_AFZBS,tot_cputime_AFZBC,tot_cputime_TI,tot_cputime_ATI,tot_cputime_TI_BDD,tot_lb_AFFS,tot_lb_AFFC,tot_lb_AFBS,tot_lb_AFBC,tot_lb_AFZFS,tot_lb_AFZFC,tot_lb_AFZBS,tot_lb_AFZBC,tot_lb_TI,tot_lb_ATI,tot_lb_TI_BDD
50,2,1,84902,84902,84902,84902,110908,110908,110908,110908,69125,1696188,69125,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,168,160,171,159,183,169,164,164,139,162,505,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.3914630986267525,0.3747025982853796,0.5245789302798304,0.5070508890205662,0.5224690734615856,0.5238215457809733,0.2519927667232985,0.6757723790047591,0.5400940325419155,1.58131,1.505924,1.371107,1.537518,2.3106169999999997,3.358681,1.744258,2.879454,0.846608,4.190855,1.582643,0.7949609999999999,1.015867,0.659066,0.895776,1.6855360000000001,2.562857,1.186394,2.094966,0.1701,3.143367,0.850505
50,2,6,94397,94397,94397,94397,109538,109538,109538,109538,68454,1679774,68454,0.0011223344548805174,0.0009819048948085953,0.0011223344548805174,0.0007713344079858816,0.0011223344548805174,0.0009819048948085953,0.0011223344548805174,0.0007713344079858816,0.0012628034227144638,0.0007713344079858816,0.0007713344079858816,14256,14258,14256,14261,14256,14258,14256,14261,14254,14261,14261,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,352,366,337,369,345,381,367,413,356,365,1074,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.7054673347595214,0.6983802451275106,0.7179974072858917,0.7361828771683235,0.7215395570421084,0.7200058427146744,0.5916235720251319,0.8600954652227859,0.7368890057449253,2.953382,3.583509,2.649651,3.2935559999999997,5.152645,6.219374,3.518846,5.407576000000001,2.123584,8.411102,2.917775,1.775624,2.156645,1.164138,2.1168310000000004,3.593493,4.573957,2.218864,3.8485050000000003,0.6268130000000001,6.985739,1.389883
50,2,11,85726,85726,85726,85726,96930,96930,96930,96930,64132,1573834,64132,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23030,23030,23030,23030,23030,23030,23030,23030,23030,23030,23030,441,372,458,418,484,434,429,420,457,435,1263,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.8025103235797482,0.803875137055224,0.7761064685775704,0.7743319921513017,0.7750541627898995,0.7747446610876433,0.7478793737798933,0.9161601541198652,0.7941277365309966,3.950138,3.2817279999999998,3.5026660000000005,2.921595,5.609532,6.135979,5.088743,4.7980480000000005,2.443676,9.666387,2.607277,2.3033900000000003,2.206916,1.865488,1.8166959999999999,4.138281,4.443912999999999,3.39935,3.680139,0.9382510000000001,8.342106,1.353236
50,2,16,75392,75392,75392,75392,84436,84436,84436,84436,59810,1467894,59810,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013475331446756067,0.0013257699242951097,0.0013257699242951097,46011,46011,46011,46011,46011,46011,46011,46011,46010,46011,46011,46072,46072,46072,46072,46072,46072,46072,46072,46072,46072,46072,450,428,443,452,462,409,459,460,494,432,1357,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.8324092741825074,0.8337356748616069,0.7843336965182585,0.7825098299210941,0.7834809796676361,0.783575725984372,0.8448921584877965,0.9416517813950178,0.8057682661627525,4.059511,3.4036150000000003,3.6155230000000005,4.1712739999999995,4.265898,4.427776000000001,3.510386,4.022432,1.791103,9.966021000000001,3.1975849999999997,2.27155,2.0568419999999996,1.573014,2.21597,2.8653880000000003,2.567193,2.063053,2.640444,0.6458050000000001,8.037275,1.3838030000000001
50,2,21,72342,72342,72342,72342,91762,91762,91762,91762,67249,1650124,67249,8.103581782418507e-05,3.601429767293487e-05,8.103581782418507e-05,3.601429767293487e-05,8.103581782418507e-05,3.601429767293487e-05,8.103581782418507e-05,0.0,9.904556094912249e-05,3.601429767293487e-05,3.601429767293487e-05,111062,111067,111062,111067,111062,111067,111062,111071,111060,111067,111067,111071,111071,111071,111071,111071,111071,111071,111071,111071,111071,111071,547,523,536,553,554,542,586,18,577,507,1549,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.912125736074312,0.9416797987207753,0.8713846690256165,0.847692944782724,0.869074344490431,0.07966260543493317,0.927969189119125,0.9557033289613655,0.935731386326403,3.6694519999999997,4.6661529999999996,2.21398,2.932354,5.24935,6.298533,4.1472809999999996,2.0233939999999997,2.722768,11.355122999999999,3.18189,2.450533,3.536312,1.457443,2.186872,4.337394000000001,5.067993,3.104484,0.6494939999999999,1.76938,9.733661,1.777033
50,2,26,84348,84348,84348,84348,103698,103698,103698,103698,61590,1511606,61590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,174,126,191,124,132,165,159,118,174,108,419,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.39646464645994617,0.42373263147408674,0.9999999999903567,0.5210129414210398,0.9999999999903567,0.5210129414210398,0.29576229906972296,0.9584078126172042,0.3936190940023767,1.2120540000000002,1.82523,1.189722,1.112519,2.176731,2.812266,2.1456619999999997,1.8245509999999998,0.8473350000000001,3.4387489999999996,1.329249,0.632267,1.03243,0.58658,0.497721,1.429308,2.025933,1.322657,1.239529,0.22626999999999997,2.457563,0.486795
50,2,31,100042,100042,100042,100042,111202,111202,111202,111202,66241,1625428,66241,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,5289,5289,5289,5289,5289,5289,5289,5289,5289,5289,5289,5378,5378,5378,5378,5378,5378,5378,5378,5378,5378,5378,294,291,301,314,323,324,325,302,293,298,888,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.598308710335676,0.604326182997098,0.5973993273448553,0.6229024657773881,0.596266254198699,0.6264275822320964,0.470524297633331,0.7367345708325828,0.5040533808290326,3.062568,3.0451650000000003,1.9603869999999999,3.335022,5.055218,5.642208,4.376342,4.026855,1.290746,7.774412,2.1383520000000003,1.618108,1.94835,0.979981,1.912578,3.6086099999999997,4.246326,2.879375,3.006756,0.365199,6.097791,1.143408
50,2,36,104497,104497,104497,104497,110108,110108,110108,110108,66629,1635036,66629,0.0046058552572365635,0.0044994971126465,0.0046058552572365635,0.0044994971126465,0.0046058552572365635,0.0044994971126465,0.0046058552572365635,0.0044994971126465,0.0047122359269803375,0.0043931614860566555,0.0044994971126465,18889,18891,18889,18891,18889,18891,18889,18891,18887,18893,18891,18976,18976,18976,18976,18976,18976,18976,18976,18976,18976,18976,347,358,364,359,401,391,392,353,370,393,1065,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.8120902992352691,0.8145401303308752,0.7806517237550347,0.7819413666510886,0.7811784793041271,0.7875540378465911,0.7690795299228703,0.9229411462494264,0.7340647465708016,4.455975,4.089586,3.9373419999999997,4.796115,6.430265,6.989822,5.7808779999999995,5.26604,2.7690099999999997,9.092878,3.505578,2.133644,2.177827,1.357198,2.102131,3.7687809999999997,4.872632,3.221536,3.464801,0.8227059999999999,6.545833,1.270353
50,2,41,98862,98862,98862,98862,106362,106362,106362,106362,63940,1569130,63940,0.004539935595064156,0.0027401591392896244,0.004539935595064156,0.0025552540758791245,0.004539935595064156,0.0028194250473454123,0.004539935595064156,0.0025552540758791245,0.0048582140769767605,0.002344017487333346,0.0023968182889359656,37886,37954,37886,37961,37886,37951,37886,37961,37874,37969,37967,38058,38058,38058,38058,38058,38058,38058,38058,38058,38058,38058,428,384,446,393,454,430,444,423,470,433,1340,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.7688697376062708,0.836013837461957,0.7179631823328072,0.7784923186779255,0.7179443786247162,0.7826103307498674,0.743634657479768,0.9383422660959013,0.6576477947973468,4.249386,3.7291,3.454039,4.241434,6.123739,5.650988,4.233073,6.315624,2.4497009999999997,11.669338,3.003001,2.490987,2.292732,1.934341,2.482725,4.523772,4.340707,2.916276,4.652499,0.989625,9.833079,1.528856
50,2,46,81113,81113,81113,81113,93056,93056,93056,93056,64758,1589222,64758,0.0003167602733498909,0.0,0.0003167602733498909,0.0002802007699088494,0.0003167602733498909,0.0002802007699088494,0.0003167602733498909,0.0002802007699088494,0.00036551043527839584,0.000268014862609732,0.0002802007699088494,82081,82107,82081,82084,82081,82084,82081,82084,82077,82085,82084,82107,82107,82107,82107,82107,82107,82107,82107,82107,82107,82107,595,22,563,575,613,545,580,575,542,554,1540,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.8796493780173382,0.8903504986760403,0.8288772352042977,0.8334121389181417,0.8284258940763796,0.8338204951767343,0.8963371320779465,0.9508249948711062,0.869977454509559,4.643919,2.163003,3.792996,4.828696,7.201382000000001,7.243302000000001,6.20956,7.459256,3.0735069999999998,13.173411999999999,3.5718449999999997,2.9623169999999996,0.338477,2.092496,3.050891,5.44457,5.512665,4.478575,5.706143,1.4787299999999999,11.288885,1.998304
50,2,51,90048,90048,90048,90048,105956,105956,105956,105956,61589,1511556,61589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,0.9999999999888949,0.9999999999888949,0.9999999999888949,0.9999999999888949,0.9999999999905622,0.9999999999905622,0.9999999999905622,0.9999999999905622,0.9999999999837633,0.9999999999993384,0.9999999999837633,0.10740899999999999,0.116279,0.110046,0.11710799999999999,0.09955900000000001,0.11216400000000001,0.11415399999999999,0.10668499999999999,0.008043000000000002,0.21891999999999998,0.012058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,56,96249,96249,96249,96249,103182,103182,103182,103182,57987,1423256,57987,0.03961748579757533,0.03961748579757533,0.03961748579757533,0.03961748579757533,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.04246575284293489,0.03961748579757533,732,732,732,732,730,730,730,730,730,730,732,761,761,761,761,761,761,761,761,761,761,761,197,182,203,174,225,205,225,188,152,187,469,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.487506363697415,0.5391328741021816,0.5234246283215733,0.5407726153734104,0.5234246283215733,0.5227074489685923,0.4328211495605425,0.6348387078637752,0.27295773190071987,2.113109,1.905403,1.4038110000000001,1.94563,2.629611,3.4050620000000005,2.765284,2.8004439999999997,0.732585,4.506914,1.569943,1.225642,1.223876,0.749989,1.106973,2.029306,2.553067,1.891731,1.9859959999999999,0.156621,3.527046,0.757103
50,2,61,119632,119632,119632,119632,123398,123398,123398,123398,70226,1723086,70226,0.01436569912010778,0.013768222637484742,0.01436569912010778,0.013544350376485572,0.01436569912010778,0.013768222637484742,0.01436569912010778,0.013544350376485572,0.014515178297586813,0.013469748260363795,0.013544350376485572,13574,13582,13574,13585,13574,13582,13574,13585,13572,13586,13585,13769,13769,13769,13769,13769,13769,13769,13769,13769,13769,13769,363,348,367,387,398,382,381,404,392,372,1155,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.702220141762219,0.7017018857772026,0.6817452470811379,0.6836739655368509,0.6829446182216653,0.6833984343288919,0.6821832369680435,0.8901674089390256,0.5348304046858026,2.911003,4.111739,3.195759,4.037705,6.613731,7.098617999999999,4.9257550000000005,6.020127,1.6692759999999998,9.620358,2.8982509999999997,1.749413,2.6732270000000002,1.6727330000000002,2.290946,4.976686,5.449706,3.419054,4.355196,0.593028,8.188541,1.7920459999999998
50,2,66,83854,83854,83854,83854,88066,88066,88066,88066,50687,1244304,50687,0.0010270706475369695,0.0007578720905637902,0.0010270706475369695,0.0007578720905637902,0.0010270706475369695,0.0007578720905637902,0.0010270706475369695,0.0007578720905637902,0.0011984542383215637,0.0007578720905637902,0.0,40893,40904,40893,40904,40893,40904,40893,40904,40886,40904,40935,40935,40935,40935,40935,40935,40935,40935,40935,40935,40935,40935,519,528,507,524,519,556,500,552,503,524,1125,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.8725642187507745,0.8954015312221791,0.8392115004560307,0.8468875615919097,0.8415279449408225,0.8596507164983122,0.8559788505759667,0.9478141997446381,0.7692899559893209,4.624532,4.9761120000000005,2.7056139999999997,4.7586580000000005,6.276590000000001,5.8477,5.462112,6.6422550000000005,2.0064189999999997,11.269514,2.098098,2.847166,3.129114,1.5335729999999999,2.9706200000000003,4.767374,4.461729,3.7126980000000005,4.82849,0.832564,9.239798,0.912425
50,2,71,83324,83324,83324,83324,96592,96592,96592,96592,63893,1568004,63893,2.5467649714702773e-05,1.2733662709120656e-05,2.5467649714702773e-05,0.0,8.914244962316399e-05,1.2733662709120656e-05,8.914244962316399e-05,1.2733662709120656e-05,0.00015282535880174405,1.2733662709120656e-05,1.2733662709120656e-05,78531,78532,78531,78533,78526,78532,78526,78532,78521,78532,78532,78533,78533,78533,78533,78533,78533,78533,78533,78533,78533,78533,651,702,651,782,618,655,630,877,616,715,1698,False,False,False,True,False,False,False,False,False,False,False,0.4373649848730574,4.800537660160332e-05,0.9663602323344253,0.9488742739072912,0.912021699510187,0.8530727182287036,0.9080462149980533,0.9494161007024452,0.9311348660896948,0.9572768947011887,0.9638458046896554,4.862982,5.97842,3.2303290000000002,5.051867,7.199350999999999,8.260928,5.94925,12.868936,3.390483,16.386271,4.067919,3.082186,4.742908,2.0189369999999998,3.415567,5.336576999999999,6.452728,4.629362,11.067227,1.681229,14.274092999999999,2.5063720000000003
50,2,76,114293,114293,114293,114293,125450,125450,125450,125450,73205,1796148,73205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,0.9999999999912507,0.9999999999912507,0.9999999999912507,0.9999999999912507,0.9999999999920287,0.9999999999920287,0.9999999999920287,0.9999999999920287,0.9999999999863398,0.9999999999994432,0.9999999999863398,0.14219600000000002,0.136777,0.137268,0.139767,0.119627,0.106994,0.124481,0.080447,0.010969,0.346485,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,81,120305,120305,120305,120305,124122,124122,124122,124122,67925,1666788,67925,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,0.007434944099722229,538,538,538,538,538,538,538,538,538,538,538,542,542,542,542,542,542,542,542,542,542,542,342,325,260,334,343,307,348,311,318,311,896,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.5563609160005291,0.5564523502717555,0.5772224102046598,0.5609158730880834,0.5617215320365309,0.5609158730880834,0.4964151637762766,0.6699880248713874,0.2700036805260213,3.601516,3.3632400000000002,2.758531,3.575995,5.1027059999999995,5.618507,3.175209,4.823258,1.144582,8.988729,2.139637,2.3385990000000003,2.542534,1.505817,2.452244,4.304076,4.521751,2.3371310000000003,3.6505160000000005,0.397059,7.559449000000001,1.2160440000000001
50,2,86,112408,112408,112408,112408,114104,114104,114104,114104,59525,1460988,59525,0.028002285878028995,0.02649384525434593,0.028002285878028995,0.02615923720466202,0.028002285878028995,0.02649384525434593,0.028002285878028995,0.02615923720466202,0.028758169911145288,0.025908424290444498,0.025824847229470593,12249,12267,12249,12271,12249,12267,12249,12271,12240,12274,12275,12592,12592,12592,12592,12592,12592,12592,12592,12592,12592,12592,420,416,429,419,432,432,454,429,420,415,1301,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.7006707707574135,0.6858497615767041,0.6906681623721284,0.7013952183911046,0.6905629951562561,0.7029026151519412,0.6755144896988574,0.8992250449689531,0.48974380511567,3.927485,6.555134,5.103194,5.951828,6.938228,7.541904,5.071289,7.593564999999999,3.9774,12.61856,5.249013,1.767668,3.96654,1.864163,2.6968959999999997,4.484551000000001,4.599966,2.9150709999999997,4.686108,0.9084129999999999,9.097108,2.3165560000000003
50,2,91,114891,114891,114891,114891,119344,119344,119344,119344,67013,1644444,67013,0.0012687940110239601,0.001162938216018324,0.0012687940110239601,0.001162938216018324,0.0012687940110239601,0.001162938216018324,0.0012687940110239601,0.001162938216018324,0.0013534947654957185,0.001162938216018324,0.0011417697428603932,47289,47294,47289,47294,47289,47294,47289,47294,47285,47294,47295,47349,47349,47349,47349,47349,47349,47349,47349,47349,47349,47349,495,496,509,532,521,518,528,480,511,487,1417,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.864924145486897,0.8762305141318621,0.8312608928741181,0.8396065156116805,0.8321993564751291,0.8407293202771758,0.8553862683232302,0.942489376347907,0.7935475206184839,4.762032,6.106432,4.442205,4.381369,7.738339999999999,8.722241,4.893891,8.034135000000001,2.3442990000000004,12.334802,2.890812,2.6073169999999997,4.583704,2.267706,2.713549,5.7160470000000005,6.764311999999999,3.335315,5.798125,0.92968,9.876901,1.4590530000000002
50,2,96,99932,99932,99932,99932,108600,108600,108600,108600,67445,1655028,67445,0.00037716330089256625,0.00034482387039527334,0.00037716330089256625,0.00033404452486648516,0.00037716330089256625,0.00034482387039527334,0.00037716330089256625,0.00033404452486648516,0.00037716330089256625,0.00032326541164366825,0.00032326541164366825,92798,92801,92798,92802,92798,92801,92798,92802,92798,92803,92803,92833,92833,92833,92833,92833,92833,92833,92833,92833,92833,92833,553,511,547,536,565,530,545,504,555,544,1542,False,False,False,False,False,False,False,False,False,False,False,0.31103150141785385,2.0013609254092648e-05,0.8954789256604944,0.9047452267451394,0.8661510128833688,0.8721362799183046,0.8626703498999755,0.8732044198814622,0.9026021202327438,0.9504455513737832,0.8688857587535195,5.352098000000001,5.033059,4.010032,4.151287,7.874725,8.526621,4.463849,6.847111,2.144565,14.30388,2.864114,3.345015,3.592419,2.492168,2.655594,5.943711,6.717871000000001,3.1911650000000003,5.071754,0.9917540000000001,12.259679,1.727284
50,2,101,101508,101508,101508,101508,106892,106892,106892,106892,59233,1453732,59233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,0.9999999999901487,0.9999999999901487,0.9999999999901487,0.9999999999901487,0.9999999999906448,0.9999999999906448,0.9999999999906448,0.9999999999906448,0.9999999999831175,0.9999999999993121,0.9999999999831175,0.096425,0.08540700000000001,0.086789,0.093436,0.07027,0.07527,0.096736,0.084788,0.010933,0.21005500000000002,0.010979000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,106,116988,116988,116988,116988,118350,118350,118350,118350,61829,1517436,61829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,0.9999999999914522,0.9999999999914522,0.9999999999914522,0.9999999999914522,0.9999999999915505,0.9999999999915505,0.9999999999915505,0.9999999999915505,0.9999999999838264,0.999999999999341,0.9999999999838264,0.156143,0.116148,0.14465,0.127447,0.10388,0.106651,0.066335,0.096486,0.00845,0.278465,0.013987999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,111,127340,127340,127340,127340,128852,128852,128852,128852,66150,1623326,66150,0.0043766492859775704,0.003988933922673272,0.0043766492859775704,0.003988933922673272,0.0043766492859775704,0.003988933922673272,0.0043766492859775704,0.003988933922673272,0.005606392572750102,0.003988933922673272,0.003924343795725461,15537,15543,15537,15543,15537,15543,15537,15543,15518,15543,15544,15605,15605,15605,15605,15605,15605,15605,15605,15605,15605,15605,467,489,466,493,517,512,511,522,471,494,1389,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.8739516255624789,0.8813727029929216,0.8583956787565704,0.8702697668575554,0.8631453139969645,0.8776425666588207,0.841723355996346,0.9397428489404225,0.7949357520665922,4.427861,8.406528999999999,4.98383,6.129532,9.576143,9.629999,7.335450999999999,7.909367,2.775941,13.965735,4.437652,2.631168,5.728765,2.3027580000000003,3.429213,6.994572,7.963735000000001,4.858875,6.053909,1.086402,11.678572,2.1712990000000003
50,2,116,98459,98459,98459,98459,100554,100554,100554,100554,54534,1338734,54534,0.00712783959431422,0.006250640431268244,0.00712783959431422,0.006095999177247068,0.00712783959431422,0.006250640431268244,0.00712783959431422,0.006095999177247068,0.007592858604764592,0.005941405446659801,0.005941405446659801,19501,19518,19501,19521,19501,19518,19501,19521,19492,19524,19524,19640,19640,19640,19640,19640,19640,19640,19640,19640,19640,19640,453,412,437,435,444,472,474,431,474,468,1369,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.7583461136030394,0.7885820493729514,0.7440181394997314,0.7641864072959387,0.7476579748120646,0.7745092189194412,0.7385484284897761,0.9234209335081327,0.650529944609775,4.702026999999999,5.50668,3.471954,3.9461480000000004,6.3424629999999995,5.850789,5.043149,6.402177,2.049754,9.838303999999999,3.7055839999999995,2.623354,3.452917,1.633594,2.529059,4.337817,4.346653,3.080127,4.379737,0.759197,7.664408,1.995972
50,2,121,98151,98151,98151,98151,102830,102830,102830,102830,60102,1475150,60102,0.00023983115880664064,0.00023983115880664064,0.00023983115880664064,0.00023983115880664064,0.00023983115880664064,0.00023983115880664064,0.00023983115880664064,0.00023983115880664064,0.00023983115880664064,0.00023983115880664064,0.00023983115880664064,41696,41696,41696,41696,41696,41696,41696,41696,41696,41696,41696,41706,41706,41706,41706,41706,41706,41706,41706,41706,41706,41706,722,690,742,698,734,699,751,752,625,703,1656,False,False,False,False,False,False,False,False,False,False,False,0.3534961436933552,2.0376766410730645e-05,0.9564446617868749,0.9172499515958346,0.9248662841493255,0.9275114266174511,0.9288728970054569,0.9061363415257597,0.9464244118174698,0.9550574517839169,0.9476889288052363,6.436819,7.106296,3.8161339999999995,5.659821,8.277628,8.320981,7.926172,10.106431,3.186098,16.482472,4.033657,4.644844,5.3649629999999995,2.598853,4.4138910000000005,6.645035000000001,7.187057000000001,6.399324,8.537144999999999,1.699008,14.530859,2.578881
50,4,1,48778,48778,48778,48778,55306,55306,55306,55306,35675,842544,35675,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,0.010296010163500513,777,777,777,777,777,777,777,777,777,777,777,785,785,785,785,785,785,785,785,785,785,785,48,47,45,50,54,49,50,47,57,49,303,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.47876091679694205,0.4799294763934575,0.5322749791969719,0.5292373340952296,0.5314432430381615,0.5280801359612324,0.3585423966262497,0.6654536736352458,0.47299229150741434,0.945436,1.077939,1.072673,1.31218,1.153001,1.488061,1.308876,1.412698,1.032035,2.140422,1.515421,0.19073299999999999,0.318013,0.16808800000000002,0.251252,0.37913800000000003,0.43949099999999997,0.375337,0.44587,0.069908,0.9774309999999999,0.490108
50,4,6,53390,53390,53390,53390,56506,56506,56506,56506,35354,835062,35354,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,0.0022897083607017255,8298,8298,8298,8298,8298,8298,8298,8298,8298,8298,8298,8317,8317,8317,8317,8317,8317,8317,8317,8317,8317,8317,143,136,135,144,133,145,134,133,131,132,513,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.7406817755995377,0.7425173253279169,0.7386472232906479,0.7382932785768185,0.7397444519035192,0.7388241956475626,0.6567007976280845,0.8538300150158266,0.6781410872693856,2.64068,2.933663,2.555917,1.932135,3.031592,2.436373,2.681393,2.65408,1.688009,4.223865,2.947367,0.523988,0.674035,0.353546,0.376413,0.7861630000000001,0.749011,0.6524220000000001,0.620631,0.143333,1.914432,0.717669
50,4,11,48660,48660,48660,48660,50892,50892,50892,50892,33232,785266,33232,0.0006215523264536148,0.0006215523264536148,0.0006215523264536148,0.0006215523264536148,0.0006215523264536148,0.0006215523264536148,0.0006215523264536148,0.0006215523264536148,0.0006993006987573422,0.0006215523264536148,0.0006215523264536148,12871,12871,12871,12871,12871,12871,12871,12871,12870,12871,12871,12879,12879,12879,12879,12879,12879,12879,12879,12879,12879,12879,205,198,198,200,208,219,199,224,212,194,656,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.8541718043392074,0.8491574188070456,0.8275956928234772,0.8184390473784006,0.8274384971935188,0.8184390473784006,0.8118680789356082,0.9299027335948202,0.8243560423439951,2.9150810000000003,2.2518860000000003,2.943359,3.1639180000000002,2.457777,2.694444,2.883116,3.090875,2.732406,5.309415,2.450046,0.683987,0.618189,0.529525,0.7047770000000001,0.8785360000000001,1.059577,0.675246,1.298547,0.373729,2.653151,0.5364979999999999
