NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt040_101,0.166076,0.140714,0.000000,0.000000,0.001194,0.138440,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,5,40,2,80596,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.125077,0.076690,0.000000,0.000000,0.000651,0.075308,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,8,40,2,80596,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.162134,0.108542,0.000000,0.000000,0.000966,0.106836,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,6,40,2,80596,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.161666,0.117157,0.000000,0.000000,0.000939,0.115086,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,7,40,2,80596,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.098687,0.066147,0.000000,0.000000,0.001442,0.063329,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,1,40,4,41336,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.097784,0.065631,0.000000,0.000000,0.001451,0.062576,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,2,40,4,41336,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_096,2.823791,2.655895,2.014278,2.067259,0.526132,0.060554,0.968899,0.000242,66101,66117,0.000242,404,24/10/2019,4,1,0.800000,3,40,2,66470,5896,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_091,3.154257,3.104301,2.381104,2.381311,0.669861,0.000000,2.022906,0.000771,15557,15569,0.000771,177,24/10/2019,4,1,0.800000,10,40,4,409339,24694,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.099192,0.082722,0.000000,0.000000,0.001325,0.080416,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,3,40,4,41336,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.017704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,9,40,4,23297,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.087688,0.062356,0.000000,0.000000,0.001392,0.060198,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,4,40,4,41336,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.086416,0.070473,0.000000,0.000000,0.001110,0.068395,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,5,40,4,41336,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.077687,0.045073,0.000000,0.000000,0.000600,0.043815,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,8,40,4,41336,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.102848,0.053183,0.000000,0.000000,0.000801,0.051457,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,7,40,4,41336,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.118220,0.085447,0.000000,0.000000,0.001048,0.083606,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,6,40,4,41336,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_091,5.124084,5.036886,4.071607,4.071612,0.884775,0.078786,3.038678,0.000000,26075,26075,0.000000,435,24/10/2019,4,1,0.800000,2,40,2,72090,896,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_091,3.786225,3.676263,2.668458,2.668568,0.936678,0.064306,2.345178,0.000771,15557,15569,0.000771,181,24/10/2019,4,1,0.800000,6,40,4,38540,3660,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.150508,0.120729,0.000000,0.000000,0.001269,0.118695,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,1,40,2,80834,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.144967,0.117331,0.000000,0.000000,0.001166,0.115681,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,2,40,2,80834,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.018828,0.005017,0.000000,0.000000,0.000566,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,9,40,2,43432,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.161003,0.115683,0.000000,0.000000,0.001151,0.113726,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,3,40,2,80834,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.118480,0.077334,0.000000,0.000000,0.000809,0.075898,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,5,40,2,80834,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.406656,0.350904,0.000000,0.000000,0.000826,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,10,40,2,871690,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_101,0.210705,0.150237,0.000000,0.000000,0.001575,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,10,40,4,434918,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.151459,0.099703,0.000000,0.000000,0.000747,0.098262,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,4,40,2,80834,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.126029,0.099559,0.000000,0.000000,0.001001,0.098126,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,6,40,2,80834,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_096,1.518125,1.429526,0.719628,0.719733,0.666488,0.038547,0.531067,0.000083,36265,36268,0.000083,93,24/10/2019,4,1,0.800000,7,40,4,36414,3042,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_096,3.115468,3.002810,2.133858,2.183281,0.750227,0.065752,1.156738,0.000106,66110,66117,0.000106,396,24/10/2019,4,1,0.800000,4,40,2,66470,4784,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.099137,0.073442,0.000000,0.000000,0.001633,0.071635,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,1,40,4,42738,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.060310,0.044270,0.000000,0.000000,0.001665,0.041851,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,4,40,4,42738,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.083997,0.055353,0.000000,0.000000,0.002717,0.051702,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,2,40,4,42738,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.081794,0.045075,0.000000,0.000000,0.001430,0.042375,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,3,40,4,42738,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.188593,0.126991,0.000000,0.000000,0.001214,0.124783,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,7,40,2,80834,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.171334,0.147449,0.000000,0.000000,0.001391,0.145379,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,8,40,2,80834,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.021022,0.002746,0.000000,0.000000,0.001991,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,9,40,4,22632,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.085599,0.057122,0.000000,0.000000,0.001726,0.054573,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,5,40,4,42738,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.081170,0.066807,0.000000,0.000000,0.002034,0.063484,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,6,40,4,42738,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.113029,0.088714,0.000000,0.000000,0.002528,0.084552,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,7,40,4,42738,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.111414,0.099363,0.000000,0.000000,0.003165,0.094623,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,8,40,4,42738,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_096,1.133756,1.065142,0.160819,0.160887,0.895356,0.000000,0.035756,0.000165,36262,36268,0.000165,110,24/10/2019,4,1,0.800000,9,40,4,22268,1498,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.248786,0.198121,0.000000,0.000000,0.000910,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,10,40,2,849260,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_106,0.150136,0.109587,0.000000,0.000000,0.002678,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,10,40,4,422340,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_086,6.937715,6.796306,5.158508,5.158638,1.517065,0.114092,4.391302,0.009513,5992,6049,0.009513,316,24/10/2019,4,1,0.800000,5,40,2,72334,10368,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_086,6.247440,6.069822,4.665613,4.665737,1.318522,0.076436,3.808296,0.008839,5996,6049,0.008839,343,24/10/2019,4,1,0.800000,8,40,2,72334,10074,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_096,2.030464,1.961407,0.895707,0.895754,1.008090,0.052564,0.761134,0.000055,36266,36268,0.000055,88,24/10/2019,4,1,0.800000,6,40,4,36414,3310,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_096,1.837903,1.765582,0.803755,0.803823,0.909565,0.048203,0.669839,0.000055,36266,36268,0.000055,87,24/10/2019,4,1,0.800000,8,40,4,36414,3386,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_086,7.043736,6.942641,5.404289,5.404470,1.419023,0.113225,4.345206,0.009513,5992,6049,0.009513,368,24/10/2019,4,1,0.800000,7,40,2,72334,10120,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_091,6.167893,6.025636,4.579721,4.588151,1.378043,0.057016,3.305785,0.000307,26067,26075,0.000307,417,24/10/2019,4,1,0.800000,1,40,2,72090,1907,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_096,2.002176,1.890386,0.776413,0.776505,0.997402,0.000000,0.652856,0.000055,36266,36268,0.000055,84,24/10/2019,4,1,0.800000,10,40,4,416349,24251,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_091,6.035067,5.929384,4.399050,4.399122,1.440589,0.084914,3.284522,0.000307,26067,26075,0.000307,424,24/10/2019,4,1,0.800000,7,40,2,72090,4190,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_086,6.928288,6.811819,5.439593,5.439737,1.119977,0.000000,4.734362,0.008839,5996,6049,0.008839,337,24/10/2019,4,1,0.800000,10,40,2,767169,50932,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_111,1.649772,1.578008,0.473682,0.514600,0.986009,0.070577,0.279055,0.005262,11212,11271,0.005262,131,24/10/2019,4,1,0.800000,4,40,4,41204,6754,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_091,6.774787,6.609232,5.211521,5.211622,1.293373,0.099869,4.131382,0.000307,26067,26075,0.000307,422,24/10/2019,4,1,0.800000,5,40,2,72090,3992,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_091,6.618830,6.533406,5.341021,5.341053,1.094126,0.097825,3.969958,0.000000,26075,26075,0.000000,540,24/10/2019,4,1,0.800000,8,40,2,72090,1630,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
