n,m,Id,first_size_graph_AFFS,first_size_graph_AFFC,first_size_graph_AFBS,first_size_graph_AFBC,first_size_graph_AFZFS,first_size_graph_AFZFC,first_size_graph_AFZBS,first_size_graph_AFZBC,first_size_graph_TI,first_size_graph_ATI,gap_AFFS,gap_AFFC,gap_AFBS,gap_AFBC,gap_AFZFS,gap_AFZFC,gap_AFZBS,gap_AFZBC,gap_TI,gap_ATI,global_lower_bound_AFFS,global_lower_bound_AFFC,global_lower_bound_AFBS,global_lower_bound_AFBC,global_lower_bound_AFZFS,global_lower_bound_AFZFC,global_lower_bound_AFZBS,global_lower_bound_AFZBC,global_lower_bound_TI,global_lower_bound_ATI,global_upper_bound_AFFS,global_upper_bound_AFFC,global_upper_bound_AFBS,global_upper_bound_AFBC,global_upper_bound_AFZFS,global_upper_bound_AFZFC,global_upper_bound_AFZBS,global_upper_bound_AFZBC,global_upper_bound_TI,global_upper_bound_ATI,nb_generated_col_AFFS,nb_generated_col_AFFC,nb_generated_col_AFBS,nb_generated_col_AFBC,nb_generated_col_AFZFS,nb_generated_col_AFZFC,nb_generated_col_AFZBS,nb_generated_col_AFZBC,nb_generated_col_TI,nb_generated_col_ATI,opt_AFFS,opt_AFFC,opt_AFBS,opt_AFBC,opt_AFZFS,opt_AFZFC,opt_AFZBS,opt_AFZBC,opt_TI,opt_ATI,reduction_AFFS,reduction_AFFC,reduction_AFBS,reduction_AFBC,reduction_AFZFS,reduction_AFZFC,reduction_AFZBS,reduction_AFZBC,reduction_TI,reduction_ATI,tot_cputime_AFFS,tot_cputime_AFFC,tot_cputime_AFBS,tot_cputime_AFBC,tot_cputime_AFZFS,tot_cputime_AFZFC,tot_cputime_AFZBS,tot_cputime_AFZBC,tot_cputime_TI,tot_cputime_ATI,tot_lb_AFFS,tot_lb_AFFC,tot_lb_AFBS,tot_lb_AFBC,tot_lb_AFZFS,tot_lb_AFZFC,tot_lb_AFZBS,tot_lb_AFZBC,tot_lb_TI,tot_lb_ATI
40,4,16,33630,33630,33630,33630,33630,33630,33630,33630,21724,406274,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,0.0008380278407570056,0.0006982590072161536,21479,21482,21479,21482,21479,21482,21479,21482,21479,21482,21497,21497,21497,21497,21497,21497,21497,21497,21497,21497,73,91,82,102,73,91,82,102,72,81,False,False,False,False,False,False,False,False,False,False,0.8852809990816152,0.8834374070507452,0.8736842105003365,0.8838537020254578,0.8275944097285878,0.8368123698829375,0.8267618197791626,0.8400832589699648,0.897716810859063,0.9307462451426113,1.773716,2.19161,1.6836509999999998,1.320424,1.552627,1.554549,1.894554,1.5334079999999999,1.428987,2.778868,0.251769,0.648241,0.137261,0.186921,0.581168,0.586064,0.455946,0.5935159999999999,0.049895999999999996,1.291359
40,4,21,28070,28070,28070,28070,28070,28070,28070,28070,19712,369418,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,4.387504385579368e-05,0.0,22792,22793,22792,22793,22792,22793,22792,22793,22792,22793,22793,22793,22793,22793,22793,22793,22793,22793,22793,22793,125,104,104,141,125,104,104,141,123,110,False,True,False,True,False,True,False,True,False,True,0.9520840754915538,0.9537584609564034,0.9364446027454063,0.9425721410423024,0.8920555753155662,0.8847167794483535,0.8899893124014966,0.8654079087685996,0.9584517044968318,0.9451840462539854,1.254292,1.500362,0.805886,0.938632,1.5306389999999999,1.8252259999999998,1.4713889999999998,1.280383,0.927342,2.458456,0.362799,0.5751189999999999,0.16431300000000001,0.298543,0.751455,0.810923,0.69606,0.687222,0.12241700000000001,1.551999
40,4,26,37956,37956,37956,37956,37956,37956,37956,37956,22409,418873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,61,53,57,54,57,55,57,54,49,61,True,True,True,True,True,True,True,True,True,True,0.5132785330247318,0.5008430814495509,0.5006850036752902,0.5008430814495509,0.9999999999736537,0.49783960373859626,0.9999999999736537,0.49783960373859626,0.40680083893048324,0.9450382335434725,0.7719,0.912228,0.9753139999999999,0.859714,0.782529,0.9264389999999999,0.672941,1.025147,0.32437699999999997,1.106264,0.22205100000000003,0.36496999999999996,0.326497,0.361813,0.419195,0.49449,0.326816,0.530543,0.030677999999999997,0.71322
40,4,31,40484,40484,40484,40484,40484,40484,40484,40484,23995,448037,0.01485347244137506,0.012820512769148586,0.01485347244137506,0.012820512769148586,0.01485347244137506,0.012820512769148586,0.01485347244137506,0.012820512769148586,0.016077170353387578,0.012820512769148586,2491,2496,2491,2496,2491,2496,2491,2496,2488,2496,2528,2528,2528,2528,2528,2528,2528,2528,2528,2528,99,91,99,96,99,91,99,96,84,90,False,False,False,False,False,False,False,False,False,False,0.7303626123720393,0.7259164114038653,0.718456674223929,0.7261634225687639,0.7034877976310767,0.7082798142301087,0.7034877976310767,0.708230411997129,0.6558866430233012,0.8418367233044551,1.199457,1.482533,1.0114610000000002,1.2917370000000001,1.619263,1.26294,1.0132700000000001,1.272183,0.6343949999999999,1.7801069999999999,0.303575,0.7040310000000001,0.368489,0.400536,0.8288459999999999,0.70606,0.464588,0.61215,0.093359,1.133625
40,4,36,36180,36180,36180,36180,36180,36180,36180,36180,21435,400946,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,0.012122166227767371,0.011644374489938042,6352,6355,6352,6355,6352,6355,6352,6355,6352,6355,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,136,125,129,122,136,125,129,122,130,116,False,False,False,False,False,False,False,False,False,False,0.764206744036368,0.7581536760431687,0.7619126589065254,0.7642343836162456,0.7362631287800923,0.7380873410520152,0.7437258153470502,0.7442233277848473,0.7546536038836177,0.8971806677186025,1.550373,1.922677,1.6948,1.715265,1.612193,2.3897060000000003,2.187481,1.8786209999999999,1.132262,2.756712,0.366222,0.713767,0.469841,0.495961,0.787508,1.104315,0.9136120000000001,0.691922,0.098909,1.45733
40,4,41,35370,35370,35370,35370,35370,35370,35370,35370,21902,409499,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.0036293523853752115,0.004141843969281223,0.0036293523853752115,17634,17634,17634,17634,17634,17634,17634,17634,17625,17634,17698,17698,17698,17698,17698,17698,17698,17698,17698,17698,235,230,219,219,235,230,219,219,241,212,False,False,False,False,False,False,False,False,False,False,0.7782301385134794,0.7699180095908985,0.763867684456775,0.7681085665601326,0.7195928752977214,0.7184054283087813,0.717331071509264,0.7167090754674382,0.7682403433125632,0.8979582367700581,1.139216,2.269464,1.7137580000000001,2.070307,3.0659799999999997,2.377152,1.589146,2.2759560000000003,1.013223,3.131617,0.500391,1.416932,0.697745,1.038658,2.1488270000000003,1.661012,0.9114389999999999,1.292068,0.222306,2.457843
40,4,46,23372,23372,23372,23372,23372,23372,23372,23372,16537,310970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,19124,107,72,89,91,107,72,89,91,112,78,True,True,True,True,True,True,True,True,True,True,0.9645302070441327,0.9510525414619607,0.9552455929764143,0.9554167379361879,0.9999999999572138,0.9195618688636162,0.9999999999572138,0.9248673626165982,0.9699461812317866,0.945374151844405,1.1613950000000002,1.337238,1.396354,1.452499,1.446975,1.439271,1.528242,1.5176690000000002,0.8308139999999999,1.8762889999999999,0.236154,0.211627,0.173172,0.222732,0.399932,0.23603200000000002,0.669227,0.294275,0.10721199999999999,0.647703
40,4,51,43696,43696,43696,43696,43696,43696,43696,43696,25533,476060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999771146,0.9999999999771146,0.9999999999771146,0.9999999999771146,0.9999999999771146,0.9999999999771146,0.9999999999771146,0.9999999999771146,0.999999999960835,0.9999999999978995,0.175703,0.134519,0.13772,0.216369,0.225385,0.13830499999999998,0.155882,0.216811,0.112147,0.26857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,56,36176,36176,36176,36176,36176,36176,36176,36176,20784,388928,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,0.03508771885854989,798,798,798,798,798,798,798,798,798,798,826,826,826,826,826,826,826,826,826,826,79,78,79,75,79,78,79,75,75,79,False,False,False,False,False,False,False,False,False,False,0.5235238832230339,0.512549756730635,0.5123286156426269,0.512549756730635,0.5030959752182912,0.5029854046742872,0.5030959752182912,0.5029854046742872,0.49595842953733843,0.6599576271169472,1.519374,1.1555600000000001,1.350162,1.216988,1.823595,1.993,0.9318620000000001,1.242175,0.6895600000000001,1.364565,0.6590239999999999,0.492939,0.522891,0.404908,1.1021040000000002,1.323818,0.44832700000000003,0.58228,0.054575,0.818525
40,4,61,36936,36936,36936,36936,36936,36936,36936,36936,21079,394496,0.0067022295079985925,0.006014215410040712,0.0067022295079985925,0.006014215410040712,0.0067022295079985925,0.006014215410040712,0.0067022295079985925,0.006014215410040712,0.007529089654306517,0.006014215410040712,7311,7316,7311,7316,7311,7316,7311,7316,7305,7316,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,106,112,106,119,106,112,106,119,135,109,False,False,False,False,False,False,False,False,False,False,0.8264024257952566,0.8304093567026638,0.8162768030968086,0.8310049815672784,0.7994910114576702,0.8151938487975093,0.7999783408923549,0.8145440762179298,0.8113762512068231,0.9143616158315563,2.161973,2.0818470000000002,1.623168,1.845056,2.0578369999999997,2.6657610000000003,2.072721,2.483909,1.436346,2.760665,0.509354,0.8123560000000001,0.162486,0.424808,0.756795,1.1179540000000001,0.928002,0.884396,0.153003,1.020868
40,4,66,37368,37368,37368,37368,37368,37368,37368,37368,21941,410280,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,0.00029634019840157053,20247,20247,20247,20247,20247,20247,20247,20247,20247,20247,20253,20253,20253,20253,20253,20253,20253,20253,20253,20253,126,120,123,114,126,120,123,114,125,126,False,False,False,False,False,False,False,False,False,False,0.9427317490649023,0.9365232284056807,0.9386105758686949,0.9374330978126356,0.9107792763618395,0.8954185399032483,0.9171483622105238,0.9077820594918705,0.9401576955954534,0.9390221312251656,1.272951,1.482756,1.624524,1.6387150000000001,2.076181,2.203132,1.386922,1.843949,0.99124,3.018984,0.321312,0.31269600000000003,0.241698,0.277146,0.882703,0.7169979999999999,0.360585,0.653479,0.111007,1.542704
40,4,71,30806,30806,30806,30806,30806,30806,30806,30806,19343,362448,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,7.479431560404102e-05,26740,26740,26740,26740,26740,26740,26740,26740,26740,26740,26742,26742,26742,26742,26742,26742,26742,26742,26742,26742,113,123,131,113,113,123,131,113,137,124,False,False,False,False,False,False,False,False,False,False,0.9550412257042445,0.9448159449151199,0.9432578068901104,0.9417645912828096,0.9103421411117852,0.898461338671088,0.9124196584784646,0.891774329647089,0.9525926691334027,0.9418013066675998,1.259982,1.6637279999999999,1.429751,1.034555,1.715344,1.660141,1.7366560000000002,1.811186,1.0369680000000001,1.647737,0.340233,0.621533,0.46692100000000003,0.21257399999999999,0.650261,0.85056,0.700705,0.79764,0.15016500000000002,0.9625610000000001
40,4,76,38200,38200,38200,38200,38200,38200,38200,38200,21224,397180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999738219,0.9999999999738219,0.9999999999738219,0.9999999999738219,0.9999999999738219,0.9999999999738219,0.9999999999738219,0.9999999999738219,0.9999999999528835,0.9999999999974822,0.07280299999999999,0.038846,0.046307,0.060397,0.074847,0.091712,0.088371,0.065344,0.0068909999999999996,0.140015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,81,38736,38736,38736,38736,38736,38736,38736,38736,20099,376329,0.10408921739611121,0.09796672647011596,0.10408921739611121,0.09796672647011596,0.10408921739611121,0.09796672647011596,0.10408921739611121,0.09796672647011596,0.10614524942001398,0.09191176301632789,538,541,538,541,538,541,538,541,537,544,594,594,594,594,594,594,594,594,594,594,117,136,121,129,117,136,121,129,143,140,False,False,False,False,False,False,False,False,False,False,0.7491997108439384,0.7508777364531475,0.7418938454992282,0.7482961585928258,0.7400867409970031,0.748915737279303,0.7431846344293891,0.7463341594189814,0.7064530573308895,0.8803945483848431,2.221346,2.1311139999999997,1.8474259999999998,2.079736,2.6091599999999997,2.024511,2.15043,2.312565,1.5344799999999998,2.626665,0.730661,0.660135,0.380091,0.6509199999999999,1.221192,1.110922,0.838667,0.891199,0.17510699999999998,1.191542
40,4,86,37608,37608,37608,37608,37608,37608,37608,37608,20738,387867,0.004026276745017426,0.004026276745017426,0.004026276745017426,0.004026276745017426,0.004026276745017426,0.004026276745017426,0.004026276745017426,0.004026276745017426,0.004451982182633068,0.004026276745017426,4719,4719,4719,4719,4719,4719,4719,4719,4717,4719,4738,4738,4738,4738,4738,4738,4738,4738,4738,4738,98,106,97,103,98,106,97,103,96,103,False,False,False,False,False,False,False,False,False,False,0.930307381383474,0.9212401616432344,0.9183684322240383,0.924058710888001,0.9088491810011474,0.9081046585591336,0.9078387576869857,0.9112422888504775,0.9216896518024067,0.9362178272424924,1.531747,2.816421,2.242298,1.698855,2.1462950000000003,2.3972569999999997,2.67794,2.1056150000000002,1.793621,4.129271,0.17763199999999998,0.782333,0.24350300000000002,0.174327,0.7793640000000001,1.0380790000000002,0.700546,0.6137,0.06624,1.9099279999999998
40,4,91,38540,38540,38540,38540,38540,38540,38540,38540,21898,409339,0.0009643821518809425,0.0007713569449306698,0.0009643821518809425,0.0007713569449306698,0.0009643821518809425,0.0007713569449306698,0.0009643821518809425,0.0007713569449306698,0.0018661518649509962,0.0007713569449306698,15554,15557,15554,15557,15554,15557,15554,15557,15540,15557,15569,15569,15569,15569,15569,15569,15569,15569,15569,15569,178,181,192,186,178,181,192,186,184,177,False,False,False,False,False,False,False,False,False,False,0.9370524130530085,0.9366891541012795,0.9271925272203635,0.9323819408164924,0.8980799169460799,0.9050337311648927,0.8982874934899251,0.8991177996653057,0.8890309616910662,0.9396734735733959,0.869748,1.651307,1.4157389999999999,1.215303,1.89218,3.6762629999999996,2.100629,1.549383,1.036569,3.104301,0.216273,0.667563,0.371458,0.49962700000000004,1.212869,2.668458,1.362636,0.874073,0.19508699999999998,2.381104
40,4,96,36414,36414,36414,36414,36414,36414,36414,36414,22268,416349,8.272438988481335e-05,5.5148072559656954e-05,8.272438988481335e-05,5.5148072559656954e-05,8.272438988481335e-05,5.5148072559656954e-05,8.272438988481335e-05,5.5148072559656954e-05,0.0001654624675513037,5.5148072559656954e-05,36265,36266,36265,36266,36265,36266,36265,36266,36262,36266,36268,36268,36268,36268,36268,36268,36268,36268,36268,36268,104,88,93,87,104,88,93,87,110,84,False,False,False,False,False,False,False,False,False,False,0.9528478057628151,0.9477673422049825,0.9451859174782999,0.9488108968817265,0.9129455703599455,0.9091008952350991,0.9164607019026622,0.9070137858816111,0.9327285790851119,0.9417531926318022,1.4271610000000001,1.8018419999999997,1.350851,0.9892639999999999,1.3475700000000002,1.961407,1.429526,1.765582,1.065142,1.8903860000000001,0.438622,0.844368,0.30696,0.30152199999999996,0.699067,0.8957069999999999,0.7196279999999999,0.803755,0.16081900000000002,0.776413
40,4,101,41336,41336,41336,41336,41336,41336,41336,41336,23297,434918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.999999999975808,0.999999999975808,0.999999999975808,0.999999999975808,0.999999999975808,0.999999999975808,0.999999999975808,0.999999999975808,0.999999999957076,0.9999999999977007,0.066147,0.065631,0.082722,0.062355999999999995,0.07047300000000001,0.08544700000000001,0.053183,0.045073,0.0,0.15023699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,106,42738,42738,42738,42738,42738,42738,42738,42738,22632,422340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999766016,0.9999999999766016,0.9999999999766016,0.9999999999766016,0.9999999999766016,0.9999999999766016,0.9999999999766016,0.9999999999766016,0.9999999999558148,0.9999999999976322,0.073442,0.055353,0.045075,0.04427,0.057122000000000006,0.066807,0.088714,0.09936299999999999,0.002746,0.10958699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,111,41204,41204,41204,41204,41204,41204,41204,41204,23020,430070,0.007328626322880841,0.005262219046323386,0.007328626322880841,0.005262219046323386,0.007328626322880841,0.005262219046323386,0.007328626322880841,0.005262219046323386,0.008049369458859342,0.005262219046323386,11189,11212,11189,11212,11189,11212,11189,11212,11181,11212,11271,11271,11271,11271,11271,11271,11271,11271,11271,11271,148,135,129,131,148,135,129,131,144,129,False,False,False,False,False,False,False,False,False,False,0.8048005047858267,0.8323949130950298,0.7956994466363533,0.8360838753316162,0.7921075623533611,0.8278322492760938,0.7927385690517246,0.8313270556054915,0.7836663770293802,0.9134489734208072,2.2891340000000002,2.049644,1.938977,1.578008,2.911829,3.128891,2.195086,2.640144,1.094302,3.000859,0.671788,0.688227,0.46820100000000003,0.473682,1.322493,2.015089,0.7373810000000001,1.112099,0.12134500000000001,1.560011
40,4,116,36830,36830,36830,36830,36830,36830,36830,36830,20679,387065,0.0038622465375846497,0.0036038355083314014,0.0038622465375846497,0.0036038355083314014,0.0038622465375846497,0.0036038355083314014,0.0038622465375846497,0.0036038355083314014,0.004508856679865471,0.0036038355083314014,15535,15539,15535,15539,15535,15539,15535,15539,15525,15539,15595,15595,15595,15595,15595,15595,15595,15595,15595,15595,168,161,170,163,168,161,170,163,175,174,False,False,False,False,False,False,False,False,False,False,0.8019277762475718,0.799728482193871,0.7957643225415214,0.8072766766003998,0.7752918815971954,0.7824056475486721,0.7794189519201895,0.7895737170570303,0.783838676880708,0.9077415937868116,1.6920549999999999,1.54585,1.046278,1.934073,1.9598950000000002,3.060221,2.222013,2.294651,1.004813,2.665155,0.6807,0.748154,0.315865,0.792794,1.2622799999999998,2.073391,1.2427540000000001,1.291834,0.134902,1.76912
40,4,121,37636,37636,37636,37636,37636,37636,37636,37636,23096,431552,0.0007835236174212212,0.0006995159347772696,0.0007835236174212212,0.0006995159347772696,0.0007835236174212212,0.0006995159347772696,0.0007835236174212212,0.0006995159347772696,0.0008115293127713643,0.0006995159347772696,35736,35739,35736,35739,35736,35739,35736,35739,35735,35739,35764,35764,35764,35764,35764,35764,35764,35764,35764,35764,104,112,100,116,104,112,100,116,122,107,False,False,False,False,False,False,False,False,False,False,0.845121691974569,0.8460516526504929,0.833776171728298,0.8450419810594898,0.8014666808162008,0.8114039748960727,0.801413540206148,0.8086406631733276,0.8506667820899434,0.9233510677718482,1.8152119999999998,2.085684,1.584467,1.27486,1.255418,2.163773,1.9648259999999997,2.072082,1.293282,2.560319,0.571441,0.9431709999999999,0.35541,0.234062,0.523257,0.917334,0.702531,0.81363,0.134012,1.532385
50,2,1,112848,112848,112848,112848,112848,112848,112848,112848,69625,1708948,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,0.029220778983597574,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,174,167,170,164,164,165,170,164,145,163,False,False,False,False,False,False,False,False,False,False,0.43739366226749793,0.4147171416381796,0.4101800652168388,0.4147171416381796,0.42512051608867574,0.42157592513450326,0.42512051608867574,0.4101977881716096,0.2572064631919971,0.6845942650094183,4.172976,4.399671,3.286233,2.565269,6.24432,5.9912980000000005,2.771834,3.782293,1.154823,7.127910000000001,2.827492,3.0668349999999998,1.587674,1.261155,5.230678,5.259066000000001,2.056923,2.7971939999999997,0.281559,5.865023000000001
50,2,6,113162,113162,113162,113162,113162,113162,113162,113162,68954,1692534,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0007713344079858816,0.0012628034227144638,0.0007713344079858816,14261,14261,14261,14261,14261,14261,14261,14261,14254,14261,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,380,383,392,382,380,383,392,382,416,385,False,False,False,False,False,False,False,False,False,False,0.7252788038323353,0.7128541383086827,0.7006415581140256,0.7128894858635153,0.6925646418347806,0.6929004436056901,0.6820310704946712,0.6871211183905629,0.5946573077617737,0.8596359068704914,5.807884,8.71059,3.771864,4.7611419999999995,13.991753,11.947457,7.267835000000001,8.317067999999999,2.3881229999999998,18.15615,3.8395099999999998,7.282798,1.821941,2.886177,12.233989999999999,10.136465,5.356553,6.806913000000001,1.0715729999999999,16.57696
50,2,11,100014,100014,100014,100014,100014,100014,100014,100014,64632,1586594,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,0.0013043478255198488,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23030,23030,23030,23030,23030,23030,23030,23030,23030,23030,407,390,403,422,407,390,403,422,424,403,False,False,False,False,False,False,False,False,False,False,0.7941388205571807,0.7820905073211541,0.7817505549144945,0.7867298578120391,0.73815665806049,0.7375767392491294,0.7375967364495212,0.7424560561447152,0.7499845277764886,0.9166957646373826,7.0298300000000005,9.591144,4.345801,6.653194999999999,10.088802000000001,9.540586,7.512594,8.832301,2.63437,15.768587,4.736982,7.307668,2.1178060000000003,4.198084,8.535298,7.188178,5.7059,6.3669139999999995,1.12647,12.775674
50,2,16,85434,85434,85434,85434,85434,85434,85434,85434,60310,1480654,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013257699242951097,0.0013475331446756067,0.0013257699242951097,46011,46011,46011,46011,46011,46011,46011,46011,46010,46011,46072,46072,46072,46072,46072,46072,46072,46072,46072,46072,469,438,448,453,469,438,448,453,490,452,False,False,False,False,False,False,False,False,False,False,0.8490764800799556,0.8371140295334749,0.8356392068633608,0.8352412388412666,0.782100802949855,0.7673525762487142,0.7662054919497366,0.7795023058644158,0.8459625269300951,0.9421208465982315,6.498175,8.557564999999999,4.294407,5.412007,7.727778,11.769985,9.190638,10.282176,3.437743,16.087664,4.3116699999999994,6.370753,2.194707,3.130439,5.990105000000001,10.126352,6.993359,8.401117,1.472083,13.678831
50,2,21,87270,87270,87270,87270,87270,87270,87270,87270,67749,1662884,6.30267233250174e-05,3.601429767293487e-05,6.30267233250174e-05,3.601429767293487e-05,6.30267233250174e-05,3.601429767293487e-05,6.30267233250174e-05,3.601429767293487e-05,9.904556094912249e-05,3.601429767293487e-05,111064,111067,111064,111067,111064,111067,111064,111067,111060,111067,111071,111071,111071,111071,111071,111071,111071,111071,111071,111071,516,497,516,510,516,497,516,510,627,512,False,False,False,False,False,False,False,False,False,False,0.9352354760979119,0.9364730147709812,0.920545433700922,0.9359917497314543,0.8720064168572018,0.8821129826872681,0.8720064168572018,0.8831213475319913,0.9299473054815578,0.9559043204451086,6.352842,6.961032,4.401180999999999,5.1423,7.684671000000001,12.048333,6.9727190000000006,8.23894,4.714206,22.130407,4.517066000000001,4.951986,3.06396,3.892243,6.409248000000001,10.072522,5.678776,6.944291000000001,2.924025,19.534095
50,2,26,108000,108000,108000,108000,108000,108000,108000,108000,62090,1524366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,139,190,119,129,134,126,119,129,193,118,True,True,True,True,True,True,True,True,True,True,0.4300833333293511,0.420259259255368,0.4003148148111082,0.420259259255368,0.9999999999907409,0.40064814814443844,0.9999999999907409,0.420259259255368,0.27943308100693454,0.9584214027333603,2.476458,5.35834,2.787464,3.0561599999999998,3.436316,3.832621,2.5775200000000003,3.4090300000000004,1.086658,6.383595,1.4410129999999999,3.7208980000000005,1.3838,1.617549,2.756095,2.93437,1.540533,2.65886,0.202508,5.147794
50,2,31,117414,117414,117414,117414,117414,117414,117414,117414,66741,1638188,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,0.01682737754428554,5289,5289,5289,5289,5289,5289,5289,5289,5289,5289,5378,5378,5378,5378,5378,5378,5378,5378,5378,5378,345,349,337,330,344,321,337,330,308,326,False,False,False,False,False,False,False,False,False,False,0.5883284787113264,0.5417411892913815,0.5405828947098252,0.5418093242667671,0.541025772049832,0.5417582230352279,0.532321528944314,0.5335309247574095,0.48449978273498306,0.7535734604326527,5.5277650000000005,7.724646000000001,4.102566,4.598403,10.452511,8.332038,6.1955290000000005,7.56275,2.3907849999999997,15.911157999999999,3.570564,5.942941,2.436049,2.879864,8.658609,7.0561419999999995,5.019953,6.230037,0.6825869999999999,13.696948999999998
50,2,36,112046,112046,112046,112046,112046,112046,112046,112046,67129,1647796,0.003547037956722411,0.003440791909670853,0.003547037956722411,0.003440791909670853,0.003547037956722411,0.003440791909670853,0.003547037956722411,0.003440791909670853,0.0036533065051870036,0.0033345683568863768,18889,18891,18889,18891,18889,18891,18889,18891,18887,18893,18956,18956,18956,18956,18956,18956,18956,18956,18956,18956,388,400,389,386,388,400,389,386,396,389,False,False,False,False,False,False,False,False,False,False,0.8249201220853496,0.8137907645001715,0.8141656105455424,0.8132017207145887,0.7910144047909697,0.7878728379345281,0.7909073059208638,0.7874265926424199,0.7961834676399742,0.9281057849388346,8.147076,10.131477,6.043576,7.6333210000000005,14.983037,15.289722,10.493782000000001,11.006896000000001,5.2101489999999995,15.709585,4.025882,7.053602000000001,2.16826,3.7054080000000003,10.449218,10.565509,5.79009,7.734491,1.438442,12.03759
