n,m,NameInstance,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,total_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,strong_branching,branching_point,refinement,pruning_test,suboptimal_duals,scoring_parameter,scoring_value,use_cpu_time
40,2,wt040_096,20.40851583,20.40941,2.73805,2.72052,2.73792,17.53129,0.13383,2.71787,0.30665,9.08E-05,66110,66116,9.08E-05,66116,66110,446,446,816997,45379,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_096,21.20890646,21.20985,3.26074,3.24321,3.26063,17.78386,0.15942,3.24055,0.97362,0.000121014,66108,66116,0.000121014,66116,66108,527,527,62500,2722,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_096,19.86486112,19.86574,2.29419,2.27698,2.29408,17.39809,0.16768,2.2748,0.88805,9.08E-05,66110,66116,9.08E-05,66116,66110,463,463,62500,2370,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_096,26.36496422,26.36612,0.93963,0.92208,0.93951,25.41876,0.00216,0.92137,0.01744,0.000438816,66087,66116,0.000438816,66116,66087,410,410,41788,4551,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_101,0.263428237,0.26344,0.11589,0.08966,0.1067,0.00058,0.14176,0.08757,0.07397,0,0,0,0,0,0,1,1,863480,45337,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_101,0.240430381,0.24044,0.06497,0.0446,0.06091,0.00057,0.16937,0.04454,0.03916,0,0,0,0,0,0,1,1,74392,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_101,0.234551627,0.23456,0.06104,0.04071,0.05684,0.00064,0.16743,0.04065,0.03729,0,0,0,0,0,0,1,1,74392,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_101,0.043207966,0.04321,0.03165,0.00464,0.03108,0.00087,0.00315,0.00451,0.00385,0,0,0,0,0,0,1,1,44177,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_106,0.371184632,0.3712,0.16685,0.12817,0.15441,0.00089,0.1954,0.12601,0.10615,0,0,0,0,0,0,1,1,841050,44162,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_106,0.252701871,0.25271,0.06959,0.04962,0.06588,0.0006,0.17634,0.04957,0.04332,0,0,0,0,0,0,1,1,82078,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_106,0.248514675,0.24852,0.06534,0.04457,0.06067,0.0006,0.17659,0.04452,0.04092,0,0,0,0,0,0,1,1,82078,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_106,0.044222675,0.04422,0.0323,0.00446,0.03173,0.00088,0.00311,0.00434,0.00373,0,0,0,0,0,0,1,1,43032,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_111,37.99019504,37.99185,4.06925,4.05182,4.06914,33.77542,0.13873,4.04888,0.20751,0.002179136,17897,17936,0.002179136,17936,17897,392,392,848780,51496,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_111,29.67469246,29.67601,2.94663,2.92919,2.94651,26.54908,0.17352,2.92617,0.73785,0.003019796,17882,17936,0.003019796,17936,17882,387,387,85720,7280,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_111,29.39004876,29.39135,2.18272,2.16509,2.1826,27.01212,0.19053,2.16168,0.44296,0.002179136,17897,17936,0.002179136,17936,17897,434,434,85720,5528,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_111,28.66151561,28.66277,0.79791,0.78019,0.7978,27.85648,0.00248,0.77952,0.01028,0.003805686,17868,17936,0.003805686,17936,17868,355,355,43420,5395,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_116,30.09887141,30.10019,2.45917,2.44181,2.45905,27.51195,0.12064,2.43941,0.14398,0.003257582,25786,25870,0.003257582,25870,25786,371,371,753231,55336,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_116,27.18102818,27.18224,2.07914,2.06207,2.07903,24.95687,0.13985,2.05892,0.34148,0.004894344,25744,25870,0.004894344,25870,25744,370,370,68976,12399,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_116,27.16687955,27.16809,2.1327,2.11516,2.13259,24.87857,0.15077,2.1114,0.72343,0.004114268,25764,25870,0.004114268,25870,25764,372,372,68976,11436,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_116,30.41474564,30.41607,1.071,1.05366,1.07092,29.33719,0.00209,1.05288,0.00715,0.005323903,25733,25870,0.005323903,25870,25733,369,369,38519,8614,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_121,21.74659601,21.74754,2.78048,2.76226,2.78034,18.82221,0.13917,2.75948,0.34842,0.00013952,64507,64516,0.00013952,64516,64507,438,438,851083,47047,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_121,22.40757315,22.40857,3.12475,3.10692,3.12464,19.09464,0.18338,3.10486,1.21596,0.000248062,64500,64516,0.000248062,64516,64500,408,408,68842,3980,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_121,21.63697689,21.63794,2.6011,2.58363,2.60099,18.84556,0.18311,2.5814,1.0103,0.00013952,64507,64516,0.00013952,64516,64507,478,478,68842,2026,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,2,wt040_121,30.79403223,30.79538,0.89121,0.87403,0.89116,29.89427,0.00196,0.87333,0.01164,0.000496247,64484,64516,0.000496247,64516,64484,413,413,43536,4418,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_001,26.96474671,26.96592,0.86998,0.84219,0.86984,25.98648,0.09652,0.84086,0.10325,0.002283105,438,439,0.002283105,439,438,112,112,400188,93836,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_001,23.44622925,23.44727,0.52413,0.50651,0.52402,22.8427,0.06778,0.50446,0.06082,0.002283105,438,439,0.002283105,439,438,173,173,29818,9994,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_001,23.42175427,23.42279,0.33418,0.31654,0.33408,23.01488,0.06146,0.3147,0.05028,0.002283105,438,439,0.002283105,439,438,152,152,29818,9984,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_001,23.70086619,23.7019,0.13261,0.1149,0.13256,23.55562,0.00136,0.11463,0.00177,0.002283105,438,439,0.002283105,439,438,123,123,21455,10442,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_006,26.37670983,26.37785,0.71053,0.68729,0.70584,25.59198,0.0625,0.68605,0.08918,0,2374,2374,0,2374,2374,161,161,384303,21134,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_006,26.02398745,26.02514,0.59964,0.58284,0.59953,25.34551,0.06691,0.581,0.07397,0.00084317,2372,2374,0.00084317,2374,2372,182,182,30490,5134,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_006,25.80233964,25.80348,0.47371,0.45712,0.47359,25.25223,0.0645,0.45514,0.066,0.00084317,2372,2374,0.00084317,2374,2372,179,179,30490,5132,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_006,31.82535634,31.82674,0.26116,0.24308,0.2607,31.55116,0.00152,0.24269,0.00419,0,2374,2374,0,2374,2374,216,216,20571,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_011,25.32761114,25.32871,0.79943,0.78218,0.79931,24.453,0.0632,0.78079,0.08188,0.000348736,5735,5737,0.000348736,5737,5735,200,200,390292,36333,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_011,24.18839321,24.18947,0.59851,0.58083,0.59842,23.51734,0.06102,0.57904,0.06542,0.000348736,5735,5737,0.000348736,5737,5735,217,217,31252,3755,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_011,24.39049775,24.39158,0.45136,0.43377,0.45126,23.86554,0.06213,0.43199,0.07538,0.000348736,5735,5737,0.000348736,5737,5735,225,225,31252,3801,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_011,24.08295421,24.084,0.23874,0.22093,0.23863,23.83102,0.00133,0.22053,0.00238,0.000348736,5735,5737,0.000348736,5737,5735,204,204,20896,3658,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_016,24.93238879,24.93347,1.23646,1.20692,1.23633,23.59055,0.09411,1.20462,0.3804,0.000512057,21482,21493,0.000512057,21493,21482,194,194,398064,26321,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_016,23.34285129,23.34389,1.38171,1.36327,1.3816,21.88161,0.06814,1.36198,0.76515,0.000418916,21484,21493,0.000418916,21493,21484,211,211,34062,2591,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_016,24.79699724,24.7981,0.99144,0.97271,0.99133,23.72399,0.07104,0.97168,0.64491,0.000418916,21484,21493,0.000418916,21493,21484,184,184,34062,2502,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_016,21.9888939,21.98985,0.44918,0.43227,0.4491,21.52796,0.0011,0.43172,0.00859,0.000651799,21479,21493,0.000651799,21493,21479,312,312,21324,1914,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_021,28.14009016,28.14131,1.25866,1.23663,1.25348,26.81085,0.05932,1.23508,0.23656,0,22793,22793,0,22793,22793,270,270,361208,19840,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_021,18.38073277,18.38155,1.00026,0.98002,0.99833,17.31444,0.05442,0.97892,0.3504,0,22793,22793,0,22793,22793,314,314,26748,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_021,18.19359124,18.1944,0.84109,0.82155,0.83951,17.28357,0.05709,0.82037,0.26354,0,22793,22793,0,22793,22793,348,348,26748,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_021,27.3447591,27.34595,0.61575,0.5981,0.61563,26.71619,0.00142,0.59744,0.00732,4.39E-05,22792,22793,4.39E-05,22793,22792,372,372,19312,343,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_026,21.21948448,21.2204,0.58917,0.56648,0.58421,20.5512,0.06738,0.5652,0.03682,0,88,88,0,88,88,116,116,410663,22612,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_026,21.74208489,21.74305,0.34807,0.32867,0.34646,21.3178,0.06475,0.3281,0.03242,0,88,88,0,88,88,113,113,32844,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_026,21.74675785,21.74772,0.29975,0.28032,0.29801,21.37101,0.0644,0.27968,0.03164,0,88,88,0,88,88,143,143,32844,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_026,20.6863269,20.68723,0.11496,0.09758,0.11465,20.5582,0.0012,0.09735,0.0016,0,88,88,0,88,88,110,110,22009,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_031,37.4857,37.48733,0.87176,0.85413,0.87164,36.53084,0.07156,0.85274,0.05278,0.01161859,2496,2525,0.01161859,2525,2496,170,170,439827,70045,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_031,28.94688073,28.94817,0.53865,0.52148,0.53854,28.32603,0.07076,0.519,0.06806,0.014871383,2488,2525,0.014871383,2525,2488,154,154,36764,8791,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_031,28.97628956,28.97758,0.49615,0.47926,0.49604,28.3972,0.07133,0.47653,0.07822,0.01161859,2496,2525,0.01161859,2525,2496,220,220,36764,8358,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_031,37.24333725,37.24496,0.17586,0.15806,0.1758,37.05456,0.00138,0.15782,0.01164,0.014871383,2488,2525,0.014871383,2525,2488,106,106,23595,8147,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_036,44.88775818,44.88971,0.76657,0.74794,0.76645,44.04727,0.06391,0.74665,0.23941,0.010228167,6355,6420,0.010228167,6420,6355,155,155,392736,38070,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_036,30.37116755,30.37252,0.79067,0.77342,0.79056,29.50069,0.06915,0.77148,0.2326,0.01070529,6352,6420,0.01070529,6420,6352,199,199,37210,7517,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_036,30.65796726,30.65933,0.87812,0.86034,0.87801,29.6998,0.06955,0.85849,0.49123,0.010228167,6355,6420,0.010228167,6420,6355,172,172,37210,7260,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_036,29.9539329,29.95524,0.36845,0.35058,0.3684,29.57311,0.00133,0.35016,0.00669,0.01070529,6352,6420,0.01070529,6420,6352,223,223,21035,4605,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_041,34.54059965,34.5421,0.82015,0.80132,0.82003,33.64502,0.06459,0.79998,0.25071,0.00289214,17634,17685,0.00289214,17685,17634,176,176,401289,38031,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_041,26.53725874,26.53844,1.71369,1.69659,1.71358,24.72921,0.08324,1.69429,0.74653,0.003176584,17629,17685,0.003176584,17685,17629,273,273,36340,7590,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_041,26.68888433,26.69007,1.39455,1.37655,1.39444,25.18727,0.09592,1.37451,0.90359,0.002949016,17633,17685,0.002949016,17685,17633,219,219,36340,7272,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_041,26.00734253,26.00847,0.54271,0.51318,0.54259,25.45144,0.00198,0.51254,0.02216,0.003404255,17625,17685,0.003404255,17685,17625,223,223,21502,4581,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_046,29.90515673,29.90646,0.78484,0.76386,0.78132,29.06167,0.04757,0.76263,0.10859,0,19124,19124,0,19124,19124,269,269,302760,16577,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_046,19.53581037,19.53668,0.92713,0.90903,0.9258,18.54153,0.05546,0.90799,0.26932,0,19124,19124,0,19124,19124,317,317,26094,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_046,19.42969086,19.43055,0.78633,0.76836,0.78503,18.57715,0.05457,0.76694,0.18642,0,19124,19124,0,19124,19124,356,356,26094,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_046,19.73679402,19.73765,0.6282,0.61032,0.62776,19.09628,0.00102,0.60968,0.00514,0,19124,19124,0,19124,19124,378,378,16137,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_051,0.239728466,0.23974,0.07564,0.05067,0.07002,0.05207,0.09767,0.04932,0.04112,0,0,0,0,0,0,1,1,467850,25823,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_051,0.118706163,0.11871,0.03284,0.01455,0.03107,0.00255,0.07098,0.0145,0.01252,0,0,0,0,0,0,1,1,37056,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_051,0.108506072,0.10851,0.03028,0.0118,0.02858,0.00125,0.07108,0.01175,0.01067,0,0,0,0,0,0,1,1,37056,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_051,0.061634444,0.06163,0.04295,0.00371,0.04221,0.00351,0.00275,0.00353,0.00299,0,0,0,0,0,0,1,1,25133,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_056,28.6220239,28.62327,0.56548,0.54737,0.56537,27.98355,0.06157,0.54618,0.11747,0.035087719,798,826,0.035087719,826,798,104,104,380718,131842,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_056,26.89082645,26.89202,0.46183,0.44524,0.46173,26.35949,0.06439,0.44221,0.06136,0.035087719,798,826,0.035087719,826,798,147,147,34522,15131,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_056,27.00022633,27.00143,0.5038,0.48614,0.50369,26.41875,0.073,0.48263,0.06889,0.035087719,798,826,0.035087719,826,798,182,182,34522,14530,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_056,32.71240683,32.71383,0.16068,0.14303,0.16062,32.53929,0.00121,0.14275,0.00174,0.035087719,798,826,0.035087719,826,798,135,135,20384,10441,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_061,33.64010464,33.64157,1.34182,1.31306,1.34168,32.19351,0.08827,1.31155,0.28064,0.005604155,7316,7357,0.005604155,7357,7316,191,191,386286,32033,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_061,32.86848757,32.86995,1.36345,1.34548,1.36335,31.43022,0.07007,1.34352,0.63741,0.006154267,7312,7357,0.006154267,7357,7312,216,216,37862,5581,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_061,32.73191988,32.73337,0.9306,0.913,0.93048,31.7182,0.07876,0.91101,0.35464,0.005741627,7315,7357,0.005741627,7357,7315,239,239,37862,5502,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_061,42.81926757,42.82113,0.41925,0.38894,0.41918,42.38192,0.00187,0.38851,0.02916,0.007118412,7305,7357,0.007118412,7357,7305,164,164,20679,3680,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_066,25.24346561,25.24456,1.51786,1.50005,1.51773,23.6424,0.06602,1.49631,0.3214,0.00019756,20247,20251,0.00019756,20251,20247,236,236,402070,23843,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_066,26.38351505,26.38469,1.41204,1.3947,1.41193,24.86082,0.08555,1.39329,0.61029,0.00019756,20247,20251,0.00019756,20251,20247,292,292,38534,1190,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_066,24.83302914,24.83413,1.038,1.02063,1.0379,23.66428,0.09404,1.01928,0.50894,0.00019756,20247,20251,0.00019756,20251,20247,279,279,38534,1297,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
