NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt040_051,0.202729,0.170647,0.000000,0.000000,0.131424,0.038231,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,8,40,4,38848,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_051,0.199944,0.146288,0.000000,0.000000,0.139076,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,9,40,4,25533,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_051,0.263078,0.223730,0.000000,0.000000,0.143813,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,10,40,4,476060,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_046,1.746493,1.656819,0.564454,0.564525,1.041430,0.000000,0.451498,0.000000,19124,19124,0.000000,78,22/10/2019,4,1,0.800000,10,40,4,310970,16987,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.867614,1.442862,0.688127,0.887618,0.512978,0.038872,0.245190,0.011867,1264,1279,0.011867,188,22/10/2019,4,1,0.800000,3,40,2,64848,28016,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,2.082313,1.513710,0.791384,0.954515,0.511856,0.046788,0.447867,0.011867,1264,1279,0.011867,179,22/10/2019,4,1,0.800000,1,40,2,64848,27236,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.997927,1.600535,0.814417,1.006393,0.543928,0.048828,0.422698,0.011867,1264,1279,0.011867,173,22/10/2019,4,1,0.800000,4,40,2,64848,26132,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,2.346398,1.946553,1.199139,1.365273,0.518344,0.058632,0.772329,0.011867,1264,1279,0.011867,182,22/10/2019,4,1,0.800000,2,40,2,64848,26180,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,2.160310,1.942815,1.326784,1.326946,0.542542,0.068877,1.056003,0.011867,1264,1279,0.011867,194,22/10/2019,4,1,0.800000,5,40,2,64848,27402,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,0.751287,0.693461,0.176784,0.176811,0.505382,0.000000,0.058020,0.011867,1264,1279,0.011867,171,22/10/2019,4,1,0.800000,9,40,2,39184,20590,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,2.646699,2.074634,1.471459,1.471602,0.521530,0.077914,1.186273,0.011867,1264,1279,0.011867,183,22/10/2019,4,1,0.800000,6,40,2,64848,26314,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.651417,1.494397,0.926205,0.926347,0.511747,0.055294,0.655021,0.011867,1264,1279,0.011867,188,22/10/2019,4,1,0.800000,7,40,2,64848,27402,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.198359,0.964154,0.241750,0.321942,0.612917,0.024923,0.093748,0.035088,798,826,0.035088,80,22/10/2019,4,1,0.800000,1,40,4,33868,13950,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.853079,1.733893,1.170666,1.170820,0.491088,0.071425,0.896493,0.011867,1264,1279,0.011867,173,22/10/2019,4,1,0.800000,8,40,2,64848,26582,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.338059,0.987753,0.223028,0.302348,0.654748,0.025978,0.055163,0.035088,798,826,0.035088,80,22/10/2019,4,1,0.800000,3,40,4,33868,14324,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.458544,1.100321,0.345676,0.442365,0.635830,0.020977,0.178329,0.035088,798,826,0.035088,76,22/10/2019,4,1,0.800000,2,40,4,33868,14980,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.135565,0.964912,0.313243,0.313349,0.620141,0.029688,0.210362,0.035088,798,826,0.035088,80,22/10/2019,4,1,0.800000,5,40,4,33868,14654,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.297270,1.013321,0.257048,0.373135,0.619356,0.016483,0.084371,0.035088,798,826,0.035088,75,22/10/2019,4,1,0.800000,4,40,4,33868,14984,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.096337,1.038179,0.392625,0.392731,0.603764,0.040369,0.293961,0.035088,798,826,0.035088,76,22/10/2019,4,1,0.800000,6,40,4,33868,15326,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,2.979281,2.832894,2.212357,2.212600,0.489426,0.000000,1.936725,0.011867,1264,1279,0.011867,167,22/10/2019,4,1,0.800000,10,40,2,766588,256528,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.073626,0.952236,0.268969,0.269082,0.645891,0.035566,0.167987,0.035088,798,826,0.035088,80,22/10/2019,4,1,0.800000,7,40,4,33868,14654,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.097113,1.017226,0.342342,0.342452,0.627408,0.042861,0.241515,0.035088,798,826,0.035088,75,22/10/2019,4,1,0.800000,8,40,4,33868,15346,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,0.879519,0.689219,0.061830,0.061844,0.620140,0.000000,0.014520,0.035088,798,826,0.035088,76,22/10/2019,4,1,0.800000,9,40,4,20784,10835,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_056,1.433985,1.399354,0.684935,0.685065,0.640664,0.000000,0.587959,0.035088,798,826,0.035088,84,22/10/2019,4,1,0.800000,10,40,4,388928,132574,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,3.127870,2.505325,1.083114,1.210601,1.233794,0.056221,0.414004,0.016267,11311,11495,0.016267,306,22/10/2019,4,1,0.800000,3,40,2,68426,19780,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,3.494740,2.787656,1.432564,1.535032,1.196925,0.050773,0.767746,0.016267,11311,11495,0.016267,329,22/10/2019,4,1,0.800000,1,40,2,68426,18947,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,3.465097,2.726859,1.331205,1.450630,1.231377,0.044341,0.709449,0.015280,11322,11495,0.015280,298,22/10/2019,4,1,0.800000,4,40,2,68426,19560,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,3.797039,3.240031,1.911204,2.023998,1.162456,0.048142,1.282064,0.015459,11320,11495,0.015459,290,22/10/2019,4,1,0.800000,2,40,2,68426,19480,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,4.247540,3.735153,2.393840,2.393990,1.265683,0.074311,1.808677,0.016267,11311,11495,0.016267,329,22/10/2019,4,1,0.800000,5,40,2,68426,20734,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,4.425221,4.005218,2.684281,2.684417,1.248552,0.070482,2.144468,0.015459,11320,11495,0.015459,290,22/10/2019,4,1,0.800000,6,40,2,68426,20670,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,1.897122,1.812532,0.522486,0.522511,1.280751,0.000000,0.096662,0.018338,11288,11495,0.018338,301,22/10/2019,4,1,0.800000,9,40,2,39679,12854,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,3.052729,2.950851,1.673851,1.673984,1.208791,0.063586,1.149250,0.016267,11311,11495,0.016267,306,22/10/2019,4,1,0.800000,7,40,2,68426,20734,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,2.070717,1.839446,0.285852,0.325672,1.496779,0.016509,0.143011,0.006702,7311,7360,0.006702,122,22/10/2019,4,1,0.800000,1,40,4,36404,6248,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,3.855263,3.344038,2.110115,2.110253,1.177943,0.054453,1.549934,0.015280,11322,11495,0.015280,298,22/10/2019,4,1,0.800000,8,40,2,68426,20464,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,1.972269,1.855768,0.226703,0.265243,1.555687,0.032669,0.073145,0.006702,7311,7360,0.006702,131,22/10/2019,4,1,0.800000,3,40,4,36404,6630,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,2.300285,2.015958,0.392056,0.434643,1.544407,0.031098,0.230497,0.005877,7317,7360,0.005877,109,22/10/2019,4,1,0.800000,2,40,4,36404,6234,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,2.087719,1.905251,0.267979,0.304704,1.562877,0.031776,0.139820,0.005877,7317,7360,0.005877,115,22/10/2019,4,1,0.800000,4,40,4,36404,6172,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,2.675020,2.111151,0.491598,0.491666,1.577882,0.039004,0.358392,0.006702,7311,7360,0.006702,122,22/10/2019,4,1,0.800000,5,40,4,36404,7126,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,5.674515,5.170572,3.749293,3.749488,1.282493,0.000000,3.176253,0.016717,11306,11495,0.016717,293,22/10/2019,4,1,0.800000,10,40,2,776261,85422,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,2.058943,2.009743,0.458830,0.458892,1.512913,0.032114,0.317805,0.006702,7311,7360,0.006702,131,22/10/2019,4,1,0.800000,7,40,4,36404,7118,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,2.204609,2.061513,0.505936,0.505993,1.508277,0.041875,0.385111,0.005877,7317,7360,0.005877,115,22/10/2019,4,1,0.800000,8,40,4,36404,6810,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,2.827443,2.166808,0.548435,0.548488,1.583398,0.033101,0.428754,0.005877,7317,7360,0.005877,109,22/10/2019,4,1,0.800000,6,40,4,36404,6848,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,1.719197,1.639374,0.123614,0.123629,1.503518,0.000000,0.022162,0.007529,7305,7360,0.007529,128,22/10/2019,4,1,0.800000,9,40,4,21079,3933,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_061,2.898721,2.837388,1.188123,1.188266,1.567353,0.000000,1.001618,0.006014,7316,7360,0.006014,124,22/10/2019,4,1,0.800000,10,40,4,394496,33257,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,3.173607,2.713628,1.402499,1.489362,1.170296,0.048726,0.789825,0.004499,35121,35279,0.004499,296,22/10/2019,4,1,0.800000,1,40,2,69680,16211,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,2.737452,2.457508,1.072612,1.173670,1.228452,0.054015,0.455553,0.004499,35121,35279,0.004499,308,22/10/2019,4,1,0.800000,3,40,2,69680,16960,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,3.603053,3.301060,1.949488,2.067861,1.172612,0.056126,1.328645,0.004241,35130,35279,0.004241,295,22/10/2019,4,1,0.800000,2,40,2,69680,16062,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,3.254096,2.633882,1.228539,1.360021,1.225234,0.043383,0.679075,0.004241,35130,35279,0.004241,279,22/10/2019,4,1,0.800000,4,40,2,69680,16062,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,3.711408,3.485270,2.179364,2.179507,1.243285,0.057309,1.637734,0.004499,35121,35279,0.004499,296,22/10/2019,4,1,0.800000,5,40,2,69680,20860,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,2.122210,1.796966,0.571050,0.571076,1.218930,0.000000,0.099277,0.005014,35103,35279,0.005014,311,22/10/2019,4,1,0.800000,9,40,2,41541,11376,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,1.867913,1.646397,0.332698,0.344075,1.268802,0.031107,0.195594,0.000296,20247,20253,0.000296,126,22/10/2019,4,1,0.800000,1,40,4,37368,2140,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,3.495528,3.065625,1.783091,1.783220,1.211157,0.065981,1.211937,0.004499,35121,35279,0.004499,308,22/10/2019,4,1,0.800000,7,40,2,69680,20724,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,4.267100,3.864195,2.613531,2.613662,1.181272,0.064229,2.039856,0.004241,35130,35279,0.004241,295,22/10/2019,4,1,0.800000,6,40,2,69680,19942,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,4.089470,3.377517,2.110094,2.110221,1.208661,0.053781,1.601286,0.004241,35130,35279,0.004241,279,22/10/2019,4,1,0.800000,8,40,2,69680,19912,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,2.162054,1.710398,0.386881,0.406326,1.271523,0.030157,0.258858,0.000296,20247,20253,0.000296,120,22/10/2019,4,1,0.800000,2,40,4,37368,2372,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,2.115524,1.472266,0.192695,0.207397,1.235662,0.028892,0.066873,0.000296,20247,20253,0.000296,123,22/10/2019,4,1,0.800000,3,40,4,37368,2294,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,1.918762,1.592740,0.268332,0.277268,1.276430,0.033391,0.142338,0.000296,20247,20253,0.000296,114,22/10/2019,4,1,0.800000,4,40,4,37368,2338,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,2.093046,1.824780,0.496840,0.496874,1.282498,0.040226,0.357085,0.000296,20247,20253,0.000296,126,22/10/2019,4,1,0.800000,5,40,4,37368,3334,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,5.862338,4.981662,3.674970,3.675177,1.177139,0.000000,3.118539,0.004241,35130,35279,0.004241,269,22/10/2019,4,1,0.800000,10,40,2,812570,76075,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,2.441238,2.064089,0.666688,0.666735,1.349346,0.041758,0.532507,0.000296,20247,20253,0.000296,120,22/10/2019,4,1,0.800000,6,40,4,37368,3908,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,1.969076,1.780860,0.407946,0.407983,1.329312,0.037510,0.273107,0.000296,20247,20253,0.000296,123,22/10/2019,4,1,0.800000,7,40,4,37368,3096,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,1.623074,1.466757,0.129221,0.129236,1.331925,0.000000,0.023316,0.000296,20247,20253,0.000296,125,22/10/2019,4,1,0.800000,9,40,4,21941,1313,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,2.092395,1.850735,0.491317,0.491352,1.313796,0.039943,0.370207,0.000296,20247,20253,0.000296,114,22/10/2019,4,1,0.800000,8,40,4,37368,3446,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_066,2.770546,2.554343,1.122738,1.122860,1.362239,0.000000,0.945112,0.000296,20247,20253,0.000296,126,22/10/2019,4,1,0.800000,10,40,4,410280,25018,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,2.722240,2.529707,1.591487,1.631790,0.857992,0.037064,0.711881,0.000396,47933,47952,0.000396,425,22/10/2019,4,1,0.800000,1,40,2,52370,5468,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,2.434923,2.194061,1.271577,1.306825,0.844917,0.038483,0.410328,0.000396,47933,47952,0.000396,425,22/10/2019,4,1,0.800000,3,40,2,52370,6146,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,2.544121,2.382522,1.460368,1.483837,0.852834,0.041841,0.666807,0.000355,47935,47952,0.000355,398,22/10/2019,4,1,0.800000,4,40,2,52370,5762,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,3.024509,2.866200,1.950399,1.977565,0.850455,0.037492,1.159661,0.000355,47935,47952,0.000355,392,22/10/2019,4,1,0.800000,2,40,2,52370,5182,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,3.407814,3.315633,2.339480,2.339551,0.927501,0.047866,1.507688,0.000396,47933,47952,0.000396,401,22/10/2019,4,1,0.800000,5,40,2,52370,9090,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.949916,1.869140,0.992495,0.992517,0.868821,0.000000,0.126374,0.000417,47932,47952,0.000417,452,22/10/2019,4,1,0.800000,9,40,2,36143,3515,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.240787,1.156841,0.238375,0.251519,0.876757,0.023016,0.129768,0.000075,26740,26742,0.000075,113,22/10/2019,4,1,0.800000,1,40,4,30678,1385,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,3.145248,2.969681,2.046330,2.046400,0.872036,0.047231,1.198757,0.000396,47933,47952,0.000396,425,22/10/2019,4,1,0.800000,7,40,2,52370,9486,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,3.917112,3.611116,2.683361,2.683427,0.886665,0.040545,1.903993,0.000355,47935,47952,0.000355,400,22/10/2019,4,1,0.800000,6,40,2,52370,9236,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,3.491449,3.322040,2.422280,2.422341,0.855729,0.043057,1.660557,0.000355,47935,47952,0.000355,398,22/10/2019,4,1,0.800000,8,40,2,52370,9110,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.352196,1.250251,0.347169,0.352658,0.871547,0.023305,0.213452,0.000075,26740,26742,0.000075,123,22/10/2019,4,1,0.800000,2,40,4,30678,1700,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.158363,1.052448,0.179945,0.190643,0.830247,0.026084,0.055851,0.000075,26740,26742,0.000075,131,22/10/2019,4,1,0.800000,3,40,4,30678,1748,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.229136,1.109170,0.218867,0.229877,0.856212,0.020616,0.102879,0.000075,26740,26742,0.000075,113,22/10/2019,4,1,0.800000,4,40,4,30678,1794,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.307997,1.253333,0.355981,0.356018,0.867737,0.027202,0.243998,0.000075,26740,26742,0.000075,113,22/10/2019,4,1,0.800000,5,40,4,30678,2762,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.429899,1.281545,0.371389,0.371430,0.869266,0.034621,0.244909,0.000075,26740,26742,0.000075,131,22/10/2019,4,1,0.800000,7,40,4,30678,2698,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.646644,1.525046,0.540127,0.540168,0.952434,0.029626,0.405006,0.000075,26740,26742,0.000075,123,22/10/2019,4,1,0.800000,6,40,4,30678,3128,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_076,0.073834,0.060599,0.000000,0.000000,0.000884,0.058757,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,1,40,2,65878,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_076,0.083270,0.048897,0.000000,0.000000,0.000900,0.047033,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,2,40,2,65878,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.470889,1.442363,0.464274,0.464312,0.946267,0.029807,0.346096,0.000075,26740,26742,0.000075,113,22/10/2019,4,1,0.800000,8,40,4,30678,3334,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_076,0.082725,0.055724,0.000000,0.000000,0.000985,0.054154,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,3,40,2,65878,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_076,0.083837,0.047828,0.000000,0.000000,0.000580,0.046563,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,4,40,2,65878,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_076,0.096322,0.074727,0.000000,0.000000,0.000840,0.073196,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,5,40,2,65878,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_076,0.092429,0.068387,0.000000,0.000000,0.000726,0.066794,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,7,40,2,65878,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_071,1.114779,0.997438,0.148883,0.148896,0.848175,0.000000,0.021484,0.000075,26740,26742,0.000075,137,22/10/2019,4,1,0.800000,9,40,4,19343,917,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_076,0.141660,0.076074,0.000000,0.000000,0.000943,0.074722,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,6,40,2,65878,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_076,0.010316,0.006124,0.000000,0.000000,0.000562,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,9,40,2,39984,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt040_076,0.090852,0.053850,0.000000,0.000000,0.000000,0.053807,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,8,40,2,65878,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
